字段1_文本,字段2,时间,字段3
Jun0315,"享受的活动，3000抵13000，政府补贴8000，大客户优惠2000，当时来说，优惠力度还是不错的，后面经理还给我抹掉了将近两千的零头，很感谢。
     买车那会儿首先看外观，星越L的油车还是混动的外观一直都比较满意。但决定我买车的一点，是纯电续航，在南方城市，基本不用怎么考虑电池续航是否打折，况且，实际使用上也的确是实打实的，充电也一直在单位充，基本不用回家，省了不少钱。内饰上，标配就这么一个配色，灰色还得加钱，让我很无语。外观的晨露白，一直被同事朋友说成淡蓝。车内静音效果很好，发动机介入也没有什么噪音，或许在绝对安静的情况下才会听到，希望能一直如此。
     变速箱换挡时有轻微的顿挫，不仔细点感受不到，听说升到1.5版本后有改善。
     操控性就一个字，稳，毕竟重嘛。再加上沃尔沃的加持，体现出了它的安全感。悬架前段还是偏硬，后排坐过的同事朋友都说还挺舒服的，特别是座椅的角度挺好的。

【最不满意】
车机系统真的，真的很想吐槽，就跟个小孩子一样，一会儿这一会儿那的。遇到过一次黑屏，但是车机正常工作，万能的重启解决了。第三方应用太少，希望把车机系统好好打磨打磨，我很在意这个。
     总体来说，现在的感受，是还蛮好的，希望在今后的使用中，能一直保持这种体验。
     希望圈主推荐！！！",2023-03-14,金华
电缆电线制造,外观时尚，内饰豪华，配置丰富，驾驶质感不错，如果后期能换成双叉臂前悬就好了毕竟是吉利的高端车型，加之有了大电池，车重大幅增加，要和燃油车在底盘方面进行调整！ 【最不满意】 4S店对车型了解不够，对厂家政策解读不到位，对消费者能蒙则蒙蒙骗则骗，售后交车不检查车辆性能，我在首保时才发现前方雷达一直处于故障状态。 【购车经历】 支持国产相信吉利，盲定！ 【油耗】 亏电状态下大约9个左右.。 【续航】 冬季纯电续航折半。 【维修成本】 听店里说基础保养一次要八百多，一桶机油500，剩下就是工时！赶上BBA了吧！首保时候我看到时壳牌的全合成机油5W-20。 【乘坐体验】 座椅的填充和面料有待提升车友群都反应不够好有图，就坐了一次后排座椅就成这样了…… 【亮点配置】 五座大空间，横向空间也不错后排坐三个人不拥挤，如果充电方便上下班开纯电模式还是很不错的，偶尔一次长途旅行还能用油，没有续航焦虑，有外放电功能，还有就是车内没有220伏电源是个遗憾…… 希望圈主推荐,2023-03-14,石家庄
极速车坛,深度试驾星越L雷神增程电动版车型，这台车给我的印象还是蛮深的，首先外观看起来就狠特别，比较科幻的感觉，符合新能源车的气质。这种特别的车身颜色也很好认，很有辨识度，一眼就能看出来这是星越L雷神版车型，外观就看个人喜好了，我个人觉得还是蛮好看的。当然这台车让人印象最深的应该是动力系统，有三种驱动的模式，可以纯电、可以增程、可以油电混动，有人开玩笑说买了一台车就等于买了3台车，确实是蛮特别的，三种驾驶模式可以随时切换，想省钱当然用纯电模式，如果去跑长途的话可以用增程模式，还可以油电混动模式，既可以省油还可以感受像纯电车的驾驶安静和提速感。实际驾驶过程中，这三种模式的驾驶区别并不是特别明显，纯电模式下比较安静，起步时提速比较块。混动模式下，中高速时感觉动力比较足，继续提速的话会感觉动力源源不断。而增程的驾驶模式又有点像纯电模式，要仔细体验才能感觉出来有什么不同的驾驶感觉。可加油可充电，纯电续航245公里，如果只是上下班代步，充电又方便的话，完全可以当纯电车来用。如果临时要去跑远一些的地方，也不需要考虑啥，可以说走就走直接出发，官方数据最长增程续航可以达到1400公里，确实解决了里程焦虑。这台车轴距2.845米，坐在二排感觉空间还是蛮宽裕，坐垫也很宽，承托性蛮不错。三块12.3英寸液晶屏，搭载银河OS系统，用的是8155芯片，使用起来很流畅，内饰做工用料质感都蛮不错，营造出一种豪华的感觉。总的来说，这台车外观、内饰、配置、动力、空间等方面的表现都蛮不错，相信很多人试驾过都会有不错的体验。可能有人会觉得这台车的价格稍微有一点点偏高，个人觉得如果价格相对再优惠一些，估计这台车会更受欢迎。,2023-04-04,
灵巧橙子558,试驾车 当二手车买的。底盘硬 座椅没想象的软 大路还好稍微烂点的路就有点颠的难受。急加速反应慢一点 尤其是4.50以上突然急加速。提速不算慢。不算啥大问题。车机逻辑上还有些问题。 基础使用都很流畅，刚开机的时候有点卡 30秒后就好了。价格其实还能研究但全省能做免息的估计不超过两台，考虑到外地成本也不低后期更麻烦就接受了。早开早舒心。贷了两年5万免息。10.8开回家还要啥自行车。贷款就当贬值的钱了。发动机不抖 就是开性能模式声音明显一点。开高速120还没风噪大。原厂这轮胎挺惊喜各方面都挺优秀。刹车轻点点头 就是动能回收和刹车之间不线性。可能得适应适应。小区停车不知道谁给我蹭了 估计是外卖 不大不小有点尴尬。,2024-03-10,沈阳
zhouxiubin,"外观:很早就相中了，内饰没啥挑的 ，刚看的时候大连屏挺不习惯的，  看多了也就习惯了。

配置:怎么说呢， 新车老司机还没玩明白 ，好多功能我都用不到。

空间:对于一个定位紧凑车型的suv绝对够用 ，后座乘坐舒适度也够。   

续航能力:满油馈电表显973㎞。

智能化:高级智能行驶好像有点ZZ，直线行驶线清晰还是跑偏， 问题不大 ，我的方向我做主吧。

驾乘感受 :第一天开着还行 ， 换完雪地胎不知道是我自己敏感了还是轮胎不行（动平衡跟四轮定位都做了），有点硬路感反馈太清晰了 。

废话:懂车帝说了让我在写53个字才能有机会获得更多曝光 其实我也没啥说的了，在吹13个字我就完成任务了！！",2024-02-14,鹤岗
写不完的续,1.变速箱容易故障，我的已经故障了 2.空调无缘无故自动开启，关闭了又自己打开 3.typ-c口时好时不好 4.转弯半径过大需要三个半车道 5.系统不友好，这么贵价格智能化只能说智障,2024-02-28,长沙
liu13812965441,这台车外观，内饰都是本人喜欢的，看了好久的车，考虑的就是suv，又不想要油的，基本都试驾了个遍，也是无意中试驾了一下吉利这台车，感觉静音质感这块甩合资几条街，内饰也非常棒，外观也不丑，最在乎的发动机，虽然是三缸的，但是这台发动机热效率高，可达到43还多，比比亚迪的还多，这台车能省油，主要就是他的这个热效率高，不黑不吹的负责任的告诉你们，这台三缸不抖，再说不需要担心抖，人家起步是电，反正本人非常满意,2022-12-23,苏州
山间微风吹过,"hip这个车在上市后就一直关注，后来去试驾一下，整体感觉不是很好，就没在关注，有一次陪朋友去选车，试驾了其他牌子的车感觉都不如hip，就又去试驾了一下，这回的试驾体验和上次不一样，驾驶感觉很棒，可能是对比后的感觉吧，回去之后我就一直在关注这个车的网上信息，越看越喜欢，在经过又一次的试驾和对比后，就选择hip，还选装了磨砂灰漆面和星空灰内饰。
        提车假：26.47-1.3（膨胀金）-0.2（优惠）-0.2（职业优惠）=24.77万元。
         hip的整体感觉很棒，纯电很丝滑，增程也很省油，混动时动力也不错，有很多同事和邻居觉得这个钱花的不值，还不如买合资，但是当他们进入车内，开上一段后，都说棒。
         三缸的问题不大，开来很稳，这个担心是多余的。",2023-02-04,阿克苏
磐石21993,驾驶感受比我以前的哈弗H2好太多，动力很好提速快尤其是性能模式，空间表现也不错，续航能力很强纯电续航够用，外观很端庄稳重沉稳我喜欢，可能是年龄大了不太怎么喜欢新能源车现在主流的外观设计风格，内饰干净整洁有点豪华的感觉，中控屏和副驾屏分开的，如果能跟蓝山那样是一块整屏就完美了。不足的是智能化方面和新能源有差距不能下载自己喜欢的软件，软件商城里的软件很少，作为旗舰款居然连行车记录仪都没有。其他的都挺满意。,2023-09-27,徐州
五小时外,星越l雷神增程版外形大气，内饰做工不错，舒适性配置基本拉满，智能化驾驶让行车更加安全，电动车行驶质感和燃油车完全不同，冬季也不用热车，开上就能走，驾驶变成了一件特别简单的事。美中不足，配色实在说不上好看，塑料白和基佬紫，让我犹豫再三，差点退订，建议有关人员开除或记大过处理。 除此之外，就像网上所说的，车机问题不小，开车几天，就遇到死机，但这个死机只是车机死机，不影响驾驶，能显示时速，并仍然保持安全提醒功能，和日产电动死机完全不同。下图图一便是死机时发给4s电的截图。同建议有关人员开除或记大过。 还有让我惊讶的是这辆车有我之前小车一样的驾驶感受，开起来非常轻便，驾驶完全没有任何顿挫（几乎都在纯电），车子安静的不像话，刚开始特别容易忘记关车。但是走烂路时感觉，还是有点硬了，和期待的高级感还差一点。,2022-12-13,天津
Amonxi,外观内饰这个因人而异，但本人是非常喜欢这种外形俊朗的三连屏设计，空间虽然不及冠道等车型的超豪华级别，但在紧凑级别内估计也找不出几个轴距2800+的了，同样顶配车型配置也拉满，全景天窗，HUD，自动泊车，3.3kw的外放电统统具备，智能化方面，L2级别的辅助驾驶，8155的芯片也都没有缺席，最满意的就是续航了，实测不开空调下纯电跑205+没啥问题，但遗憾就是没有热泵空调，冬季续航还是受到了影响大概要打6-7折。驾驶感受我觉得对得起这个价位的车，虽然电机只有107kw，但加速超车真心够用，过坑支撑性也非常好，过减震带也没有多余的回弹，但整体还是偏硬，有进一步加强的空间，总体来说是一个非常适合家用的水桶车型！,2022-12-11,长沙
敷衍图LOL了,"先说优点：动力足，加速很有推背感，高速上想超谁超谁，这么大的车又这么节能，舒适性好。静谧性做得也很好。稳稳的。车的音响音质也可以相当给力。空间也够大。全车napa真皮座椅。相当的舒适。  

缺点：车机系统有待改善。不是特别灵敏。只有一些特定的软件可以下载。不够开源。车机网络有时候显示无网络。响应不是特别快。主架前面USB插口。我插的u盘。有的时候识别不到U盘歌曲。还有车里的香氛系统。有的时候总是提示未安装。不知原因是为什么？期待赶紧进行系统升级。整体使用下来还算满意。希望厂家重视使用者的体验，赶紧改进。购买过程中购买的体验不是很好。跟比亚迪的销售体验差非常多。提车的时候一点仪式感都没有。4S店做的不到位。总之售后还很欠缺。",2023-01-17,金华
皮皮鲁20101,"【最不满意】
最不满意应该是无法向领克一样的配置了，比如后排遮阳帘、后排座椅加热、后排夹胶玻璃等舒适型配置了。至于大家里面说的三缸机子，也看个人吧，我在开的过程中如果不是看仪表盘是感觉不太大的，肯定是有点感觉的，但是发动机介入的震动噪音可以完全忽略！有一个特别吐槽就是吉利研发能力过于强悍了，以至于更新迭代太快！本来以为这个雷神混动很牛逼，各个数据都领先行业，结果不到几个月现在又二代雷神混动系统，热效率直接干到44以上了！我知道我已经买早了！！！
【购车经历】
开始考虑的是大众蔚揽旅行车，看中的是硕大的后备箱和轿车的操控感。但是后来觉得混动车也不错，空间也很大，最终向suv妥协了。提车前一个月一直都在网上看，我不喜欢油改电类型的车，也不太喜欢比亚迪的车标，所以就一直在关注这款车。再整个了解了雷神混动系统后毅然决然的有了买这款车的打算。

【提车价格】
3000顶1.5万，各种补贴等等下来25.16左右
【驾驶感受】
本人喜欢操控，以前开的是轿车，高速变道很稳当。换了suv后感觉弯道不敢开那么快了！感觉星越Lhip还是向舒适型妥协的多，毕竟家用嘛。
【油耗】
因为本人上班地方和住的地方很近，再加上是小县城，所以纯电比较多。跑了2200公里加了400块钱的油，有时候害怕汽油过期了，所以偶尔混动模式跑跑。充满电202公里，一次可以跑一个礼拜没问题！馈电油耗5.3左右，高速上电耗20左右。
【最满意】
最满意的就是外观时尚又刚强，作为前驱车来说6.7秒已经是极限了。日常绝对够用，发动机介入基本感觉不到。还有配置虽然没有拉满，但绝对够用，
【保养】
目前还么有保养
【动力表现】
动力表现很惊艳！纯电模式在城市已经很快了，混动模式下油门变得沉重起来，性能模式秒杀一切前驱车！但是轮胎打滑太严重。",2023-03-16,西安
山间一寺一壶酒26535,一直关注着，孩子们大了，原来的车就显得小了点，正好碰到降价，就提了一台，开了几天感觉不错。 优点：空间够用，油耗喜人，插混200公里纯电，日常通勤完全不用油，驾驶感受不错。 缺点：语音助手基本智障级别，什么都听不懂。刹车不线性，需要适应，动能回收低刹不住车，目前在中，比较合适。车速高了a柱有漏风的感觉，低速发电有一定的共振现象，嗡嗡的压迫耳膜。,2023-05-30,郑州
Chiefminister,提车后去了趟西北，高速油耗是真的省，基本是定速巡航100，百公里就5.0L，定速80能做到4.8L，定速120也有5.4L，唯一拉胯的就是车机，已经无力吐槽了,,广州
新起点—新征程,新车体验： 1.能耗表现：车外温度32度，车内开空调温度23度，平均车速42，电耗20.3左右！ 2.驾驶感受：动力随叫随到，比油车反应速度快得多，一个字爽！纯电模式下车内比较安静，高速路胎噪比较大！,2023-10-01,深圳
林小夕不吃肥肉,换这个车，主要是平时开得多，之前一个月4箱油，现在一个月不到一箱油，亏电油耗4.9升，跟官方差不多，续航也蛮真实的。换挡我感觉不出来顿挫，发动机启动也感觉不出来，静音效果也可以。空间没得说，座椅舒适，加热通风都有。最喜欢的还是远程启动，提前给车降温，真的很舒服，上车的时候就已经凉快了。车机还行吧，能满足需求，毕竟平时就听听音乐，导航一下子。屏幕卡过一次，重启一下就好了，估计是夏天温度过高。哈哈，我还买了个话筒，偶尔开长途无聊，就用来K歌，我家孩子也喜欢，他每次坐车都睡觉，现在他就喜欢上面唱歌。,2023-09-07,重庆
深藏Pro,一款过度产品，定位不上不下十分尴尬，一共生产几千台买了的都是勇士，必须点赞，车子开起来感受还可以，换挡感觉略明显，参考电池降价性价比一般，总体过得去，车机垃圾，系统做的不好，座椅通风聊胜于无，座椅支持十分垃圾，产品定位问题就没上好东西，给领克让路,2024-02-06,成都
用户52911116,纯电续航200多，每天都冲到百分之九十，往后很慢了，续航180左右，每天接送俩孩子来回60公里，出去买个菜，取个快递，冬天开启座椅加热，空调，电耗得快一点，够用，甭管它三缸还是两个缸一个缸，反正主打市区跑，一点油都不烧，买车还是得买大电池的，纯电续航百十公里的绝对不够用，出去露营用外放电吃了次火锅，非常香!!!! 打骨折，便宜入的，内饰不是很喜欢，一直想买领克09，无奈钱包不够，歪打正着吧，隔音舒适性要比我那十代思域的话 真真是一脚想把思域踢飞，啥玩意,2024-01-15,潍坊
Pontus飞,"外观大气，空间足够，内饰可以

提车回来上牌，贴膜，装行车记录仪，一切顺利

提车一个多月，行驶了2100km

加油400块钱，还剩一半。

累计充电300元左右

用车成本还是比较满意，目前还没遇到什么问题",2023-08-14,杭州
老汉有部摩托車,开的感受挺好的，视野开阔，坐得挺舒服的，唯一不好的是车机会卡顿，价格降得太快，给买车的车主们不好的感受，还有我车没有赠送基础保养，很多车主说买车之前销售主动提出的，而我没有，这一点也不舒服，希望大家买车之前一定要问清楚，不然到时候后悔也没用了，同时希望吉利汽车厂商给大家的福利更透明一些。,2023-09-06,惠州
碧玉城霞,提速太安静轻快了，比上一辆领克01T4的动力感受更猛，空间也大得多。8155车机比01那个老车机反应快太多。大电池的好处就是基本都是电行驶，真的是开了电车就回不去了。售后太拉胯，提车快一个月了打官方400电话问第二把钥匙，居然还不确定什么时候能给，只说排队等。对外放电枪也还在采购中，真是败好感,2023-02-07,成都
有车以后,星越L增程电动版采用了插电混动的驱动形式，动力输出要比传统燃油车更为强劲，而三挡变速箱的加持也使其在低速工况有了更大的齿比，传动效率更高，起步更加迅速。并且相较于普通的单电机直驱系统，三挡变速箱也带来了更高的极速。三缸发动机抖动抑制的还算不错，基本感受不到，也不会存在很大的噪声。高速行驶时，A柱的风噪是噪声的主要来源。整车的操控感受较好，转向手感适中，不会感觉松松垮垮，也不会感觉太沉。油门响应比较跟脚，动力输出线性，底盘比较有韧性，但存在一定颠簸余震的现象。外观方面星越L雷神混动版的前脸相比燃油版采用了大面积封闭的设计，个人感觉车身同色中网不如燃油版的好看。内饰是我比较喜欢的风格，黑橙的配色豪华感拉满，并且车顶也采用了翻毛皮的材质。中控的三块大屏没有像其他车一样做成贯穿式的设计，这样的布局相对耐看。真皮座椅比较宽大厚实，包裹性不错，遗憾的是缺少按摩功能，并且只有主驾座椅支持通风。车机仪表在功能切换时存在一定卡顿，这一点还有优化的空间。整体而言，星越L的使用感受是符合预期的，但放在这个价位来看，配置上可能仍有欠缺。,2022-11-30,
风迹寥,挺好的， 【提车价格】 大定少了12000，其他就是保险7900，裸车价25.37，上牌500，金融服务费1800，终身质保6400 【油耗】 5个油左右 【保养】 买了6400，保养什么的以后不花钱,2022-12-18,广州
天下4497,纯电续航不虚，3缸发动机没有感觉。一点不抖。油耗亏电也就4-6个之间。不超6个。电耗在四川山区路。不开空调的情况下在16-18个电耗。,,成都
CHZzzzzzz,外观，内饰都是我喜欢的类型，配置也都是想要的，空间也不错，智能化方面差点意思，也不错了，续航比较实在，动力比较满意，坑洼路面感觉车身晃动较多，总体比较满意！,,临沂
只买得起吉利的老张,17款博瑞4G旗舰换过来的，有提升，但是细节方面差了点，没有眼镜盒，倒车后视镜不能下翻，ACC比之前好了些，真正能做到解放双手双脚了，悬架说不上来，虽然没博瑞用料好，但是调教水平是有提升的，总之买了不后悔，开着很舒服，,2023-04-14,郑州
YOUNG8570,整体还不错，高速电能消耗较快，高速油耗较高，软件bug比较多，座椅居然没有按摩功能，ota升降还得去4s店，不方便,,大连
风戏苍穹,这个价位的车有很多增加舒适度的配置都减掉了，比如方向盘加热、座椅按摩、行车记录仪、还有车门上储物格上的小灯等等。再一个车机系统真的太弱了，还不如我原来的博越软件多呢！ 开了半个月了，行驶体验还是不错的，就是耗电有点凶。目前成都气温是8℃左右，市区道路开着空调（设置为24℃）13公里耗电39度多。 但这辆车大方向我还是很满意的，电门、刹车的力度控制还有反馈，都很油车差不多。这让我开起来很舒服，高速上超车也不费劲。去掉软件上的问题，这车的整体素养还是非常高的。 希望吉利厂家能够听取我们这些车主的意见，尽快把这些短板补上来！那这辆车真就很完美了！,2023-01-16,成都
Mr-Yang52,外观大气，内饰精致，配置也丰富，空间也很够用了，续航很扎实，就是智能化不太行。车机反应比较慢，勉强能接受的水平。,,杭州
fuwucao,整体来说很满意！无论动力还是油耗，都符合期待！外形符合我的审美，内饰很舒服，不过新车味道还是有点的，我比较敏感，眼睛疼。 【最不满意】4s店送的贴膜太垃圾 【驾驶感受】动力很不错！,,嘉兴
汽车Hero,"【外观】整车的外观设计主格调很硬朗，前脸是条纹堆叠的竖排列式大比例格栅布局，很有辨识度，结合双侧的犀利大灯组，颜值很耐打。从车侧看，车身的腰线平直修长从车头贯穿车尾，充满了立体感。车尾的设计遵循上窄下宽的主基调，个性比较稳重，贯穿式的主流尾灯造型很时尚。

【空间】后备厢能放很多东西，放一些大行李箱也不碍事儿。至少我家用完全足够。特别是后排的乘坐空间，我1米81的个头，坐在后面膝盖和前排座椅有差不多2拳距离，头顶也有接近1拳的空间剩余。而且后排座椅还支持放平，空间利用度很高。

【操控性】转向很精准，不需要太担心灵敏度，基本上是指哪儿打哪儿。但也有不足，刹车有点儿软，悬架设计也偏硬，减震效果比较一般，过一些小坑还行，碰上一段坑洼路段的话就比较影响乘坐体验。

【动力】混动的车开起来动力都不错，星越L这款的起步尤其表现不错，轻踩油门响应很快，不会感觉有迟滞感。三合一的动力布局完全不需要担心动力后继不足，路上碰见有超车机会，油门一踩动力马上就跟上了，很轻松。

总的来讲，星越L这款车的整体性价比还是不错的，时尚耐打的颜值加上插电混动的优势，既省钱还有大空间，在同等级价位的SUV中竞争力也不错的，有对SUV车型感兴趣的朋友可以考虑下。",2022-12-10,
跑行者,动力、能耗、内饰、地盘质感都非常不错，虽说是三缸发动机，但是这款混动的三缸机还没感受到明显的顿挫，车机确实有待优化，同时我也相信吉利官方会不断的优化升级。,,郑州
飞天小男警GG,行驶14000公里，整体下来感觉很不错。动力很足，即使亏电状态，动力依然很足，原因就是，318近5000公里没有冲过电，爬坡上坎都可以，同行的理想L8，没电状态，动力很差，脚都踩油箱里，还是没劲。星越L雷神混动唯一不足的就是车机软件太少，屏幕一次黑屏闪烁。,2023-08-27,郑州
选车侦探,星越L增程电动版特殊之处是搭载了由P1/P2双电机、3挡DHT Pro变速箱以及1.5T发动机组成的增程电动系统，其中，电机最大可以输出107kW功率，峰值扭矩可达338Nm；1.5T发动机则可以提供最大输出功率110kW，峰值扭矩225Nm。相比传统的ECVT动力分配器，DHT Pro变速箱效率更高。由于低档位可以通过传动比放大扭矩，一挡可为起步阶段提供强劲扭矩，让起步加速更灵敏，尺寸方面长宽高分别为4770mm、1895mm、1689mm，轴距为2845mm，也就是四轮靠近边角，作为一款紧凑型的SUV，长轴距让内部空间达到中型SUV的水平，后排空间宽敞，但相比25万级的中型SUV，没有7座是吉利的短板。,,
星越Lhip,提车两天，开了300多公里  充了一次电，在家充的，买这车主要家里宽敞，有地方安充电桩，用车便宜，最喜欢的就是这车的内饰  真真的超级喜欢  这东西就是仁者见仁智者见智了  ，有的人就像我特别喜欢，但是还有特别讨厌的，总体来说喜欢就追啊  不喜欢可以离开但是没必要伤害对吧😁开的里程少，也没啥意见和槽点  以后发现了在发布😁,2023-08-30,长春
DarcyDuan,有点：外观满意，动力强劲，内饰满意，空间方面可以满足出去玩当床车需求，用自家充电桩用车成本低，205km纯电完全满足日常生活需求。 缺点：配置略有不足，智能化有待提高,,宁波
莫再问527,空间，底盘很好。颜值也还行。虽然是三缸机，但是特意试了下亏电是发动机的噪音，完全听不到发动机声音，只能看仪表才知道发动机已经介入工作了。纯电续航205，里程算的挺准的。总体上比较满意,2023-07-02,宁波
一级试驾员,综合很不错，算是比较满意的车了，提速快，内饰好那帕真皮座椅，驾控体验好，指向性好，空间大，省油，续航比较扎实。外观大气，好看，耐看，性价比高，高速提速也是杠杠的。,,郑州
神航刘三,优惠后性价比还是比较高的，优点很多，值得入手。缺点也有一些，多数都是车机方面的，车子本身机械素质和品控质量还是比较优秀的。 如果吉利能做好车机升级和售后服务，那就更加完美了。目前用车时间和里程尚短，一段时间后再交详细作业。,2023-11-11,广州
蓝图小郭,提车在23年元旦，订车三周以后车就到了。 说是紧凑车，但是空间太棒了，中型车的空间。 配置这说勉强够用，但是二十多万的SUV居然没有倒车后视镜下翻？,,福州
西京杂话,经过多个对比，尤其和比亚迪唐，感觉综合比较要好不少，缺点车机系统，希望不要辜负用户的期望，尤其是车机系统要加快改进，不要让用户失望。,,西安
梦境荣耀,综合评价还不错，加速快，油耗电耗还可以，尤其亏电油耗感觉有点惊喜，2000公里时候跑了个240公里高速，亏电5.3的油耗，对这个级别的车来说很优秀。,,宁波
天地会温州分舵,外观比较中庸，可能是因为悬架支撑性不足的缘故，感觉开起来整体性像在开船，后排感觉较为明显，其他还不错，车机烂的一塌糊涂。,,宁波
老猪闯天下二师兄,这个车买完以后行驶了5000公里，感觉驾驶操控性，内饰，续航都还不错，现在还没有做首保，等过几天做首保，主要在市区工况下用车较多，一直用电很少跑高速啊，用电的情况下很省，续航也是真续航纯电也能跑200多公里，。,2023-09-12,乌鲁木齐
行车视线,为什么说星越L增程电动版为什么能够成为目前史上续航最长的增程式电动车？在纯电模式下，WLTC续航里程是207km，在市区通勤绰绰有余。纯电驱增程模式的续航里程更是超过了1250km。这个续航大概什么概念，北京到上海是1204km，满油满电出发，路上不需要补能。41.2kWh的电池支持85kW的快充，半小时就能从30%充到80%。,2023-01-10,
村头的老头讲事故,动力强，纯电续航长，日常基本不用油！ 颜色绚丽，在太阳光下格外漂亮！ 内饰豪华，三屏幕就是装逼一流！ 抬头显示，智能巡航，智能语音，车机流畅，听说12月会ota升级车机！ 基本上是非常满意的一款车！ 缺点，就是颜色选择少，内饰颜色选择少，如果有油车的搭配，绝对卖脱销！,2023-09-25,西安
飞车幻影381,12月底看的车交的订金，今年1月去提的车，提车回家路程800公里，满电满油情况，平均油耗3.4。外观颜色很好看，内饰做工精致。车机系统不像有些网友说的很慢，我能接受。具体用车情况后续再发布吧,2023-01-17,兰州
Lei153558538,3缸发动机，优惠少，车机卡顿，车胎噪音大，刹车有顿挫感，总体感觉凑乎，油耗还是挺高的,,
戴您玩,车开着相当不错。外观我觉得还不错，就是刚开始大定的时候没有灰色，有点遗憾。内饰还是很不错的，没啥异味，挺好。配置有一些不完美，比如香氛只有一个味道，氛围灯就前排门板那有点，聊胜于无啊。空间在紧凑级里绝对数一数二了。开开起来轻快，虽然电机功率不高，还好可以发动机同时输出，要啥有啥吧，好评。,2022-12-29,郑州
高转青年,"【最满意】保持了星越L在驾驶、操控上的优势，同时又更加追求高效和经济性的一款车，是比较务实且贴合家用消费者实际需求的产品。

【最不满意】相比燃油版和Hi·F版确实贵了不少，电池包成本放在这，价格高也是情理之中的事。

【驾驶感受】转向手感、NVH的控制都非常出色，而且底盘的滤振性很好，坐着很舒适。在增程和纯电模式下，支持两个挡位选择，在并联模式下，也就是发动机直驱的情况下，是支持三个挡位选择的。性能方面，有了1挡、2挡的大齿比，起步加速更快，而巡航时的再加速能力也会相应提升。

【乘坐体验】高级感非常强，顶棚是翻毛皮的，座椅真皮，宽大厚实，整体的配置非常高，座椅加热、品牌音响都有，保持了星越L一贯的优势项目。",,
功夫AUTO,"星越L增程电动版整体外观造型和现款基本保持一致，只是在细节上进行了一定优化。车头弱化中网视觉中心，强化一体感，搭配可点亮的LOGO，让整车看起来更加简约，凸显出科技感。车身左侧翼子板处增加了充电接口，车尾嵌有“Hi·P”标识，彰显其插电混动的身份。
车身尺寸保持不变，长宽高分别是4770/1895/1689mm，轴距2845mm。虽然定位是紧凑型SUV，但其轴距数据已经可以和不少中型SUV相媲美。
内饰方面，星越L增程电动版的全新数字座舱采用IMAX全景屏+全新GKUI人机交互的设计，配合被称为“量产车性能最强座舱芯片”的高通骁龙8155旗舰机芯片，打造丝滑流畅体验。
实际使用中，8155相比820A的性能提升肉眼可见，并大幅加强了网络系统的稳定性，车载WiFi、蓝牙、OTA升级速度都会更快。
25.6英寸巨幕AR-HUD增强现实抬头显示系统，投射覆盖3车道，最远距离达38米，产品体验比肩奔驰S级。与传统HUD相比，前者与实景结合显示，更加直观，提高驾驶安全性与便利性，科技性、增强用户体验。

续航方面，星越L增程电动版搭载41.2kWh CTP平板大电池，在纯电模式下，完全可以作为一台纯电动车，其WLTC工况下续航可达205km，充一次电可满足7天市内纯电通勤，每公里成本仅一、两毛钱。
星越L增程电动版标配独有的“电驱动串联锁定”，消费者可选择完全“增程电动”模式出行。该模式下，消费者可在享受电驱驾驶乐趣的同时，也无惧电耗、补能难题。因为新车搭载了热效率高达43.32%的领先的增程器，可达到超高增程补电效率和低能耗的双赢，1L油最高可转化为3.35kWh的电量，60km/h时速下电耗15.4kWh/100km，同级最低亏电油耗5.3L/100km（WLTC）。
基于此，WLTC工况下，星越L增程电动版纯电驱增程续航高达1250km，是行业同级领先的增程续航里程，满能续航42天。",2023-02-16,
汽车天涯,外观方面，采用了盾形矩阵中网的造型，两侧配备的是LED前大灯组，配备了自适应近远光和主动大灯，侧面采用的是平直的贯穿式腰线设计，尾部的贯穿式尾灯造型符合时下的主流审美，尾灯组中间加入了镀铬装饰条的点缀让尾部看上去更有质感。 内饰方面，配备了12.3英寸的液晶仪表、12.3英寸的中控屏和12.3英寸的副驾驶屏幕，采用了大面积的皮质材料包裹。 动力方面，搭载的是1.5T涡轮增压发动机，配备的是功率为107kW的永磁/同步电动机和41.2kWh的三元锂电池。,,
八哥066,8月订了比亚迪宋plus四驱，中间反复催促，想赶在年前购车拿到国补和省补，订车时销售拍着胸脯说2-3个月必定到货，到12月上旬整整4个月过去了，4S通知年底前不确定能否到货，销售员态度极其恶劣，期间向比亚迪客服投诉过，石沉大海，大爷惯不得你比亚迪这些营销坏毛病。果断换其他车型，好事多磨，无意中得知星越L Hi.p上市了，一直知道星越L底盘、性能、安全、用料口碑都非常好，立马去当地吉利4S，暂无Hi.p展车，就试驾了一下Hi.f，内饰设计用料、安全性、驾驶质感比BYD宋高二个档次，续航里程200km，冬天8折续航后通勤1周没问题，身边那些标称续航100km同事2天充一次电。低速区间加速动力确实赶不上BYD宋，但提速至少相当于2.0T高功率版，80码以内超车极爽，暂时还没跑高速，听说Hi.p的混动模式跑高速省油、有力、速度高，等找机会体验一下，更多体验以后再分享。,2022-12-20,宜昌
