字段1_文本,字段2,时间,字段3
Y车评,"身为一台家用新能源轿车，几何C保持了较高的驾驶运动性能。底盘极具韧性，对路面振动的过滤很干脆，悬架长度和行程稍稍偏短，也能给车辆提供很好的支撑性。在弯道里面，这种具有韧性支撑又好的车可以给人很强的驾驶信心。再加上电动车天然具有的动力优势，出弯那一下动力来的够快，也是几何C开起来很爽的优势。 

不过，在驾驶辅助方面，几何C自称拥有L2 级别水平，实际上仅有ACC自适应巡航还算尽职尽责。车道线的识别和车道保持的功能不够灵敏，对道路上的标线清晰度要求比较高，驾驶员还是把开车交给自己为好。

观感上，几何C作为一台纯电车，封闭式进气、隐藏式车门把手这些流行的电动车元素也都有采用。车身线条过度很柔和，更像是一个雕刻作品。 车内与几何A也保持了高度相似，整体设计也非常简洁。

由于在几何C之前，品牌首款车型几何A销量平平，因此在这款车上可以明显看得出来几何有对产品重新规划。起步价格降低、配置调整、续航和动力也都有了一定的提升。",2020-10-20,
用户3361287079547,"【空间表现】
有点紧凑，尤其后排空间不足。后备箱空间不错，要是能让给后排一些空间就好了。

【续航】
刚开了2天，跑了169公里，表显掉了270公里，新鲜感加成我开的比较暴力目前平均百公里电耗20，过了这个新鲜劲再看吧。
【驾驶感受】
很爽，没开过太好的车，几何c在我开过的车里算是最快的，官方零百6秒9，而且电车动力直接随踩随有，操控起来很容易，太让我上头了，跑一次外环不知不觉就开到了100。车子很稳，就是方向盘有点小还不太适应。
【购车经历】
订的时候唐山没有现车，经销商从外地给调了一辆，我提的时候发现是个展车，21年10月出厂的。老板又给优惠了2000。算上置换补贴最后落地145000。

【最不满意】
26日提车后发现没有随车充电枪，拨打400问了一下，客服说也拿不准说去问问再答复我。后来我接到她的电话，明确的答复我1.2021款有充电枪2022款没有，2.有外放电功能，3.没有配外放电的设备。
我赶紧联系销售，销售说这车以前给充电枪，后来不给了。我告诉他我问过400了你再问问吧，今天销售跟我说他联系了调车那家，那边也没有。
那我就不乐意了啊，我就再找400，你说的有充电枪，我的车没有，那你帮我找找吧，看看我充电枪去哪了。这次换了个客服，那个客服我估计脑子不太清楚，居然问我 “你为什么没有充电枪？”。给我气乐了，我说这是你应该弄清楚然后告诉的。挂了电话我就把这个客服投诉了。
下午又接到吉利400电话，好嘛，这次告诉我昨天那个客服弄错了，不是21款有充电枪，是21年购买才有充电枪。

昨天那客服没有当时答复我，是后来给我回电话答复的，这样都可以出错？说实话我是不太信的。我想问问吉利“还要点脸吗”“以后有问题还能问400吗”“答复完还可以改吗”“不怕信誉受损吗”
圈里应该有吉利的人吧，希望你能回答我上述4个问题。",2022-02-28,唐山
H01061203,22年9月提车，各种优惠、补贴、置换都算完，算上首年保险，上牌之类的费用，一共补了9w就完事了，感觉性价比相当不错。对比之前的名为某昆虫的小车，这个实在是太香了！续航足够扎实，北京冬天开暖风市区也就是打八折，秋天基本能跑满续航，不用担心之前那样电量稍低一点就给我扔半路上。之前冬天开3天就要充电，现在充满一次能开半个月！以前以为这个是有啥黑科技能保证续航，其实就是电池配的足够大…暴力解决，很香！基本配置足够，辅助驾驶等一众智能化偶尔用到功能也基本都有，后备箱储物空间也挺大，市区家用很舒服！家用桩也很小巧，用着不错。 说俩缺点吧，一是车机问题，就像别人评论一样，比较拉胯，启动后要近1分钟才能显示主页，而且偶尔还会白屏，反应较慢，但基本不影响驾驶。还有就是车里后排好像没有灯，前排的一个灯也不是很亮，特别黑晚上找东西很费劲。 总体来说很满意这个车，家里的油车现在开的更少了，一般出门都开这个。再加上价钱，感觉性价比非常不错！,2023-02-13,北京
海口科莱威车友,整体还算满意，底盘扎实，跑高速很稳，动力不错，续航里程虚标不高。带电源外输，野炊很方便。缺点就是后风挡过小视野角度小。,,海口
爱泽justin,续航达成率还是比较高的用车期间没发现什么问题，开着它家里的油车瞬间就不香了。每天大概60来公里。没安装家冲，在外面充电也还好每周充一次到两次用车成本一个月二百块上下吧。因为也怕高速没电没地方充，所以高速都是开油车。只有个别几次距离不远才开着它出门，最远的就是一次性跑了180多公里，表显掉了200左右还能接受吧。其他的也没啥就听听歌所以车机系统也够用就是反应慢。现在开了11个月了，保养两次都是免费，4S店说第三次还是免费的。后面估计也就百八十块的保养成本吧。开了一万七千多公里了。也暂未发现什么问题。就是有时候门把手收回去有些卡顿，可能要上润滑油之类的了。还有几何的APP是确实不咋个好用。车窗关了它显示红的害的我担心的还要下去查看一下。,2022-12-15,昆明
脸大江山稳,外观还不错，白色的就是不经脏，看还是挺好看。内饰就那个吊样，真心该升级一下。配置不错，360全景对于我们这种没开过车的新手来说不要太友好。空间只能说将就，不挤但是绝对不会很舒服，后排腿部空间也拉胯。续航体验过了，除了重庆冬天几度的时候可能打78折，天气稍微好点基本1:1没问题。车机系统也是够可以的，语音唤醒一点不灵敏，想快还是得手动操控。驾驶感不说也知道，电车的感觉比油车好很多，也可能是我自己没开过豪车，反正电车在我心里确实要比油车好开点。,2023-03-13,重庆
Kindar161,该车行驶质感不错，关键续航给力是我买它的主要原因，冬天10度以下速度80+，7折，夏天20度左右，80速内，550的续航还得乘以个1.1，续航是满意的，但就是空间偏小，价格也不喜人，这或许是该车销量不佳的主因吧,2023-05-13,温州
机智的小猫Kp,智能化程度，差一点，价格比较硬一点！地盘做的比较整体，驾驶感受很好！空间比较一般，主要后排坐垫比较长，吉利就是太老实，不玩空间花样不被人理解！吉利我觉得才是价格实力，已经比较平民车，营销做的比较一般，车是好车！售后服务以及网点在我们这样3线城市不够普及！还有就是更新换代比较忙，换来换去就那几个车壳！全新平台的车又比较贵！但是我还是比较认可吉利几何这品牌的走向！如果还有新车型上性价比高！我还会继续支持他！几何这车我喜欢！车标是吉利当中最漂亮的！精致！颜色搭配比较大方！就是什么时候你也像比亚迪一样，一个c给他整车6个车型来，希望这品牌越做越强大，不敢做没了！努力看好你！书福，和传福都要努力！加油！国际品牌就快有你们了！,2023-08-28,南平
haiyuyouling,总体挺满意，续航确实很实在，收音机放到云听里面挺不方便，我主要实用为主，本身搞电气的，全智能化我信不过，车子就是车子，自己开放心！,,杭州
汽车洋葱圈,【满意】 1，日常代步，400公里续航版本刚刚好，能够满足一周充一次电的频率，其实对于普通家挺而言，这样的充电频率能够接受，日常城市代步，实际续航表现差不多在330公里左右，不算优秀，但也不差。 2，动力强劲，从燃油车切换到电动车之后，明显感觉到电车在中低速提速的便捷性，几乎没有动力延迟，并且整个加速过程是极为线性的，不会有变速箱带来的换挡顿挫和冲击感。 3，舒适性不错，座椅的材质较为亲肤，夏天身体出汗直接与皮肤接触，并不会有粘滞感，这一点很棒。另外，车内的空间尚可能够接受，并不会显得拥挤，同时满足日常出行的需求。 4，使用成本低，如果使用家用220V充电，一个月电费就十几元钱。如果从外面公共充电桩充电，一个月的费用大概是200元左右，相比燃油车一个月1000公里左右的使用强度，电动车成本低。 【不满意】 1，隔音效果不好，因为没有发动机的声音，胎噪和风噪特别明显。 2，车漆比较薄，很容易划伤，进出小区旁边绿化带都能够划出痕迹。 3，内饰档次低，基本都是塑料材质，摸起来不高级。 【电耗】官方百公里耗电量13.9kWh，日常实际驾驶百公里耗电量16kWh。 【优惠】现金优惠2.5万元。,,
高转青年,"【最满意】几何C在设计层面还是比较有特点的，尤其是内饰的风格，很吸引人。空间和储物方面的表现不错，行驶感受也是可圈可点。

【最不满意】较软的悬架也让车身侧倾变的不再从容，稍微加重刹车力度就能感觉到车头的点头动作，当然我们不能按照性能车角度去要求它，毕竟考虑更多消费者在日常复杂使用环境中的舒适性表现更为重要。　

【驾驶感受】出色的中途加速能力确实给我留下了深刻印象，不夸张的讲，在低速行进中突然地板油轮胎依然会打滑响胎。底盘整体设定以舒适性为主，在高速巡航以及城市道路驾驶，底盘能够给予驾驶员较为贴地的行驶感受，面对较大起伏或者颠簸路段都能很好的化解掉。

【乘坐体验】空间方面，几何C的前排乘坐空间表现中规中矩，而后排的空间表现不错，尤其是后排的腿部空间很宽敞。座垫填充物也比较柔软，乘坐舒适性也能够令人满意。后排中间座位也很柔软，加上地板的凸起不高，所以即便是坐在这个位置上的乘客也不会感到很难受，短途应急可以接受，并不完全是摆设。",,
不完整旳灵魂,现在本地最低气温9摄氏度，总共行驶了640km，开暖风，电耗16.5度，也就是说满电状态下，冬季实际续航也就在300km或者更低。,,日照
汏汏汏汏汏汏,【空间表现】 够用，坐5个人不挤 【充电时间】 一小时十分钟这样 【续航】 续航真的挺实在的 【最不满意】 车机挺慢的，开走了二里地还没反应过来 【驾驶感受】 挺舒适的，就在市区跑，高速比较,2022-08-18,北京
芳华年华X,"现在才开400多公里，全在市区开得，没开过高速目前。电耗在13.4千瓦时，续航还可以，这个天气跑个350左右感觉没问题，虽说还没尝试过跑到没电。

【最不满意】
从订车到提车等了差不多1个月左右，煎熬啊。",,
喀什西奥米X,"才开900多公里，整体表现还是符合我预期的，特别是隔音效果，之前我开的燃油车，这车换车就选择的电车，难怪大家都买电车，确实比燃油车舒服。 
【续航】 买的550公里续航，目前还没跑空过，续航还是可以，现在这个天气9折左右。
【最不满意】太难等了",,
BA八闽,"【提车价格】
原价提车，等了半个多月，运气比较好，没等太长时间，群里很多车友都等了一个多月了都没拿到车。

【最满意】
看车的时候就喜欢几何C的外观，拿到车后贴了个车衣，以后得好好爱护它了。动力很猛，电车比我之前开过的燃油车动力强太多了。

【最不满意】
没优惠，，，，空间表现一般，特别是后排。",,
794657816,作为一个30几岁的男人，还是蛮喜欢几何C这成熟的外观的，续航不用多说，几何的续航妥妥的，基本没啥比它更实在的了吧？空间方面，大部分我一个人开，够用，后排坐3个人，也没说太挤啥的，有时候也会拉上几个朋友，都说可以。就是上车的时候需要注意点，有时候会碰头。。。要说不满意的，也有，车机不咋地，跟那些新势力的没的比，不过如果说仅仅只是听歌导航，还是完全可以胜任的，目前开了一万五千公里了，大部分家里充电，外面充了几次吧，总得差不多充了一千块钱左右的电，比之前的油车可省了太多了，高速的话，去年十一去江西游玩了一趟，单程600公里，跑了400公里的时候充了一次电，该100跑100，该120跑120，不存在畏畏缩缩的，反正很符合我的预期了，电车嘛，续航最重要！,2023-04-28,扬州
顾1107,我提的是星空紫。外观真的没话说，虽然说是吉利某款油改电，但是无论颜色或是今年流行的线性灯都有充足的科技感。同价位车中算最好看的了。 内饰过于简单了，中控也较小，方向盘小，前面的小屏幕也是很难让人习惯。中间置物台和档位的地方占地太大了，可能因为我人比较高。落地14.5（因为发票关系裸车只能填的很低），没错就是550幂方版。其中包括了现车接近5k的优惠，这个价格这个配置基本上秒杀同级车了。 本来还在看ER6，但空间实在是捉急，我185身高，前排头顶住了，但几何C就还有一点空间。 对操纵不是很懂，所谓的悬架、底盘留给内行们去评价吧，个人觉得驾驶感受挺好的，提速也快，虽然总是想着省电，不会故意去重踩油门，但车的反馈还是很快的。 跟以前运动版的老福特相比避震也没那么硬，仿皮沙发也不会做的很闷。总体来说跟周围人做了比较感觉没亏，买新能源车也不是为了跑高速，看穿一点，虽然近期感觉这个行业又会有大变革，但是早买早享受，等等党只有在自己的世界才会获得胜利✌️,2021-10-11,上海
追风少年15562,"提车一周，心痒难耐先交个作业！！

    之前的旧车是台丰田的老雷凌，别的不说，质量真是杠杠的，自从14年入手将近8年的时间就没怎么大修过，目前也就是异响严重了点，加上空调老化严重，也是到了该退休的年纪了。
    开惯了小轿车，所以换车第一时间想换辆SUV开开，媳妇儿说趁着现在政策还比较宽松不如买辆新能源车，想想也是，就目前上下班而言，新能源确实更加适合我们家一些。源于对丰田一直以来的好感吧，第一个考虑的还是换丰田的新能源，网上搜了下，CHR刚上市没多久，挑了个周末就去店里面看了，本来是抱着订车的态度去的，但是看到实车真心跪了，燃油版的CHR那么帅，电动版本的真心丑啊，尤其是这个前脸无法直视，媳妇儿也不喜欢……..之后的半个月就是漫长的选车之中，因为预算有限，自己又想买高配一点、内饰科技一点的车，特斯拉、理想ONE、蔚来这些都排除在外了，看了一圈没有合适的合资车，最后只得转向国产，国产也就两个品牌可以考虑，一个是吉利、另一个就是比亚迪了，先去的比亚迪店里面，人太多居然没得接待的，想想下次再来又转去吉利看几何C,果然人少，服务贼周到，又是端茶又是倒水的……服务到位了，车看的也比较满意，其他的都是次要的了。从订车到提车，等了差不多40天，销售也提前告知可能时间长，加上我自己本来也有车开，所以也不急……….
    外观：科幻感还蛮强的，不用看绿牌，一看就知道是新能源车，而且这车确实不多见，停在单位停车场，路过的都会回头瞄一眼，回头率目前可以说是百分百。
    内饰:从老雷凌到几何C，内饰完全是从贫民窟到富人别墅区的感觉，第一次开手忙脚乱的，习惯了按键式的操控，大屏触控、触摸按键，包括旋钮换挡都是新鲜玩意，内心很激动有木有？？？
    驾驶感受：对比我之前的雷凌吧，起步响应确实是快，试驾的时候就是没把握好像以前大脚起步，“蹭”的一下就出去了，把副驾的销售妹子给吓懵了，搞得自己老尴尬了。。
    其他方面的话，因为现在才提车一周，像电耗、跑高速、还有辅助驾驶这些都没来的及测试，现在才充了一次电，目前看续航非常不错；舒适度方面的话，现在开新车的激动劲儿都没缓过去，这车都忽略掉了，等下次首保之后再针对车的具体性能写个详细作业吧……",2021-07-28,天津
HaveANiceDay,"【购车经历】
前期主要对比了元Plus和几何C，一开始是想买元的，同级别元plus优势明显，而几何C在没有什么优惠的情况下，除了续航真的没有什么优势。后来几何打电话过来说有优惠，对比丐版元，几何C的全景影像、天幕、续航等优势就可以和元比一比了。由于家里充电不方便，还是选择了续航更好的几何C。


【空间表现】
提车回来我妈坐进去第一句话就是“这车感觉怎么有点小”……确实，刚坐进几何C里感觉这空间也还凑合够用，但是又坐到元Plus里后明显感觉宽敞了不少，无论前排后排后备箱，就连跟轴距只有2620的日产阳光比都显得拥挤。


【最不满意】
除了空间，几何C的车机真的有点拉垮，芯片性能、屏幕大小和形状、系统智能化都差强人意。

还有就是这车竟然不能在车里打开后备箱，钥匙、APP都不行，真的是。。。

还有就是离地间隙，你远处看上去还行，但如果趴下看你会发现电车是凸出来的，比你实际感受还要低。


【最满意】
当然，买了就不后悔，毕竟主要在意的还是续航，这点几何C还是比较扎实的，其他的都是小事。",2022-08-14,北京
vistalele,"车内空间实际可以达到预期，符合紧凑型SUV的定位。外观内饰都很简洁，属于耐看型。配置很高，科技配置非常丰富，用料也很好。操控比较灵活，动力强劲，但加速有点冲和刹车有点贼，都不够线性。底盘偏硬，路感很直接，相对的舒适感较弱。


【空间表现】
虽然油改电车型，但空间完全够用，特别是后排表现良好。
【充电时间】
充电快，有高功率慢充，每小时10.5度，慢充最快四五个小时就可以充满。
【续航】
冬季最冷的时候不到6折，现在天气稍微暖和些，可以达到8折以上，预计夏天能跑到9折以上。我能量回收开到最低，比其他车主能耗高。
【驾驶感受】
动力强，超车加速很有信心，操控灵活。但加速刹车都不够线性，比较考验脚对加速和刹车控制，控制不好会让乘客晕车。
【乘坐体验】
座椅柔软舒适，但底盘硬，路感反馈很直接。
【最不满意】
油门刹车不线性，路感反馈过于直接，底盘的质感不强。
【购车经历】
考虑过元plus和小鹏G3i，埃安Y。
淘汰元是因为内饰难看和上市太晚，电池偏小。但说实话元的内饰软性材质更好，座椅更舒适，试驾行驶感底盘滤震也更好。还是内饰太丑。
小鹏劝退是因为前风挡设计，面积大很晒，A柱太长也影响安全。车试驾过，科技感最好，行驶质感也不错。
埃安Y很个性，但是不喜欢造型，续航据说也比较虚。也就没考虑。
综合下来，几何C相对均衡，续航能力也最强。",2022-03-30,
哄哄9823,买这车主要就是用来代步用的，上下班占了出行的百分之九十的时间，几个月驾驶情况来看，我认为我自己选的这款车真的还挺不错的，外观颜值出众、续航里程充足，有外有内，我个人是挺满意的，今天主要交流一下我的看法：   🌟选择几何C的理由，我认为还是比较充分的： 1.虽然现在特斯拉价格也下降到20万级别了，本着支持国产的原则，我更倾向比亚迪、吉利这些国产品牌； 2.几何C的颜值是比较高的，开出去非常有自信，说到底如果颜值不好看，性能再强我感觉也没有买的必要，买车除了保证出行，在自己经济基础之内，很大一部分是为了满足自我虚荣，所以好看是必要条件···（实话实说，不赞成请勿喷） 4.电池有终生质保的政策，就算有衰减也不怕； 5.提车速度快，比亚迪宋plus DMI要等两个月，而且不承诺一定能到车，几何C我第32天拿到车，等的时间不长； 6.除了比亚迪之外，什么小鹏、威马、荣威这些车都有可选的电动车，但是造车新势力没有品牌基础不是很敢下手啊； 7.最重要的是两年7折的回购政策，我大概率是两年左右会换车的，按照新能源车二手车的保值率，能够五成就不错了，有这个政策，以后我换车也能拿个好价钱，损失不多。   🌟重点还是讲几点自己发现的问题吧，优点大家都能看得到，多说回头还被喷是水军，还不如讲点实际的干货： 1.操控：大的问题没有，就是这个触摸控制这一块设计，真心没有实体键用着实在，比如我想换下驾驶模式，我还必须都低头看着整，触摸键完全让盲操成为了不可能，虽然看上去很科技，但实用性能很一般，甚至可以说有点反人类； 2.系统稳定性：在线更新系统频频出错，无法直接更新，每次都只能去4S店解决，时间久了不知道会不会收钱； 3.刹车有异响，不知道什么原因； 4.影响偶尔会有声音时小时大的问题； 这只是在我车上发现的问题，当然其他车友也可能不存在，总体来说，优点多余不足，车还是好车，而且这个价格，也不能哪三四十万车的标准来要求，知足就好。,2021-08-20,郑州
hyxzzw,"【购车经历】
朋友推荐的，就去当地4S店看车试驾，期间还看了奇瑞大蚂蚁，长安CS55纯电版，几何C优惠相对多些，也有现车就直接全款提了550公里中配。
整体不错，比较满意，智能化一般，续航表现不错。

【空间表现】
车子不大，二排腿部挺宽敞，后背箱小了点。
【续航】
每天上班单程45公里，基本上是20公里高架和20公里高速加5公里市区，高架经常堵车。使用ECO模式，动力回收中档，续航挺满意，冬天和高速行驶续航要打七折左右，春秋天续航最好，经常超出厂家标称续航里程，夏天开空调也能跑500公里左右。

【驾驶感受】
一年时间跑了两万八千多公里，这款车底盘感觉挺整，没有松散感觉，高速匝道过弯挺稳，轮胎有点拖后腿，胎噪有点大，车子重刹车距离一般，跟车要保持好车距。再开几万公里准备换好点轮胎。

【充电时间】
小区不让装充电桩，大部分时间是上班时间使用随车充补电。刚提车是直流快充挺快，最高功率能达到75KW,保养两次后最高才四五十千瓦，不知道是桩的问题还是被厂家升级了。",2022-06-08,郑州
番茄650521015486112,"运动模式加速很快，转向精准，车机没什么可玩性有点小延迟日常导航听歌很流畅。座椅的坐姿会有些问题，可能是腿部不能调节，因为坐姿调节只有靠背和屁股能调，腿部开车的时候会发空如果开的久了会累，靠背没有打孔时间久了会后背出汗热，希望以后改进一下后背能加个加热通风最好，要不把仿皮换成布的也会好很多，我自己是选择在淘宝买个座椅套，夏天好了很多。车底悬挂非常扎实，没有那种坐船一样晃晃悠悠的感觉，舒适性也过的去吧，毕竟帝豪也出来了那么长时间，调教的也差不多了，这个价格可以了。
【空间表现】【最不满意】空间有点小，平常用没问题但是明显感觉有很多地方的空间没有规划好，毕竟是油改电。

【充电时间】
充电我都是在家里充电没算过时间，我看显示是16
【最满意】【续航】续航方面还是非常不错的，买车的时候就是看中这个车的续航，相对市面上的新能源电动车来说很良心，夏天能跑到550，开空调也能跑个500，可能也和我平常上高速少有关系。冬天能跑300朝上都是日常开，没有开到没电过。


【提车价格】
13万多",2022-04-10,北京
魔都CPRO,【提车价格】 这个没啥好说的，整个上海都是2w优惠和8k的置换补贴，只不过我脑子进水了，用这些钱把c++升级成了pro 【保养】 这玩意买来的时候就是有两份单子的，一份是三电首任车主的永保，一份是车辆保养永免的确认单 【续航】 这玩意怎么说呢，我因为自己装了充电桩，然后自己又是一个用电焦虑症患者，没有一次会像别人一样开到快没电了才充，什么容易坏？怕啥，坏了有售后，不都免费么，我就这么任性了，哈哈哈 【驾驶感受】 由于自己原本家里是两辆B级车，一辆迈锐宝一辆辉昂，另外驾驶过其他N多车型，所以不会去吹这个车子驾驶感受会有多好，买来纯粹是给老婆上下班用的，还有一个原因是我感觉到上海绿牌政策可能有变化，所以提前上一个。但是总体来说这个车子驾驶感受很像油车，动力输出线性，我家也没有什么人喜欢急加速，所以这一块我不能吹黑，站在中立角度说还可以65-75分之间吧 【最不满意】 最不满意的就是它竟然没有座椅通风和电尾门，甚至我要加装电尾门都没门，还得自己去外面找，给老婆开这个车，她提拉这个尾门还是得用点力气的，还有我觉得这个车子虽然bose音响，但是总体听上去感觉少了一点什么，空间感？,2021-07-13,上海
诶呦糖糖来了,"【空间表现】
总体来说空间不算太大，主要是后备箱的空间不是很大，前后排空间还可以，够用。


【续航】
550的续航。昨天跑了高速，杭州到启东320多公里，满电去的，最后剩余140km续航，如图2，差了20公里是我在市区又跑了一段时间，丢了90公里续航，途中开ACC巡航，空调24度三格风量。
很长一段时间没有清小表里程，总体来说百公里耗电表显为15.4度电，图2表显15.7是因为停在服务区开空调睡觉了。平时基本周末开出去溜溜，空调也都24度3格风量，eco模式中度动能回收。我不知道有的车主百公里12-13度电是咋跑的，可能用的比较省吧。


【充电相关】
安装家用交流充电桩，杭州这边执行峰谷用电，谷时用电一度不到3毛，慢充充一晚上基本能充满。去启东市用了一次快充，具体情况入图3。成本确实低。
但是，想在谷时充电时要使用预约充电功能，这个东西老是失败，功能设计非常有问题。可能我还没有用明白吧，但这个功能不应该用起来这么费劲。



【驾驶感受】
买车时试驾小鹏G3，埃安V和几何C。小鹏的起步和刹车有明显的顿挫感，经过颠簸路段时非常颠簸。另外两辆车在这两方面表现的比较好，但埃安V比较贵，当时预算跟不上，不过贵有贵的道理，埃安空间大，更爽一点。

[ACC巡航和自动泊车使用感受]
自动驾驶在高速上使用确实明天减少驾驶疲劳感。堵车时使用也比较爽。但是，自动驾驶有时会急刹车，这个要预判好，提前接管车辆。超车要自己操作，也容易被加塞。
自动泊车感觉实用性不高，地下车位中间因为有一个在地上黄色锁，所以识别不出来。基本上没咋用过。",2021-10-06,杭州
钢弹说车,我通过这次试驾，我对这款几何c的续航能力进行了真实的测试，模拟由静止加速至30km/h，50km/h，100km/h，匀速行驶一段时间后，又进行了减速以及刹停，尤其100-0的刹车，刹车制动距离在38.3米，还是很优秀的。走在市区和郊区各行驶了30公里，郊区基本上是一比一的续航，市区拥堵的路段，大概是8.7到9折的样子，续航还是经得起考验。 动力：动力非常的强劲，轻轻松松一脚电门踩下去，车速就能达到五六十，特别适合城市代步，中后端的加速也很给力，还配备了全速自适应巡航功能辅助，开起来省心又省力。 空间：4米4的车身以及2米7的轴距，这么长的车身和轴距，内部空间非常的宽敞。我的身高是178，体重是145斤，坐在车里完全可以活动自如，后排中间地板的凸起不是很高，坐在中间的人也不会感觉到很压抑。后备箱的开口略小，如果放一些大的物品，会感觉有点吃力。 舒适性：这么宽敞的空间，以及充沛的动力，驾驶起来的舒适性非常的棒。空间大，坐在车里，不会有压抑感。整车的密闭性也很不错，坐在车里基本上听不见外界的杂音。音响的音质很棒，听听音乐还是很不错的。 操控：电动机性能非常的强悍，提速能力特别的出众，超起车来也是干脆利落，很多人都担心电车上坡会没有力，害怕出现停在半坡或者溜车的情况。试驾的时候正好遇见了一个比较陡的坡，一脚油门下去很轻松的就爬上去了。带电子助力的方向盘转向特别的轻松，前后底盘都特别的稳重，调教得很不错。 配置：这款车上的高科技配置非常的丰富，可以在手机上遥控移动车辆，甚至可以“遥控泊车”，带电动的遮阳帘以及底盘AR透视，可以实时关注车底的情况，避免底盘被异物剐蹭，也能及时发现藏在车底的小猫小狗。HUD抬头显示，配上清晰度极高的中控屏幕，这个价位的配置在同级车里算得上佼佼者了。,2022-11-29,
车知灼见,"现在国内电动车市场发展越来越快速，10-20万元的售价区间内，可供消费者选择的车型也很丰富，几何C便是这个领域里的其中一员。编辑最近借来了几何C的试驾车，并且详细体验了两天时间，这次拿到的版本是2020款 甄选续航版 550KM C++ Pro，是车系里的顶配车型，指导价为18.28万元。以下是我的试驾总结，希望能给大家带来参考价值。

首先来解读下这台车的动力系统，几何C装备的是三元锂电池，电池能量达到了70kWh，工信部纯电续航里程为550km。动力方面，该车采用前驱单电机的布局，电动机总功率150kW，总扭矩310N·m。传动系统，匹配的是纯电动车常见的固定齿比变速箱。

对于几何C初始的驾驶感受是比较轻巧、灵活，开起来不笨重。初段加速会比较快，动力响应及时，电门踏板也很容易把控。在80km/h以内的提速能力完全达到了预期水平，后半段会有相对明显的动力衰退，动力响应不如前半段积极。如果回归到日常代步的用车场景，几何C的动力表现不弱，虽然没有特别强烈的推背感，但日常超车的话还是足够从容的，车内乘员坐满的情况下，加速不会觉得有劲使不出。

方向盘比较小巧，握感饱满且细腻，虚位量也被控制在合理的范围内。指向性稍微差点意思，转向精准度还有可提升的空间。几何C的车身长度仅有4432mm，块头不大，因此在通过连续弯道时，车身动态响应较为灵活，属于容易操控的类型。

底盘的总体表现没有什么可挑剔的地方，车辆在高速巡航状态下，底盘给人的感觉较为扎实，车身稳定性不错。另外，悬架滤震能力也可圈可点，路面上一些细碎的震动能够被轻松过滤掉，同时悬架没有出现过多的弹跳。行驶至连续颠簸路段时，只要合理控制车速，传递到座舱内部的震动不多。

外观设计方面，几何C延续了家族式的设计理念，前脸采用封闭式进气格栅，车头两侧C型的进气口配合黑色前包围，整个车头看上去很有张力。前灯组的造型比较常规，光源配置方面配备了全LED大灯、自动头灯和自适应远近光，夜间有着不错的照明效果。车身使用了悬浮式的车顶，腰线设计的很柔和，层次感很丰富。车尾整体的轮廓饱满敦实，后尾灯的灯罩被熏黑处理，视觉上颇具运动感。

进入到座舱内部，几何C的内饰设计相当简洁，功能区布局合理，坐进车内让人感到空间较为开阔。空调控制区域仍旧是通过实体按键来操作，按键体型偏小，排列十分整齐。两幅式方向盘手感不错，且支持四向调节，美中不足的是两侧功能按键不够齐全，有些功能无法完成操作。12.3英寸的多媒体屏幕显示效果清晰，操作流畅度还不错，提供了语音识别控制系统，符合年轻人的用车习惯。

乘坐空间方面，几何C的轴距达到了2700mm，后排有着较为宽敞的腿部空间，但头部空间并不充裕。参考编辑179cm的身高，前排座椅调至最低的情况下，头部剩余3指余量，后排腿部空间超过2拳。后排中间地板的凸起不高，双脚放在上面没有问题。不过中间位置的靠背偏硬，横向空间不算充裕，坐满三个人还是会有些拥挤的感觉，乘坐舒适性无法得到保证。",2021-06-27,
