字段1_文本,字段2,时间,字段3
青涩微风qW1,我也是被es9的外观和配置、还有店里人员说的油耗低、满油满电1200公里，所打动。本来计划是丰田混动，后来看了es9就被吸引了。加上又是刚上市的，也看不到啥口碑，就急于下手了。刚提车电池显示83%，用纯电模式，空调26度，到家35公里，电量剩下32%。后来用快充一次充满，跑了50公里就剩3%了。去找了4s店，检测完说电池没问题，建议慢充一次再看。声明一点，当时河北省廊坊市的最低气温是零下5度。后来又慢充了一次，还是同样的结论。 提车后加了48升油跳的枪，行驶580公里就没油了，而且还充了两次电。说真的，现在是特别后悔和失望，今天又来4s店里了，师傅说在店里慢充满，再跑跑看，正在期待中………,2023-12-17,廊坊
自由小红花z48,"12月11日提车，目前提车开了约一个月，谈谈用车感受，坐标广东，没有刻意去充电，什么时候方便想充就充，基本一个星期充一次，驾驶温柔，开的这一个月没开过暖气，偶尔开空调，天气温度6到24度之间，路况高速，国道各占一半，经常用的模式是保电优先(智电保电）和智电混动，标准模式，开影子车手，其实现在还在熟悉中，开多了就好😅😅，目前感觉最优点：颜值高，空间大，动力强。

【最不满意】
油表显示逻辑很大问题，前面掉得快，开一公里掉几公里，后面可能开几公里提一公里。还有手机。提车一个月了，还没到。
【驾驶感受】
车大，但开起来却不觉得笨重，完成不像是一台大的车，提速爽，加速平顺，动力没得说。驾驶起来噪声控制比较好，可能之前开的是crv，对比起来加分，但也坐过很多车，感觉噪音确实控制得不错。
【续航】
这可能是最多人吐槽的地方，目前我纯电驾驶能跑到100公里以上，满电满油极限应该可以跑到900以上。但因为宣传、实测是1200公里，这落差对于很多北方朋友来说可能太大，但我们开车具体的路况很难达到实测的最优情况，单单温度这块，这一个月全国基本都没有地方达到厂家实测时的温度，何况所有电车在寒冷的天气续航也会打折，温度起来了，感觉会好一点。
【油耗】
目前跑了1800公里，共充满了5次，基本每次都从10%开始充到满。加满了两次油，共加了720元，目前APP显示油还有31%。按目前来算，充电我算他每次20元(如果有家充的话，便宜很多），共100元。720+100=820元，跑了1800公里，每公里综合4毛5，感觉剩下的油和电极限还能开200公里，会更低，油耗表和实际相差不大，相对这么大的一台车，感觉已经不错了。
车机，本人开车车机基本导航听歌，所以对于智能化，不作评价。
目前还在摸索中，往后车开多了，会更好。反正个人观点，车是没有完美的，只有适合自己的车。",2024-01-09,佛山
岛爸Wu,总体感受好，车辆隔音做的中等偏上，没有降噪功能。车辆动力很足，油门响应极快。内饰也是非常靠谱，且没什么异味。自己加装的内饰味道反而更大。纯电续航很一般，充一次电能跑个百八公里，基本一到两天就没了。然后发动机会给电机供电，电池如果不充电的话会维持在10%左右。低温天气掉电比较厉害，零度以下，会一下子掉电好几个点。 车机功能够用，没有啥软件，但是基本功能都能保证。车内炫酷的内饰条和氛围灯，在夜间行车时会因为反光影响变道观察反光镜，不过车内车载雷达很好地弥补了这点。如果要自己人工调节车内显示器亮度，需要关闭自动行车灯功能。这也是蛮奇怪的。 最后，这车子外观霸气侧漏，内饰豪华干净，确实是不可多得的好车。价格又那么实惠，活脱脱一个新能源搅屎棍，卷王之王。,2023-12-29,上海
用户7373479228688,买车之前我看了好多车！福特的锐界！BYD的唐、还有理想！我最后选了刚上市传祺ES9！主要原因1、该车是油电混动还是用92号汽油！相对的费用成本要低一点！平常我上班一般就用电就够了！除了回老家使用保电模式！用了4个月跑了3300公里加油900元（主要原因过年回老家家里没充电桩一直是使用保电模式）、用电费180元！我个人觉得还是比较前面那辆车省钱的！2、就是空间大！因为我家有2宝加上父母所以有时候6个人5座的就不能坐！但是平时一般5个人坐的比较多！所以第三排放到后后备箱空间就非常大！坐在前面的空间也非常宽裕！3、车机它使用的是8155芯片！到目前为止没有卡顿过！使用起来比较顺畅！4、我个人认为还是有待改进的就是智驾需要提高的！,2024-03-11,嘉兴
夜风大人,综合来看：空间大，外观霸气，看起来档次很高，在路上回头率很高的。加速快，油耗也不高，充电条件方便的话市区通勤基本可以做到不用油，用车成本很低，l2辅助驾驶要是能够自动变道就更好了。 空间方面：非常灵活，我这个配置是2+3+2的七座布局，行为这个车平时大多时候都是我自己一个人开，第三排基本很少用到，如果放平的话，会拥有一个超级大的后备箱空间，春节回老家的时候装了很多行李土特产，完全不在话下，这个时候就可以把他当做一个大五座suv，后排空间自然宽敞。 能耗和放电：实测很满意，开起来很丝滑，挂档放掉刹车就走，我一般都是开启autohold，平时等后路灯制动踏板深踩车子会自动手刹，绿灯的时候轻点一下加速踏板就自动解除就走了，很方便，没有油车那种闯动感，市区开车切换为节能模式电耗很低，急加速发动机介入提供最大扭矩，超车很迅速。如果平时下坡路比较多的话，强烈建议切换为节能模式，下坡怠速跑的话能量回收可以达到40kw的回收充电功率，反补能力很强。4s还送了我放电插排，可以在户外实现外放电，可以去户外野催烧烤，简直不要太酷。 我还购买了传祺原厂的手表钥匙，现在都不带车钥匙了，直接带着表就可以😙😙,2024-03-10,曲靖
Exsitc,外观确实大气，纯电续航90km左右，这么大的车子平均电耗15，本人喜欢脚板油，内饰对得起这个价格了，看看后续怎么样吧，有点麻烦的是，这个预约充电得让充电桩感应那张绿卡。,,东莞
胜利旋律,空间大，动力足，至少比原来的油车起步以及加速都快！满载7人都不会肉，总体感觉很好！唯一觉得不好的就是无前雾灯！,,江门
至死不渝D,车机智能化太低，app特别少。没有车机互联，同样价格对比gs8是减配了的。感觉优先用纯电的时候油也在慢慢少。动力可以，完全够用。外观没的说，帅。不知道是不是我踩油门比较猛的原因，还加上气温比较低，纯电续航就是90-100左右，我很少开空调。充电方便可以使用纯电优先，再打开强制用电，不然油门踩猛了发电机还是会介入,2024-02-20,成都
用户6722006348206,外观、空间、动力，个人感觉比较喜欢。车机真心有待提升，每次启动车辆后都需要调整自己喜欢的驾驶模式等信息。续航里程虚标过高，满油满电全程高速730公里左右。,,文山
乌拉特中,#新人车主晒订单 坐标武汉 提黑外黑内，24.98W那一款 有了二胎，自己的5座车明显不够用了，今年10月武汉车展把所有大7座SUV看了一圈，想着年底新能源打价格战，还想观望几个月的。 看了传祺ES9，左右手置换补贴2万➕送的华为手机（目前一线城市批发价7500➕）就算某淘价8000吧➕4000政府补贴，新车能便宜3.2W还是可以的。 有个朋友提过一代GS8，咨询过他，他说除了车漆偏薄，个别配件容易生锈，其他没啥问题。 车展直接订车，一周提车，车险4000出头，开了小一个月，外形空间ok，避震一般，路上一点点的凸起都能感受到，高速胎噪风噪偏大，车漆偏薄建议贴个车衣，车机反应还行，就是软件太少，没法装第三方软件，自带软件都是适配后的，阉割部分功能。最需要吐糟的是操作模式，保电模式下，还是会用电，强制调到80%也不行。 整体来说买这个车就是为了方便家人，市区纯电续航3天，偶尔高速没有巡航焦虑，周末郊游还能对外放电，对于一个不到22个W的中配7座车来说，还是比较满意的,2023-11-25,武汉
单纯面条cN8,"【驾驶感受】
加速杠杠的，就是车太大，还不怎么习惯，以前开的紧凑型车，突然换了个大的

【续航】
纯电续航，提车当天满电100%跑到晚上，用纯电跑了80%跑了100公里，剩20% 
但是和同等价格的唐比稍微差了一点
【购车经历】
我是预售期间，直接在app上下单，没见过实车，但是听说跟GS8一样，最开始就是打算买GS8，但是网上很多说黑屏，座椅塌陷等问题，就一直没敢下手，准备买唐的，但是后面听说要出ES9，就直接盲定，我一直是被GS8的大和颜值给吸引，现在ES9还可以充电，上班就可以纯电了

配置方面：和GS8少了个我觉得有用的疲劳驾驶
智能化：车机的用得不多，就一个导航，一个音乐，其它的我没试过",2023-11-19,重庆
微笑风铃TZp,配置：1.后排没有双层夹胶玻璃有些遗憾，10个音响显得不够诚意。 设计：1.后雨刮设计成隐藏式就完美了，另外镀铬装饰换成银色或者M8大师版的玫瑰金就挺好。智驾：1.只能说能用。车机：1.仪表盘不能跟中控屏幕只能白天黑色切换，也不能调整亮度，不知道是不是两个团队做的原因，2，油耗等信息居然不能在app上显示，只能去看仪表盘，都什么年代了还看不得这个，再次印证仪表和中控是两个团队做的，没有做联动互通。底盘：1、够用吧，在现在这个年代只能勉强合格。续航：虚标严重，满油满电也就跑900左右。总结：性价比高的家用大7座suv,2024-02-05,广州
橄榄色青春,自从成都车展看了这款车，一直很看好，期待上市，预售权益也挺多的，预售阶段下单还送了手机，不过目前还没拿到手机。提车已快十天了，终于拥有了你，据说是成都第一辆，开了也有几百公里了，充电充了几次，加一箱油还没咋用，感觉城里用电车就是舒服，电机动力输出很线性，提速很快，动力很充沛，这么大空间的车，完全感觉不到肉，就是用油也感觉不到发动机咆哮。上手很快，开起来感觉不到是个很大的车。内饰用料还是很扎实，基本闻不到新车的味道，没有塑料的低质感，不失智能科技感，大气上档次。智能驾驶辅助系统很好用，抬显比较大，显示功能很丰富，看着很轻松。后面用用再来评价，目前反正是好评，爱了爱了，希望传祺越造越好，给国人造好车。本人第一辆车也是传祺，忠实的祺粉，希望不会失望。,2023-11-20,成都
平淡如水老实人,需求：两个孩子慢慢大了，六七座是刚需 选车：蓝山整体非常不错，价格偏高，超预算，家庭使用四驱其实没有那么重要；领克09只试驾了M版，感觉也不错，可惜等我带家里老板去体验的时候没有实车了，尴尬😓；汉兰达只在懂车帝上看了一眼配置表，四儿子店都没去，直接略过；在试驾GS8双擎的时候看到es9，跟销售了解了一下，2.0T插混加上置换补贴和赠送遥遥领先，直接下定！ 外观：典型的威猛先生，方方正正更能提现男子汉气概，我和家里一把手都喜欢😍 空间：空间是必须要赞，已经拖过麻将机回老家 动力：动力家用完全够了，高速超车轻松愉快，话说140往上还有底气 隔音：还不错，就是低速时有比较重低沉的声音，，听起来有点不舒服。 目前开了一千多公里，感觉棒,2023-12-05,长沙
青铜剑的锋芒,开了1个月了，只跑了900多，个人要求也不高，样子喜欢，超车无压力就够了，油耗低就可以了，目前没有任何问题，总体还是不错的。动力充沛，比我原来的车强多了，高速噪音也可以接受，空间够大，试驾操控轻盈舒适，最主要还是喜欢它的样子。不是很满意的就是各种行车模式，需要来回切换，不能自动智能切换，要不能耗差别太大了，不如混动省心，号称续航1200，我是真的无语，我是满油满电的表显都跑不到，目前充电次数多，能把综合油耗拉到4个多了，大概0.3元多一公里，还是可以接受的，开车比较暴躁，不充电，亏电6-7个估计我是下不来，只能多充电少喝油来平衡达到自己满意的能耗。,2024-01-03,天津
无处安放的青春痘,车绝对是台不可多得的好车，无论是配置还是安全性都无懈可击，但是相比于他的兄弟车型GS8却少了疲劳驾驶预警系统和人脸识别功能，这个减配确实很减分！续航也没有宣传的那么牛，满油满电基本无法达到一千公里，如果保持80-100公里的时速跑高速，能跑八百多公里，超过120最多跑六百多公里，我都亲自实测过，百公里七八升油吧，车机系统目前支持的APP也是少之又少，看看后期OTA如何升级吧，但是他可是配备了25万以内唯一一台2.0T发动机的插混车，所以单凭这一点，我确实无话可说，而且跟E9是同样的系统，总之相对于他的最大竞争者比亚迪唐我觉得除了2.0T发动机之外（唐Dmp是2.0T发动机，最低配价格已经27万了），还胜在了变速箱，两档DHT比一档高速百公里油耗最起码省两个油，还有空间，ES9才是台真正的七座车！ 总结起来就是，传祺的车在之前初代的GS8经历了一系列车机死机、经常黑屏故障之后，自己也在总结经验，希望能造出更好的良心车，别再让车友失望了！,2023-12-22,深圳
清爽暖阳mL,车机够用，没有说卡顿之类的情况，油耗也不用担心，毕竟这么大的车，馈电最多的情况下8个油左右，一般就是六七个油，纯电续航110公里平稳驾驶绝对能达到，基本满意。但是！随车没有对外放电，不送需要自己买，作为预售车主在手机没到的情况下，礼品基本没有，毕竟消费了二十多万的情况下也不送礼品确实让人很难受！另外表显续航太虚了😂 等后续有时间了好好交一下提车作业,2023-12-10,郑州
用户2233398267751,销售把展车给我说现车，手续办完才说车是十月份的，当天提车，电量充满不开空调跑了八十左右，连续一周每天充电两次，纯电续航跟标的相差太远，开了一次空调，跑了五十公里左右就剩百分之7电了，总结下来，纯电耗35左右，正常满电也就跑个六七十最多了,2023-12-15,西安
程88呀,"【购车经历】
我是17年的第一代gs8车主，当时gs8就感觉是无敌的存在，自从2022年出双擎gs8就一直在关注，11月份无意中看到es9上市，果断全款拿下！

【提车价格】
乌鲁木齐的三个4s店都跑了一遍，价格都没得谈，毕竟刚上市，可以理解。然后就是二手车置换，最终找了个价格最高的店置换的。
【驾驶感受】
官方0百是8秒，但实测我感觉肯定更快，根本想象不到这个两吨多的大家伙提速能这么快，而且转弯半径也出乎意料的小，像个灵活的白胖子。不足之处就是底盘太硬了，过减速带真的很颠。可能是为了更好的支撑性吧。
【油耗】
关于油耗嘛……我到现在还没加过油，上下班代步都是纯电，每天充个半个小时就够了，快充半个小时能冲70%左右，也就不到10块钱。油耗等后期跑长途了再看看吧。
【续航】
没跑过太远的路，暂时无法评价，但激烈驾驶发动机介入后，续航掉的挺快，哈哈。
【亮点配置】
除了帅就是帅，大爱这个车的外观。",2023-12-07,乌鲁木齐
淡泊的书签wangd,冬天油耗确实挺高，电直接用不住，应该是电车的通病。空间大，动力足，操控方面确实好，新手都不用担心开不了这个大家伙！隐私玻璃和前排双层玻璃让车更有排面，使车内隔音效果确实好，平时开起来除了胎噪，基本听不到其他声音，不过冬天零下十几度的早上发动机介入后声音还是有点大！其他觉得都是优点了吧！,2023-12-29,兰州
乘风破浪行稳致远1,动力强，提速快，车虽大开起来一点不觉大，发动机介入无明显感觉，表显有差异，隔音效果还可以，车身稳，外观大气！,,广州
清闲的微风gl9,外观看个人喜好，本人觉得ES9沉稳大气、线条流畅，是自己喜欢的车型； 空间很大，前排包裹感很强，确实舒适，非常适合家庭外出用车； 内饰和配置都还算过得去，20多个的车该有的都有； 驾驶感觉动力足够，电动加速很快，比油车感觉爽多了，高速时发动机介入感觉不明显，风噪和胎噪都不算大，车内也还比较安静。 因为这段时间天气比较冷，开了空调、座椅加热等用电设备，觉得纯电续航比厂家宣传的打折也属正常现象，可接受范围内。经常开混动模式，油耗感觉也还行。,2023-12-28,株洲
小鱼,外观和空间是我最满意的地方。配置也说的过去，车机系统需要提升一下，操控也很好，加速说来就来，很满意！,,青岛
福临德,大气，美观，但是美中不足的是续航跟预期差了接近一半，开了八百公里了，满油情况下，充了五次电，油量续航还剩下100来公里，跟官标的续航差的太多。给送的电动踏板跟软包都还没到，充电桩还没安上，等都弄齐全了再来跟大家分享吧，。,2023-12-10,临沂
奋斗过才有安逸,电续航冬天基本上不能达到100KM，但是也差不太多，但是这个车机的兼容性太差了，白白浪费8155芯片，下载应用市场就那三两个APP能下载，连微信、QQ音乐这种基本APP都没有，希望传祺厂家尽快升级。,2023-11-28,天津
zeus16888,空间大，动力好，外观漂亮，车机垃圾，日常上下班我是96%出发到公司55公里还有64%的电量，晚上到家52公里、还有34%的电量,,广州
Da表哥骏,"车机毫无作用，也不能手机互联，就商城里面几个固定app,也不能下载第三方app!车机是真的垃圾",,武汉
Captain  Slow,动力很好开着跟轻快，不像是台这么大的车，悬架支撑性很足，就算高速过弯也不会侧倾很多，不过稍微硬了些，路面感受全部能感受到，得不到有效过滤。,,广州
一沙一世界2642,"因为家里人口多，开始我相中M8了,但媳妇喜欢SUV,由于预算只有25万左右，所有最后决定在唐和ES9两者之间考虑，两款车都试驾过，最终被ES9这款大黑的外观、空间、动力所吸引，12月6号提车，外观漂亮，空间很大，驾驶感很好，仪表油耗虚标，动力强，综合考量还是不错的。",2023-12-22,呼和浩特
灿烂艺术家GUP,其他都好，就是车机太菜，不是卡，就他么5个app，导航还是老版本不更新。,,丽水
佑康新时代Doclei,年前才买的传祺插电混ES9，中大型插电混动SUV，厂家标示纯电143㎞，实际充满电续航110㎞，发动机2.0T，190马力。车型好看，宽大，型方正，空间和视野没问题，开起来还行，感觉高速有点震动，不用电的情况下，发动机启动后声音比较大，但这个车隔音效果很好，是不是插电混的车都是这样，后续有待观察。,2024-02-07,西安
汽车智能手表钥匙专卖,外观这点真无话可说，空间也够大，比我的唐大。驾驶体验上也比唐舒服，滤震比唐好很多。车机方面就比唐差不是一点半点了，只能当mp4用，导航都是用手机的。,,茂名
法利纳,颜值担当了！该有的功能都有了，没有花里胡哨的东西，有个哨兵模式就好了，但寒冷天续航有点弱，其他都还好。充电有点慢，没有C口,,泰州
用户2206182129016,正在体验，还不错，里程还在继续，大，大，大，空间无敌，需要安电动脚踏，座椅调高，长时间使用下车容易侧护腿折痕,,吕梁
稻草人6490,"很满意

【购车经历】
对比了唐，汉兰达，蓝山，M7入门,最终还是Es9适合我。

【提车价格】
24.98，2万置换补贴，6000政府补贴，500上牌，4300+保险
【驾驶感受】
各种满意
【油耗】
符合预期，满油750-800，满电110

【乘坐体验】
舒适。",2024-01-26,广州
此名字已不在,外观很大气，我和媳妇儿第一眼就相中了，内饰还算可以，不过不显得的很奢华，空间没得说，同级别同价位，当中没有能打的，纯电续航略微有点短，天暖和还好，天冷开空调，续航能减少30％左右，并不像华为那样智能，但是高速完全够用，城市当中打开集成自适应巡航，也能自动跟车，不过需要认为操控。车辆加速很快，动力没的说，2吨多的大家伙，开起来很丝滑。,2023-12-01,阜阳
琼海小车摩托车驾考培训,提车半个月左前轮异响很严重，开起来像是磨铁一样卡卡响，后面下大雨，雨刮器开快点又卡又震的，这小毛病确实一言难尽,,海口
天龙风流v,空间大，外观大气。又刚好满足自己购车需求。刚开没多久，很多功能还不熟悉。就是新车味道比较重。关窗开车都快吐了。,,广州
雨默憔人,气温7度到0度，纯电续航综合下来80左右，有电下来700公里左右，之前福睿斯自动挡，油耗9个左右。说实话，这个新车味道比较大，尤其贴玻璃膜后，不能开窗，时间长了味道让人头有点不舒服。即使天窗打开，坐车里也不行，头不舒服可能因人而异。空间没得说，同级别的第3排最大，各种露营或者人拉满基本无压力。动力及噪音方面能接受，即使高速噪音也还好，这车要是能配上主动降噪就牛了。车机系统说实话，可能不怎么丰富，比起我之前的福睿斯好很多。这个蓝牙钥匙问题确实诟病，不能无钥匙开车，略显不方便。但基本功能基本够用，比较满意。,,
郝车来袭,"导语：
众所周知，广汽传祺最引以为傲的当属MPV车型，旗下传祺M6和传祺M8号称自主MPV市场领军者，新车甚至打断了别克GL8长期垄断市场的窘境。随着新能源时代降临，广汽传祺依然没有停下前进的脚步，如果说广汽埃安的问世为广汽传祺在电动车市场打下了坚实的基础，那么传祺智电新能源E系列则逐渐成为插电式混动领域的主力军，其中广汽传祺ES9正是其代表之作，那么新车都有哪些亮点和槽点呢？又该选择哪款配置才最划算呢？


造型设计：
为了迎合不同消费者需求，广汽传祺ES9拥有双外观设计，普通版采用了“龙鳞翼”风格，超大尺寸中网不仅力量感十足，而且极具辨识度，再搭配上犀利霸气的大灯，营造出不错的商务气息。旅行者版本则在大尺寸格栅基础上，融入了更多镀铬装饰点缀，同时还配备大面积黑色下包围，相比普通版运动感更加浓郁。侧面线条郝哥感觉似乎有种传祺GS8的既视感，平直的车顶+纤细的腰线，并没有走我们认知中大尺寸SUV都是肌肉型的一贯风格，隐藏式车门把手倒是挺符合新能源的特征。车尾部分，新车仍然突出大气时尚的设计语言，其中旅行者版本还配备了“小书包”，既与普通版进行了很好地区分，又增添了一丝硬派SUV的味道，那么如果是您更喜欢哪种风格呢？

内饰配置：
相比张扬的外观，内饰氛围则显得收敛许多，反而更趋向家用SUV风格，大面积软性材质包裹视觉上绝对够档次。14.6英寸中控大屏基本取代了大部分物理按键。值得一提的是，新车集成全新一代ADiGO 4.0智驾互联生态系统，语音唤醒识别率高达98%，并具备L2级别驾驶辅助等级，像540度透明底盘、30寸AR-HUD以及智能领航等当下主流黑科技配置也一应俱全，唯一不足的是，郝哥感觉大屏响应速度和界面UI设计还有优化空间。

空间表现：
广汽传祺ES9不仅拥有双外观设计，在座椅布局上也提供了六座版和七座版两种来满足不同人群需求。新车定位中大型SUV，车身尺寸方面，普通版长宽高分别为5015/1950/1780毫米，轴距达到了2920毫米。旅行者版本更是将车长再增加95毫米（5110毫米）；车宽增加26毫米（1976毫米）。不仅如此，新车还配备第二排“女皇躺椅”，靠背支持8档131度范围可调，像座驾按摩、后排座椅电动放倒加热等细节上的处理，也让新车更显豪华。

动力性能：
作为传祺智电新能源E系列的第二款产品，广汽传祺ES9搭载的是传祺2.0T混动专用发动机，同时也采用了广汽GMC首创双电机平行轴串并联方案，拥有智电混动、纯电以及保电优先等三种模式可选。2.0T发动机最大功率140千瓦（190马力）；峰值扭矩330牛·米，与之匹配的是一台前置单电机，电池类型为三元锂，并配备25.57千瓦时电池包，电动机总功率134千瓦；电动机总扭矩300牛·米，系统综合扭矩高达630牛·米。CLTC纯电续航143公里，在满油满电状态下能够行驶1215公里。在快充模式下，官方称40分钟可将电量从30%充至80%，但郝哥实测预计得在70分钟左右，慢充则为3.5小时。最大可对外放电18.3千瓦时，基本上能满足大部分电器的户外用电需求。

导购：
2023年10月底，广汽传祺ES9正式上市，新车共推出四款车型，并分为六座和七座两种座椅布局可选，售价区间为22.98万~26.98万元。其中两款七座版车型预算相差2万元，配置上主要差别为可开启全景天窗、方向盘加热、多层隔音玻璃、前排无线充电以及增强型抬头显示等部分舒适豪华配置。此外，座椅方面的升级也十分明显，包括带通风按摩记忆和腿托调节功能的前排真皮座椅、甚至还拥有第二排座椅加热、第三排座椅电动调节和后排座椅电动放倒等高逼格配置。郝哥建议那些对后排有特别需求的朋友，多花这2万元还是挺值的，但如果更注重性价比，那么则直接考虑入门版（22.98万）即可。六座版车型同样拥有两款车型可选，新车预算相差1万元，仅仅增加了多层隔音玻璃、方向盘加热、抬头显示和无线充电等少量配置，假如按照使用率并结合售价综合来看，郝哥感觉多少有点没必要。至于应该选择六座还是七座版，首先六座版车身尺寸略大，再加上二排独立座椅十分适合宜商宜家的用车需求，更偏运动属性的设计也注定了其受众人群会偏爱硬派SUV类型。七座版则独享隐藏式车门把手等个性配置，造型上也与旅行者版本有所区别，所以您可以结合自身需求考量。如果让郝哥来选，鉴于六座版起步价都已经逼近26万元且七座版更适合家用，因此从性价比角度出发，郝哥觉得购买143km Pro是最划算的。",2024-01-15,
成熟橘子Y3,"提车行驶3个月，行驶2200多公里，动力就不说了随踩随有这个车最满意的地方。外观这完全是个人喜好，对上眼的怎么看都喜欢。
车辆操作也不错，没有开大车的感觉。

主要说说电耗油耗
这两天暖和，不开加热，放音乐电耗19-20之间，早晚上下班高速加堵车45公里。100出门45左右到家。基本上冬天开空调续航骨折。最多也就是65-70公里
燃油消耗，这个有点夸张，不是油耗高是油表吓人，实际行驶1公里，油表掉2-3公里，具体油耗是多少还没有实际测过，不过与车友交流基本上满油满电也就是跑700公里左右。与厂家宣传的1200公里差的很多，多方面看燃油测试满油满电也就是800多公里。这点上真是不知道说啥好。差距太大了。
今天有看到出了一个贺岁版，多了雾灯，疲劳驾驶，生命体征，蓝牙钥匙，轮毂变了轮标也变成悬浮的了。基本上没加钱。跟客服问提车的能不能升级。收到的回答不能，这尼玛一波背刺是真难受。",2024-02-09,
用户7764237170626,这个价位这么大的车，坐起舒适。底盘不能和价位高的车比，但是也不差。另外绿牌加2.0t的发动机，综合性能不错。,,
