字段1_文本,字段2,时间,字段3
小拓2022,"【最满意】
1、提速很线性，高速过弯非常扎实稳定，跑到120之后整体沉稳程度没有丝毫变化，由于没有发动机声音，高速噪音完全可以接受。转弯半径特别小，虽然方向盘比较沉，但是掉头转向都很方便。
2、整体造型还是非常抢眼的，尤其是IQ Light大灯智能唤醒以及迎宾灯，确实有股子传统车企的科技感。自己选的红色也挺个性，晚上开车灯光很好看。
3、空间够用，虽然定位紧凑级，但是整体看来空间和探岳差不多，挺大的，完全够用。
4、L2级别自动驾驶辅助比较方便。此前的车开了8年，已经几乎落后于时代了，所以换了车带自动驾驶辅助感觉各方面都很方便。而且这个辅助功能一键式开启，挺好的，高速上操作也不会慌张，也不用在屏幕里翻来覆去找怎么开启哪个功能。
其实在这里也有一些感受，最初在选车的时候，也看了不少造车新势力的车大部分的都是有一个非常酷炫的外观，车机也是一个全新的影音娱乐系统一样，有的系统里面甚至装了抖音等影音娱乐软件，其实我对于这一条就非常的不理解，毕竟开车安全还是最重要的，首先要保证安全，其次再去谈如何在车上能够享受一些娱乐，而且我觉得回归到本质上来讲，在现阶段汽车仍然是大家的代步工具，而不是一个娱乐工具。

【最不满意】
1、车机系统，这也是网上大家普遍对她的吐槽，其实就我个人而言，我还是非常适应这样简洁的车机系统的，因为我对于非常复杂的车机系统，反而是感觉很不适应，并且感觉无从下手，就像当初在试驾小鹏G3的时候，一整块大屏幕让我无所适从，反而只能通过语音操控来实现一些基本的操作。但问题在于，车机系统界面简洁是好事，功能不能太少了。音乐、电台的功能太单薄，只有酷我音乐和喜马拉雅，并且车机app功能也不全，这就有问题了。应用商店打开，什么都没有，这样的话要应用商店干嘛呢。
2、其次在于芯片缺失的原因导致了哈曼卡顿的音响被没有办法安装。这也是这次在买车过程的一个遗憾，因为本身其实对于音质还是有一些追求的，希望能够在车里有一个好的音响系统，毕竟大部分的时间都是用来在车里听音乐。
3、我对于德系的底盘滤震还是有一些不适应，在刚开始开的时候呢，感觉整体的滤震比较硬，因为自己之前开的是一辆标致的轿车，所以和法系车有些差别。
4、OTA的缺失也是比较让人发愁，每次升级系统解决bug要跑到4s店也是让人难以理解，当前国内自主品牌十几万的车都能在线OTA，大众的软件更新需要大踏步跑才能跟上国内厂商的步伐。",2022-01-06,天津
kksan2018,"自3月底提车ID.4 CROZZ首发版到现在，我已经开了7000多公里，虽然开的公里数不是特别多，但我还是想把自己这7000多公里的用车感受和大家分享一下。主要从操控体验、辅助驾驶和续航表现来说说。 （1）操控体验：简单说ID.4 CROZZ的驾驶感受非常接近油车。记得第一次试驾ID.4是21年2月底，当时去4S店试驾上手之后就感觉方向盘的手感很好指向性不错，电门踏板踩下去感觉特别厚重。虽然之前没开过大众的油车，但是身边有不少大众车主朋友，试驾回去后把这感受和开大众车的朋友聊了聊，他们都告诉我说这就是大众车的质感。 ID.4 前进挡分为D档和B档。D档就是油车前进档的感觉，B档是所谓的单踏板模式。不过ID.4的动能回收强度调教的比较舒适，没有那么强烈的拖拽感。因为我平时开车带孩子出门的时候比较多，为了更加舒适所以基本还是用D档。D档松开电门后，车辆滑行的感觉和油车滑行的感觉很像，滑行的距离也很长。对于从油车换到电车的驾驶者来说会很习惯这种感受。在D档下踩制动踏板的话，会首先激发动能回收，制动踏板的前半段制动力不会特别强，因此如果需要紧急刹车时，还是建议要深踩一些制动踏板。 另外，ID.4虽然是SUV车型，但是在操控上非常灵活的，得益于大众的MEB纯电平台，ID.4具有更短的前后悬，车辆前轮的转向角度很大。特别值得一提的是ID.4 的转弯半径只有4.85m,这应该可以媲美很多小型车了，掉头和停车的时候都会特别从容。 （2）智能驾驶：说完了操控感觉，我想再说说ID.4 CROZZ的辅助驾驶功能，用两个词总结就是：实用。 一汽大众ID.4 CROZZ的中高配车型均配备了IQ.Drive L2+级的辅助驾驶功能（包括了：平时我使用的最多的就是全速域ACC自适应巡航功能，开启功能之后，可以设定跟车速度和跟车距离，跟车距离共分为五档，我一般都是选择在中间档，车辆会根据前车行驶状态在设定的速度内跟随行进，这个功能不光适合在高速路使用，在城市道路中也非常好用，即使碰到堵车或路口短暂等灯的情况，前车停车之后在1分钟之内再次启动，ID.车辆就会继续跟进。另外我觉得比较实用的一个功能就是车道保持，功能开启后车辆会在识别的线路内行驶，发生偏离的情况时车辆会自动修正，使车辆保持在车道居中行使，长时间开车有时候难免会有疲劳或短暂的走神，在这时候就需要辅助驾驶来帮助驾驶员保持安全状态。 （3）续航表现：提到电动车的好坏，续航能力肯定是重点考虑的因素。我当时在考虑买电动车的时候，首先考虑的也是电池和续航。在去年年底ID.4 CROZZ首发仪上，当看到厂家公布了ID.4首发版配备的是一块84.8度的大电池，工况续航里程为550KM时，就决定买这辆车了。毕竟电池的大小直接决定着续航，80多度电的电池配合大众高效的BMS系统和电机效率，实际续航肯定差不了。 我提车到现在开了有7000多公里，可以说对ID.4的续航能力很满意。这7000多公里包括了城市通勤，郊区山路和高速路长途驾驶。截止目前经历了北京的春夏秋冬，目前平均能耗在17度/百公里，平时都是在D档舒适模式。 工况续航只是一个参考值，实际续航也会受用车的气候条件、道路情况，驾驶习惯等因素影响，下面是我自己的一些实际驾驶得到的续航数据。 6月初收到大众华北区邀请，参与了北京到河北秦皇岛阿那亚的ID.4自驾体验。当时是第一次开ID.4跑长途，对续航多少有些担心，去程是早上温度凉爽全程没有开空调D档舒适模式跑了320km。满电出发的，到达后的电量还剩27%剩余续航164km。第二天回程是午饭后出发，当时天气已经热了户外温度在31度左右，全程空调设定在24度中档风量，D档舒适模式，在高速上一直用的是ID.4的acc自适应巡航，车速基本是设定在110-120km/h之间，根据路况有些微调。从酒店出发连续开了2个多小时223公里后进入了服务站。当时的统计数据，平均时速87km（上高速前有几公里的城市道路）,电耗是百公里16.7度，耗电是48%。 那一趟高速长途自驾回来之后，心里对ID.4的续航就更有有底了，续航绝对扎实。 北京进入冬天以后，在冷车状态下，特别是温度在零下时启动车辆后为了让电池尽快达到理想的工作状态，车辆会对电池包进行快速加热，这个过程会消耗一些电量，除此之外空调暖风并不特别耗电，而且ID.4中高配车型配备的方向盘加热和座椅加热在冬季就显得特别香，这两项功能用上之后，现在车内暖风我基本就设定在19-20度，就很舒服了。这种设置下市内正常行驶的能耗基本在20-21度/百公里。对于ID.4冬季的续航表现我还是比较满意的。 随着市场口碑的提高，目前ID.4的销量也是稳步提升，在北京街头每天基本都能看到几辆，每次看到ID.4都感觉很亲切。我也相信ID.4凭借自身优秀的性能，一定会成为大众的一款经典车型。",2022-01-19,北京
汽车洋葱圈,【满意】 1，加速很快，作为一台电动车，它的起步速度秒杀大部分燃油车，配合上大众的底盘，让这台车有着颇为运动的气息，扎实稳当，即便是高速驾驶，也不会有任何的松懈感。 2，舒适性不错，因为是电动车底盘，所以在空间上还是挺大的，无论是前排还是后排，都能够满足一家人的实用需求，对于城市代步的场景，这台车完全能够满足。 3，实际续航接近官方的表现，官方表示能够驾驶600公里，日常不开空调和暖风的话，能够达到550公里以上，基本解决总是充电的烦恼。 4，外观科技感很强，前后贯穿样式的尾灯，大尺寸的轮毂，都让这台车看起来足够的时尚动感，内饰也采用了简约的设计风格，大大满足年轻人的审美需求。 【不满意】 1，隔音效果不太好，主要是因为电动车安静的原因，高速驾驶中的风噪就会被放大。 2，内饰有明显的异味，太阳下暴晒之后会有浓郁的皮革塑料味道。 3，车机反应比较慢，没有新势力车辆那样的科技感，更贴近功能性。 4，没有炫酷的配置，对于一台电动车而言，个人感觉还是需要有些花哨的东西。 【电耗】官方百公里电量14.3kWh，日常实际驾驶综合百公里耗电量在16-17kWh。 【优惠】目前现金优惠30000元。,,
敢说车,"【最满意】：舒适度很好，悬挂滤震很有高级感，对于中小震动的化解十分到位，隔音表现在同级别中也算是高水平，整体乘坐的质感很对得起价格。这是同价位大众，哪怕是别的品牌都很难做到的。

【最不满意】：最不满意的地方就是主驾驶升窗键的设计了，后窗居然要先触摸一下才能控制升降，开车的时候及其不适应，而且也容易误触，为省一点成本而舍弃这么多舒适性，属实不应该。
还有换挡的方向和其它车是相反的，也比较难适应。

【驾驶感受】：这台车方向盘最多可以打的圈速很多，所以转弯半径很小，挪车或者路窄的时候会灵活很多。但在低速的时候，方向盘有点重了，所以开起来也不会多轻松........整车的驾驶感受特别接近燃油车，没有强制的动能回收，加速刹车都挺容易适应，加速中规中矩，八秒多的水平，但由于电动车零延迟的发力特性，它的动力是够用了的，毕竟它的定位就是一台家用SUV。

【辅助驾驶】：大众id系列的辅助驾驶是可以夸一夸的，车道识别率很好，很少在车道内进行调整，低速跟车距离很近，但支持功能比较少目前不支持打转向灯变道，和自动出匝道，好用但比较传统。",2022-06-20,
柿柿车,外观设计很大气时尚，和传统的新能源车型有明显区别，能看出来大众付诸的心血，以及寄予在它之上的野心。门把手很有质感，车门的迎宾灯有很有设计感。内饰是典型的大众风格，中规中矩，无限缩减了物理按键集结于那块尺寸不算太大的屏幕里，空间宽大，两个体重将近200斤的壮实男士，同时坐在前排，两人手臂可以不产生摩擦。动力不错，提速线性，且速度升至100km/h时，后续的速度提升依旧有力。底盘扎实，滤震性不错。 缺点：大众的智能车机确实和我们见识的自主品牌车型存在明显的差距，反应缓慢，且常常是“声东击西”，让人果断放弃，直接自主操作。续航也确实存在问题，电耗较高，实际续航与标注续航大致有100km左右的偏差，需要说明的是，我们测试的时间还是夏天，尽可能的减少了空调的使用，并保证合理范围内的匀速行驶。,2022-07-19,
车讯网,"ID.4 CROZZ PRO，采用84.8千瓦时的三元锂电池，NEDC续航里程550公里，并搭载了一台永磁同步电机，后置后驱，最大功率150千瓦，峰值扭矩310牛·米，匹配一台单级减速器。

坐到车内，我习惯性地调低座椅，ID.4 CROZZ的座椅被设置到了相对较低的位置，我个人很满意。当然，这也是基于MEB纯电平台打造而来的众多优点之一，毕竟那些「油改电」的车型，碍于电池难以合理布置，因此普遍坐姿偏高，对于身材较高的驾驶者来说很不友好。

ID.4 CROZZ除了坐姿低，方向盘也支持手动四向调节且调节幅度较大，不难推测对于驾驶者的身材包容性应该较为出色。另外，仪表盘固定于转向柱上，不同于绝大多数传统车型上布置在中控台，因此ID.4 CROZZ的仪表盘与方向盘的相对位置是固定的，在调整驾驶姿势的时候，不必顾虑方向盘会遮挡仪表盘内容的现象。

除了仪表盘固定在转向柱上，换挡旋钮固定在仪表盘上也并非常规操作，如此内饰设计可以换来更强的科技感，以及更高的集成度，不得不说的是，传统的汽车内饰造型设计正在被逐步颠覆。

灵活性在场地试驾中也再次得到了验证，在一个并不算标准的麋鹿测试中，即使A区进B区的路线设定较为刁钻，但ID.4 CROZZ还是轻松完成了。值得一提的是，在紧急避障的过程中，ID.4 CROZZ的车身姿态表现稳健，即使是快速通过U型弯，悬架依然可以给予车身很好的支撑，并没有过多的车身侧倾。

ID.4 CROZZ使用的是前麦弗逊式后多连杆式独立悬架，悬架调校颇具质感，城市道路行驶可以将路面轻微的不平整反馈给驾驶者，同时又不会令乘客感到颠簸不适。

较为出色的操控自然离不开优秀的轮胎，ID.4 CROZZ前轮胎尺寸规格为235/50 R20，后轮胎尺寸规格为255/45 R20，后轮胎更宽更扁平，轮胎采用由固特异提供的御乘II代系列。

即使配备了如此尺寸规格的轮胎，却丝毫没有影响到车内的静谧性，市区行驶中几乎没有外界噪音的干扰。",2021-07-06,
汽车天涯,大众的外观造型一直以来给我的感觉是中规中矩的，偏稳重，缺乏年轻的气息。而这台 ID.4 CROZZ并不是这样的，它独特的风格以及全新的设计语言看起来还是蛮符合我们年轻人的审美标准的。整个前脸比较吸引我的是那个看上去又犀利又萌大灯，造型挺别致，有点像卡通人物的眼睛。整个前脸看起来简洁明了又时尚。两组参数化大灯，相当犀利。再搭配上大众最新的扁平化logo，很符合大众对于纯电车型的外观审美。ID.4 CROZZ也设计了隐藏式的门把手，但是它和其他的隐藏式门把手又有些不同，大部分都是一按弹出的那种，但是这个是把手放进门把手内侧轻轻一按就好。全新数字化的座舱布局，也确实让我眼前一亮，和以往的大众内饰变化可不是一星半点。非常简洁，科技感较强。所有功能都集中在中控台上半部分，与下半部分完全分开，和以往大众车型的内饰完全不同。车辆功能几乎都集成于方向盘和中控屏内，而且操控方式也多是以触摸为主。,,
车载娱乐,我的第一辆车就是大众，所以当得知它出新能源车型的时候呢，还是很期待的，于是乎，就和小伙伴一起去体验了一番！ 大众的外观造型一直以来都是比较中规中矩的，偏稳重，缺乏一些年轻的气息。而这台ID4似乎打破了这种中规中矩，全新的设计语言看起来还是蛮符合我们年轻人的审美标准的。整个前脸比较吸引我的是那个大灯，造型看起来又犀利又萌，有点像卡通人物的眼睛。这个眼睛可不一般哦，它是由11颗LED光源组成的，而且它是可以单独调控的，当我携钥匙走近的时候，它还会跟我“打招呼”呢，由下向上旋转闪烁，还是蛮有意思的！ ID4也设计了隐藏式的门把手，但是它和大部分的门把手还是不太一样的，大部分都是一按弹出的那种，但是ID4的这个呢是手放进门把手内侧轻轻一按就好。 全新数字化的座舱布局，也确实让我眼前一亮，和以往的大众内饰变化可不是一星半点。多功能方向盘上的功能键都采用了触摸式，档杆也被设计在了仪表盘的侧面，还蛮特别的。对于一台新能源，大家可能更关注的是它的续航里程了，大众ID4采用了84.8千瓦，三元锂电池，最大功率204匹，最大扭矩310牛米，我体验的是一台长续航版，续航里程最高达到550公里，快充模式下30分钟可以达到80%的电量。 驾驶体验感的话应该每个人都不一样吧？反正给我的感觉就是这台车并不像新势力新能源的纯电车一样，一脚下去就把你按在了座椅上，起步很突然的那种感觉。而且整台车的静谧性还是非常好的。哦，对了，它还有AR HOD 实景导航功能，减少了我们低头看导航的时间，也是非常人性化的。,2021-08-16,
汽车焦点,【最满意】最满意的还是大众这个品牌，虽然说这个预算能够买到的电车真的不少，但在合资品牌里面选择真的不多。这台ID.4 CROZZ不仅在造型上能给我耳目一新的感觉，溜背式的设计看着也相当年轻运动，最关键的是这套内饰虽然还是能看到一些大众以往的设计基因，但从布局还是交互的角度来看，科技感要远超目前的大众燃油车。 【最不满意】最不满意可能是ID.4 CROZZ的刹车脚感，不是那么的舒服，原因也不是大家经常吐槽的后鼓刹，而是大众对于动能回收的介入点比较模糊，刚踩下去并没有太大的制动力度，稍踩深一点点，制动力又会很突兀的爆发出来，不算很线性。 【驾驶感受】加速性能挺不错，而且整个过程也是很平顺，不会有那种猛踹一脚的推背感，也更符合家庭用户对于一台通勤座驾的需求。 【续航】虽然ID.4 CROZZ续航里程并不算太突出，不过计算逻辑我很喜欢，表显多少，车子基本就能跑多远，相比那些续航虚标的产品，我反而觉得大众这样的设定更符合我们日常出行的需求，至少不会担心续航突然就掉了50km。,2022-07-19,
阿茫,"【最满意】对操控、安全配置、空间、动力、外观都很满意。操控跟油车很接近，D挡下很丝滑，B挡下有拖曳感但同时也对制动更有信心。空间上，紧凑型的车身大小，车内空间接近中型SUV，跟我朋友家的XC60内部空间差不多，很出色了。动力上主要是我没很高的要求，不过高速上超车还是很轻松的。外观上，说实话我觉得ID3和ID6都比ID4好看，但不内部比较的话也还不错了。走近车子车灯和LOGO都亮起真是太爽了，买车近一年了，我依然沉醉于此，哈哈。


【最不满意】最不满意的就是车机系统了，虽然没有像其他车友那样经常无故报错，但偶尔还是出现过几次。冬天黑屏的问题我也只遇到过一次，但有些车友遇到过多次，很影响行车安全。总之这方面大众还需要提升。

【保养】首发车主有不少优惠政策，其中包括8年12次的免费保养。首保是5000公里，二保是10000公里，之后是每1W公里保养一次。我每年行驶里程在1W5左右，8年12次保养刚好够我用。不过我家离购车的4S店很远，所以我每次保养或维修都是使用免费取送车的福利，8年一共有24次，还是很不错的。


【续航】官方续航是550公里，我的实际续航在500公里左右，冬天最冷时候一直开空调的话打6折，表现一般吧。因为电池加热会自动启动，很耗电，但同时也提高了冬天充电的速度，没有比夏天时候慢很多。

【驾驶感受】驾驶感受接近油车，因为重心低、车身又重，加上后驱、前后配重均衡，所以操控不错，而且转弯半径非常小，窄路调头毫无压力。抬头显示非常实用，因为我喜欢压着限行速度开，所以需要经常看速度显示，现在不需要低头就能看到，很爽！",2022-03-07,
高转青年,【满意】 1，舒适性不错，空间是真的大，因为是纯电动平台，所以轴距上更有优势，虽然整车尺寸只有紧凑型SUV大小，但是轴距却达到了中型SUV的尺寸，所以车内空间更为出色，同时座椅采用更为环保的材料，乘坐起来较为舒适。 2，续航里程比较长，对于电动车而言，能够选择长续航版就不要考虑其他续航版本，长续航才能够更好的保证日常使用强度；正常不跑高速的话，续航达成率至少在85%左右，整体表现令人满意。 3，动力强劲，如果刚从燃油车更换到电动车上，这台车提速确实很明显，因为电机工作原理的优势，所以几乎没有动力延迟，整个加速过程线性且推背感十足，并且这台车采用后驱布局，所以操控起来也更好。 4，颜值不错，大众ID系列的产品设计整体符合中国消费者的口味，贯穿式的LED日间行车灯和尾灯，增添了新车的科技感。同时还配备20英寸超大的轮毂，让整车看起来饱满。 【不满意】 1，优惠力度很小，落地依旧超过20万元，对于普通家挺而言，还是很难接受的。 2，车机系统不好，导航不精准，优化不完善。 3，开启空调后耗电量很大，尤其是冬天，暖风更耗电。 4，转向稳定性不好，速度稍快一点，有明显的车身侧倾问题。 【电耗】官方百公里耗电量14.3kWh，日常实际驾驶百公里耗电量16.8kWh。 【优惠】目前现金优惠29000元。,,
玩车先锋官,"前几天陪朋友去看车，看到这ID.4 CROZZ，并且还试驾了一下，给我的感觉ID.4 CROZZ，整个外观设计的时尚，并且这款车综合表现不错。

【外观】首先从外观上来看，设计得比较大气稳重，采用了贯穿式的线条，从侧面来看，顶部的线条缓缓向尾部下探，车身则设计得比较饱满，尾部方面，设计了时下流行的贯穿式尾灯，并且还进行了熏黑式的处理，底部为黑色的格栅设计，整个尾部设计得比较有层次感。

【车机系统】这款车搭载5.3英寸全液晶仪表、12英寸中控彩色屏幕。配有语音助手，当您需要语音助手时，您说出唤醒词—你好 大众，您的专属语音助手就被召唤出来了，它可以帮助您完成一些基础操作，比如打开音乐播放器等。

【智能辅助配置】这款车搭载IQ.Drive辅助驾驶操作系统。支持智能遥控钥匙，当我们忘记关掉车窗的时候，我们就可以通过长按遥控钥匙上的锁车键，这样就可以关闭车窗了，不用我们再到车里面去关车窗，此外还可以自动开启后备箱，当您购物，拿的东西太多的时候，您就可以通过钥匙上的开启后备箱的按键，直接就把后备箱打开了，非常方便。

【试驾体验】整个驾驶过程也很平顺，不会有一种猛踹一脚的推背感。起步的时候比较轻盈，猛踩加速踏板，能感觉到动力上比较充沛，试驾这款车最满意的地方就是，这款车的底盘隔绝感很强，在走带有石子路的时候，不会有强烈的颠簸感。

【合适人群】这款车无论是在智能化功能还是在试驾方面，都有着较好的市场竞争力，价格方面也较容易令消费者接受。",2022-08-12,
杠精教导员,作为用车14个月的ID4 crozz车主，有些心得可以分享给关注这辆车的人。先给买电动车的建议：1、有自己的车位（地库或车库最佳）能安装私人充电桩；2、城市冬季别零下二三十度那种；3、没有经常200km以上高速的需求，满足以上三点，用电车的日子很舒服，否则慎选。 【购车经历】 最开始要买ID3，属于ID3比较早的那一批人，选装热泵，车价18.9万，在今天看纯纯的韭皇价。正因为选了热泵，上汽不能按期交车，在等车这期间看到车圈里有个兄弟21万出头就落地ID4 pro版，配置比ID3全面太多，想要的基本都有。我在当地的4s店咨询ID4 pro，首先网上车友那个提车家在我们这根本天方夜谭，其次，pro已经停产，要么买店里没有选hud的带360的pro现车（也是别人定了不要的）优惠8000，要么定lite pro，原装360阉割了。果断决定，ID3不要了，跟上海大众厂家沟通，一通扯皮不处理，延期交车在他们眼里不算合同违约，5000元的app定金我也不要了，以后上海大众的车死都不碰。开始全国找21款pro版选装了HUD的现车。 巧合的机会，在网上找到一位郑州出售21款pro的车主，那时候郑州yq严重，他的车只开了2000多公里就停着不用了，外加充电不方便等等原因，电话沟通车的情况和各种细节，全车原漆无剐蹭，准新车的状态，18万多去郑州自提，新车附送的5000多充电权益也全转让给我，自我感觉很可以，比买新车省了至少4万，顺利的去了郑州顺利的见面顺利的过户提档，顺利的1500多公里自驾回大连，现在用车一直很好，所以有心情来做下分享。 【续航】2月份的时候从郑州开回大连，1500多公里，高速上每次充电100%，气温0-5度区间，110-120平均时速，开的自适应巡航，续航能达到400公里差不多。5月份又自驾去了趟北京，来回1600公里，一样充电100%，续航400多公里，高速很费电是真的。城市里春夏秋大概500公里吧，冬天续航打5折，因为有家充，所以不会太计较续航能有多少，少于30%的电量基本就要插枪，每天跑80多公里的路程吧，空调始终是开的自动档，不关空调，座椅加热一档，每个月充电电费在270-300元。 【最不满意】1、时不时出现的故障码那都是家常便饭，不用管就好。与软件关联到硬件的故障就是autohold失效导致主驾驶门电子门锁失效，出现过两次，每次上车都得使劲扳开机械锁，去4S店更换门锁块也没能解决，最后解决办法就是自己恢复，我车里现在还放的4S店给我定的半拉门锁感应部件没换，现在副驾驶门电子锁又时不时打不开，也是时好时坏。 车机傻，全ID系最大的槽点短板，不赘述了，买车也没奔着车机去，导航计算绕路这事我都懒得说，只要蓝牙、网易云音乐、收音机好用就行。因为有地库，黑屏几乎不出现，只有一次去亲戚家，户外-10度停了3小时，上车启动双黑屏20多秒，之后就恢复了，再往后就没出现过。 2、异响，中控台吱吱嘎嘎的异响，找到了根源在中控屏幕位置，用手压住屏幕就好了，等有空把屏幕拆下来做下处理吧； 3、悬架避震，不否认大众对车子的底盘调教有功底，但是ID4的避震在我看来还有不少再提升的空间，慢速压过减速带的回弹偏硬，感觉很散，还是缺乏些支撑韧性，可能这个空间已经让奥迪Q4去填补了，20多万的车就做20来万车该做的事，比10万的高级点，仅此而已，不敢用IS去做比较，毕竟两个价位的车型，对比是很明显的。解决方法我也有，再开一段时间，换4条KW V3的专车专用避震，高低软硬按需调节。 【用车成本】如果有充电条件，当家庭第一辆车，城市代步为主，不怎么跑高速，别的车不敢说，大众ID4可以选，完全能胜任家庭唯一用车的重任，因为我就是这样，油车1年不怎么开了。有小排量油车，想换电车，如果一年开不上2万公里，慎选，看看油车换电车的差价够你加多少油吧。我的ID4第二年商业保费3200多，比10年车龄的IS要便宜，正常的车损座位人员和200万的三者，没有车船税，没有机油乱七八糟的保养成本，除了空调滤芯和雨刮胶条，一年行驶2万8-3万公里，相比养家里IS，同样公里数，油费、保养费和车船税上，ID4一年给我节省近3万元的用车成本，开6年，这辆电车算是白嫖，多开一天多赚一天，等电池技术再有新革新再换别的电车。 【驾驶感受】电车特性，提速响应快，ID调教不会一窜一窜，动力前段猛后段乏，激进程度远不如那些3、4、5秒的国产电车，所以不紧不慢的跟人留下了开着像油车的同感，城市里用这是优点。车内空间，ID4定位紧凑级SUV，其实外廓跟上一代Q5差不多大，高度相比略低，后排空间尚可，反正也不怎么坐人，后备箱大小刚刚好装下我出去露营的装备，后备箱地板已经加装了顶配的隔层配件，空间优化了一点。 总结，ID4综合起来对得起一辆20万价位电车该有的样子，字数受限，先分享这些，再有再说,,
司马嘉栩,"大众ID4，在进入中国后被分为上汽版的ID4X和一汽版的ID4crozz，而ID4作为在中国售卖的第一款MEB纯电平台下的车型，也被视为大众集团的转型急先锋，虽然采用了纯电平台，但这款车依然颇受争议，而争议点无外乎后轮鼓刹和大众品牌传统车企的身份，因此我特意去试了试一汽版的ID4 crozz，看看其实际表现究竟如何。

试驾车是长续航pro两驱版，展车不清楚是什么配置，图片仅供参考。首先绝对动力表现以家用车定位来说够用了，虽然没有一些新势力那种爆炸的加速，但考虑到这台车的定位来说也很充沛了，尤其是考虑到城市驾驶的话整体感受还是比较不错的，高速上的再加速能力会相对弱一些。整体动力输出的表现也不错，响应很快，而且很平顺，没有突兀的感觉，从油车切换过去能比较好的适应。刹车也可以给到好评，整体脚感不错且带有crbs功能（即刹车踏板关联动能回收）而且能在比较大的范围内采用电制动，不过B挡强动能回收时的力度也不是很强，可能会有一些新势力电动车的用户不太喜欢，我个人还是喜欢正常的滑行逻辑。

底盘整体表现不错，舒适性很好，比较软而且整体感很好，大小振动一次完毕没有多余的颤动，有比较强的高级感。运动性的话，受制于条件没有很激烈的去试，但主观感受一般，不过考虑到定位也无可厚非，隔音表现比较惊喜，整体的表现非常好，电机声音抑制的相当不错，急加速时也不会有明显的电机声，在八十到一百左右会有一些路噪，到一百二左右风噪才会稍微明显，但瑕不掩瑜，整体的表现可以给到好评。转向手感中评，即使在舒适模式下基础力度也偏重，而且增益幅度也不明显。车身跟随性本身也不是很好，整体表现一般，不过这台车的转弯半径确实比较小，调头非常轻松就能完成，而且有趣的是，调头时如果原地打轮是打不到底的，在车动起来之后才能再多打一些打到底，整体手感也是不太一样的。应该是由于转向角设计比较大做出来的这种效果，比较有趣。

静态上，这台ID4虽然是一台SUV，但整体感觉有点像一个加高的旅行车，有些跨界风格，内饰也是新的设计，首先仪表台跟随方向盘调整，能够避免一些坐姿角度挡到仪表的问题，人机工程学好评，能够很容易调到合适的坐姿，后排也可以给好评，虽然是纯电动车，但地台整体不高，同时座椅感受也可以给到好评，角度和柔软度都比较不错，空间也比较宽敞，不过中控大屏确实比较难用，首先反应速度很慢，滑动过程中也会有卡顿，菜单逻辑也不是很好上手，其次，滑动式的调节音量和空调之类的触控板也很难用，很容易就滑过了滑多了，总体使用感受差评。

这台车上也搭载的有辅助驾驶，功能也是比较常规的一套，简单体验了一下，首先加减速的感受不错，很平缓，没有很突兀的感觉。其次车道居中的能力也不错，比较大曲率的弯道也能够很顺利的通过，车距的保持也比较合理，不过这套系统并不支持打灯自动并线之类的功能（虽然我个人也不会用）。总的来说辅助驾驶感受可以给到好评。

总的来说，这台车作为大众集团的转型之作还是比较有诚意的，整体机械素质层面的表现比较优秀，但车机系统作为一个新时代电动车表现绝对是劣势，同时回到争议点，后轮鼓刹虽然从硬件上看不太厚道，但实际上由于电制动占比比较多外加鼓刹在后轮其实影响也没那么大，从各大媒体的测试来看实际表现也影响不大，作为消费者没必要太介意。而作为传统车企，其产品表现确实和新势力不太一样，没有那么多炫酷的东西，更多的产品力表现在于机械素质和传统的家用层面，至于怎么选择更多的是看自己的购车需求。

最后说一说车本身以外相关的东西，大众对于这款车采取了类似于新势力那种网上统一价下单线下提车的模式，因此价格理论上应该会比较透明，（不过实际好像也会有优惠需要谈，我没有实际问不太确定只是小道消息，不负责）同时在4s店里有专门的id销售来负责接待讲解和试驾，整个试驾过程也非常长，讲解的很详细，功能体验的也都比较到位，能看出大众对于这款车无论是营销还是终端推广都是比较重视的，整体服务比之前去看大众的燃油车要好不少，因此如果对id系列感兴趣的也可以去店里感受一下，感觉销售的态度好像无论买不买都很乐于邀请去试驾体验一下。",2022-04-30,
