字段1_文本,字段2,时间,字段3
taury刘,"说实话今年的经济环境本来不打算换车的。之前是台英朗XT两厢，虽然空间小了点，代步还是可以的。无奈身边的朋友都想换车，有时候聊天聊着话题就到车上了。这么一来就嫌弃老车了，刚好今年上半年收益不错，和老婆一商量，那就换。换车主要考虑大5坐suv，因为房子在老小区，现在的车子每次进出都像是考一次科目二，车上的划痕和我的技术都在这练的😂。7坐和MPV的车长基本就要停小区外了。朋友给出的换车建议比较多，做二手车生意的让我买日系，保值，但大部分让我买国产，安全。
【购车经历】
最早关注到摩卡还是去年1月份陪朋友去BYD看车试驾，刚好隔壁就是魏派。那时候是想去看坦克的，一进门就看见摩卡。空间，内饰，续航，驾驶，安全都不错。一通问下来，价格29～31，是真贵啊。今年想买车刚开始考虑的是领克08，但是08太磨蹭了。刚好前段时间蓝山宣传的很多，发现新摩卡要上市。直接杀到4s，新设计的外观，和原来基本一样的内饰空间，老婆觉得也挺喜欢，特别是后排的坐垫又软又长，长途坐着舒服。马上99小订。6月1号价格和配置出来23.18万，5000大定抵8000。小城市6月11号才有试驾车，一圈开下来驾驶体验满意，6月12号下单，7月1号提车。其实展厅那辆雾凇银+灰蓝内饰就是要买的，但是发现有一处小瑕疵就等新车了，本来应该是我们这里第一辆买的😀
【提车价格】
裸车价23.18，5000抵8000，当地补贴4000。就是22.48万。加上保险和上牌费落地23.3万。
【驾驶感受】
只能说带电的车开着真顺，几乎感受不到发动机介入，也没有换挡带来的顿挫。可能也没什么开过好车，反正觉得动力够用，又不会觉得一个劲的往前窜。家用很适合。主驾位置宽敞，腿可以随意放。NVH的效果也很好，城市路况隔音效果很好。就是稍差一点的路段颠簸带来的感觉太明显了点。新车也没开过太差的路况不知道是什么感受。

【最不满意】
空调没有实体按键是真的不方便。虽然和老款摩卡比改变了空调屏幕的倾斜角度，但是操作还是不顺畅。通过语音助手控制也是指令识别不够准确。还有就是怀挡需要适应时间，在小区里进出经常需要前后移动。怀挡好几次都是没挂上，我现在是设置了档位的语音播报稍微好点。车机也会偶尔走神，经常会卡一会。蓝山已经OTA，新摩卡也希望尽快安排上",2023-07-17,丽水
用户6812735445915,6月6日下定的新摩卡雾凇银+灰蓝，6月12日顺利提车，现在驾驶了一个多月共三千多公里，其中还趁端午假期出门自驾了一次，聊聊使用体验。 选车过程中犹豫了很久，一直想买一辆带有辅助驾驶的SUV，奈何市场上这类型的车很少，之前就关注过老摩卡但稍微超出预算并且基本上只有将近一年的库存车，刚好六月初新摩卡上市了，6.6号立马就下定了，原本以为等车要一个月，没想到下定第三天工厂就发货了，提车很开心，过程非常顺利，验车、办好保险临牌开票走人。 选择摩卡也是看中了他很多方面，大空间、安全、带辅助驾驶等等，下面聊聊使用过程中摩卡的优缺点： 1、油耗电耗：两张图是在同一天驾驶中拍的，在亏电情况下高速顶着限速开油耗大概7L/100KM，但是发现高速上加的是E92汽油，下次市区加好油再测试一下，纯电充满电正常驾驶能达到1:1，但是也有一个小问题，开了智慧巡航摩卡的动能回收就会完全关闭，对于续航会有一定影响，不知道后期OTA会不会修改这个设定。 2、空间：空间很大，我当初也有一部分是看中这个，后备箱和同级别相比略小，东西多的时候可以把后排完全放平，空间大会对驾驶有点小影响，车身大了导致一些狭窄路段驾驶难度会提高，但360影像和辅助驾驶也能一定程度上弥补这些不足 3、起步加速：没有测试过，在电车中比较中庸吧，比起绝大多数燃油车那是好太多了 4、智能驾驶辅助：没有选装高阶辅助驾驶，但是现有的驾驶辅助对我来说完全够用了，在高速高架上面能完全放心交给他，开了车道保持之后可能需要一点时间适应一下，自动泊车的成功率也很高，自我感觉停不进去的侧方他也能帮我停好，同时也有一点小毛病，第一，倒车入库前后如果只剩半米距离就会退出泊车需要手动接管，有的车位不明显的话第一下还不一定能识别到车位，第二，雷达只能识别到规则的人车墙等，有些物品识别不到不会发出预警，第三，高速上自动变道有120KM/h的车速上限 5、内饰：Nappa真皮座椅、前排座椅加热、通风、按摩都带了，不知道氛围灯后期通过OTA升级能不能随着音乐律动，老摩卡是有这个功能的 6、车机：比起传统燃油车来说这个车机好太多了，但是和问界鸿蒙等之类的还是有很大差距，就说几个我认为最大的缺点：第一，车机封闭，只有娱乐爱奇艺和QQ音乐，QQ音乐还不是原版，很多功能都被阉割了；第二，高德导航的版本比较老，很多功能都没有；第三，车机有的时候反应比较慢，按理说枭龙8155不该只有这个性能，应该长城的优化还是没有做好。 上次自驾刚提车什么装备都没准备，最近置办了许多自驾以及露营装备，准备来几次自驾旅行，有时间再来分享。,2023-07-31,苏州
浔1314,"23款摩卡评车

一、车型简介

23款摩卡是长城汽车推出的一款中型SUV，以其时尚的外观、豪华的内饰和出色的性能受到我长期的关注，从18年高中时代就对vv7暗送秋波，等到大学毕业终于可以拥有自己的爱车，当然人生的第一辆车我也做了很多的对比，最开始考虑的是拿铁 但是又因为只有过度车型170公里的续航能，又考虑对比其他车型如护卫舰 感觉不如摩卡实在厚实，又看了比亚迪宋，领克05等等一些列，越发证明最初的选择不会让我遗憾，虽然提车有点挫折，好在4s店那哥们也积极配合争取，最终把摩卡接回家。

二、外观设计

23款摩卡的外观设计时尚大气，整车线条流畅，呈现出一种运动感。前脸家族式六边形进气格栅改成无边界了，最开始网上看着很别扭，但实车确实给人很科技满满的感觉（没老款霸气了，但是各有千秋），配以侧边镀铬装饰条，彰显豪华感。车身侧面线条流畅，腰线贯穿前后，让整个车身显得更加修长。车尾部分，LED尾灯组是最大的亮点，点亮后辨识度高。总的来说，符合我的审美点，最开始从图片看或许有点不适应，但到店试驾体验了一下，越发觉得对头。

三、内饰配置

23款摩卡的内饰设计豪华精致，采用了大量软性材质和皮质包裹，营造出舒适的驾乘空间。中控台配备了大尺寸液晶显示屏，支持多媒体娱乐、导航等多种功能。仪表盘设计简洁明了，能够为驾驶员提供充足的信息。空调控制区域按键清晰，操作简便。虽然车机和语音助手呆呆的，但是总体够用，希望下次ota给我们带来改观，

四、空间布局

23款摩卡的空间布局合理，乘坐舒适。前排座椅宽大，支撑性好，适合各种体型的驾驶者。第二排座椅同样宽敞，腿部空间充足，头部空间充裕，乘坐舒适。后备箱容积相对一般，但对于我这独在异地的异乡客来说，够用。

五、性能参数

新摩卡的动力虽然是1.5t混动，但是拉动两顿的车身真的感觉游刃有余，每次起步给我的感受就是轻轻松松，特别红绿灯，起步没输过。高速上也是，加上出色的隔音降噪，一不留神就一百五六了。
六、驾驶体验

驾驶23款摩卡给人一种舒适的体验。在城市道路上，发动机动力输出平顺，变速器换挡逻辑清晰，使得车辆在拥堵的城市中行驶更为轻松。在高速路上，方向盘的指向性准确，但是方向盘轻晃有点虚位，悬挂系统的调校让车辆在高速行驶时保持稳定。此外，在夸一下车内噪音控制得当，风噪和胎噪在高速行驶时均得到有效抑制，能提供安静的驾驶环境。

七、评价与总结

综合来看，摩卡在外观设计、内饰配置、空间布局、性能参数以及驾驶体验等方面均表现出色。别的不说，至少能够满足我对于中型SUV的多种需求。

总之，23款摩卡是一款综合表现优秀的中型SUV，适合追求品质和时尚的消费者。如果你正在寻找一款具备高品质、高性能的中型SUV，那么摩卡无疑是一个值得考虑的选择。",2023-08-08,青岛
板凳沙糖桔,提车已经快一个月了，目前开了800多公里，纯电馈电各一半吧。希望新摩卡能卖的好点，厂家也不要那么快的改款吧，哈哈哈，最近刷懂车帝，感觉蓝山脸＋四驱的摩卡很快就会上市了似的。 【驾驶感受】 提速快，以前开卡罗拉，用力踩油门车都不动，新摩卡轻轻踩车就窜出去了，平时踩油门还得收着点力气，刹车响应也很快，就是刹车点头有点严重，堵车跟车时候一顿一顿的，一直在适应右脚，还没找到最佳感觉。 静谧性是目前最满意的，纯电状态下路面质量好的地方几乎没什么声音，路面差的地方也可以，再也不用提高音量跟副驾说话了，纯油行驶时候发动机声音明显，振动感觉明显，但都在可接受范围内。纯油行驶加速跟纯电状态感觉差不多。 简短的尝试了几次智慧领航，堵车的时候感觉还行，可以自行刹车加速车道保持，就是跟前车的距离比较大，总有车插队，后车很着急。一般情况下还是不太敢用，暂时还是相信自己的右脚吧。有几次开车的时候拿手机看消息，车机提示请集中注意力啥啥的。前车刹车我还没反应过来的时候，就会提示请采取制动措施，然后如果我还没动作，他就会主动刹车，目前有过一次经历，刹得很急吓我一跳，以为撞车了 【油耗】 已经不太关注油耗的问题了，以前卡罗拉都用小熊油耗记录每次加油，现在不太想记录了，20天前加满一箱油，现在还有一半多。充电慢充1次充满，快充4次充到90左右。目前表现油耗6个多，电耗20左右。 【续航】 标称的175，我目前是没有跑到，但是也差不多，最近一次跑到了160，表显还剩下5公里。每天上下班跑早晚高峰，空调24-25度左右，下午上车前会提前打开空调吹个20分钟车内温度从50多度降到30多度再出发。 【乘坐体验】 坐姿很高，座椅很软，坐起来很舒服，视野很好。虽然没有女王座椅，老婆每天也都是半躺在副驾驶上。唯一缺点是目前主驾还没找到一个最舒服的坐姿，一直还在调整中。主驾的座椅按摩感觉还是很强劲的，开车的时候不太敢启动，会分神。后排空间很大，后排三个人的时候也不用挤在一起了。 【提车价格】 裸车价223800，预订5000抵8000，护士优惠3000，置换补贴5000。保险6500，店里上的人保全险，上牌600，其他的没有了。 店里送了贴膜，没去贴。店里送的脚垫，扔掉了。提车送了户外露营的一个套装，放电枪，其他的没了。 旧车在瓜子平台卖掉的，把过户资料提供给了店里。 【购车经历】 之前一直关注的比亚迪唐，dmi和dmp都试驾过。dmi冠军版高配落地价格和摩卡价格差不多，各项配置也都差不多，dmp就贵了一大截。dmi冠军版的驾驶体验底盘质感没有摩卡好，主观感觉有点颠，然后内饰摩卡显得更高级些。全家人乘坐起来，都觉得摩卡更舒服一点，再加上没有7座的刚需，最后就定了摩卡。刚好车位旁边邻居是一辆唐，对比起来还是觉得摩卡好看些。 【最不满意】 后备箱小，很小，可能是因为溜背造型吧，我卡罗拉车里的东西搬到摩卡中，基本上就占满了，这一点也是当时纠结比亚迪唐的地方，唐放倒第三排座椅后备箱巨大，摩卡的后备箱只能说够用，不过还好，平时装东西也不多，得养成好好收纳的习惯了。 车机太卡，总是得需要3秒钟反应时间，预装的高德地图应该是阉割版的吧，功能不全，平时喜欢用百度，为了推送地址手机上也换了高德，车机版缺少红绿灯倒计时、路况手动刷新等我很依赖的功能。车机语音识别有待提高，尤其是让他播放音乐的时候，很多时候听不懂。,2023-07-14,长沙
驾仕派,【驾驶感受】这一次新摩卡在动力上和老款保持了比较一致的状态，单电机版本就是我们现在开的这一台依旧是396Ps，570Nm的综合数据。在动力的体验上它会比传统的燃油2.0T好很多，甚至比肩3.0T。我首先调整成纯电模式，以及标准状态，在这样的情况下带动车辆没有任何问题。我们在80km/h左右再加速，它的动力依旧是不错的。所以我觉得它覆盖城里的通勤是完全足够；其次如果你觉得纯电都不带劲的话，那可以切换到智能混动，此时发动机可以直驱或者充电，带来更好的动力体验，稍微踩一脚油门，加速还是有一定的推背感，就这一点的体验感上来说，确实比纯电更好一些；另外如果你希望这个车更经济的运行的话，可以切换到经济模式，其实这个时候油门脚感变化确实很明显，哪怕多踩一点走车都是比较稳的这种状态；最后如果切换到运动模式，这个时候的动力体验确实跟刚才是完全不一样的，90km/h再加速你都会觉得它是有比较明显的加速感，所以说无论是在城区还是高速，以及其他的路况，你都可以得到一个很充分的动力体验，就这一点上，我觉得这一台新摩卡也是做的相当好的。 另外，这一次我是能够感受到新摩卡在操控和舒适性方面是有一定提升的，虽然说不是特别明显，但至少我觉得这个车变得更好开，坐起来更舒服了。在方向盘的设定上，因为它重心比较高，前段有一些虚位，但到了中后段，基本上指向性还是比较好的。因此在操控感上，驾驶员可以获得良好的感受。其次就是悬挂的减震回馈，我在过颠簸路的时候，车辆可以很有效的去化解掉，包括在铺装路面上，对于细碎震动的过滤，我觉得新摩卡也都是做的比较到位的，对于一台家庭用车来讲，做到这个地步已经是可以达到一个中上或者高的水准。,2023-05-25,
BigDriver新能源,"2023款新摩卡DHT-PHEV两驱长续航版是一款大五座旗舰电动SUV，价格为23.18万元。

外观方面，新摩卡DHT-PHEV采用了全新的设计理念，注重自然美学，展现出动感而又大气的外观造型。车身尺寸宽敞，给乘客带来宽适舒适的体验。动力系统方面，配备了两挡混联DHT系统和高热效率发动机，实现了更优解的能源利用。此外，它还搭载了34kWh高能量密度电池包，提供长续航里程。内饰方面，注重科学的空间设计，座椅舒适，后排空间可灵活布置。内部配备了先进的科技设施，提供便利的驾驶和乘坐体验。安全性方面，新摩卡DHT-PHEV配备了多项先进的安全功能，例如主动刹车辅助、自适应巡航控制、车道保持辅助等，提供全方位的安全保护。性能方面，展现出出色的动力表现和驾驶品质。其混合动力系统为车辆提供了强劲的动力输出，并且经济高效。操控稳定而灵活，适应日常城市驾驶和长途旅行。

综合来看，作为一款旗舰电动SUV，注重舒适性、安全性和性能表现。它的独特设计、先进科技和高效能源利用为乘客提供了愉快的驾驶和乘坐体验。",,
擎商,魏牌新摩卡DHT- PHEV外观设计和蓝山还是比较相似的，所以人家都叫它小蓝山。整体看上辨识度还是挺高的，前脸是一个很鲜明的H型的轮廓，算是延续了家族式的设计风格了，中间用到的是无边界的设计理念，内部是一些点阵式的元素向外扩散开来。上方是一条贯穿式的灯带，两侧的大灯也是特别的狭长，看上去也是比较的犀利，下方还加入了导风槽的设计造型，看上去就拉宽了前脸整体的视觉效果。下格栅位置是预留了后期需要装雷达的位置，看上去也是比较运动的。 侧面造型就非常的显大了，长度相比现款也是长了一点点。上方后排是加入了隐私玻璃，下面的门把手也是加入了平弹出的隐藏式的设计，再下方的腰线也是显得很有肌肉感，前后两个轮眉也是比较的窄，而且是跟车身同时，还是强调了一体感，看上去就更加有豪华感还有精准感。下方的的轮毂是20英寸大五幅式的设计，真的是一个大长腿。 车尾部分也是比较耐看的，上方的扰流板突出的不是很多，中间加入了一个竖状的高位刹车灯，中间是一个贯穿式的尾灯组，下面还加入了一个双层是设计，这样夜晚点亮之后辨识度还是挺高的。尾部整体的层次感也是比较的强。 尾箱的空间表现不是那么充足，还在是比较的平整，拿取物品是也比较的便捷，两侧还加入了照明灯和一个电源口。要是觉得后备箱空间不够，也是支持二排座椅放倒来扩充后备箱空间的，这样的话空间就非常的大了，搬一些大件物品都不是什么问题。 内饰的配色是黑白色的，非常的经典了。方向盘是一个纯圆的造型，上方也是加入了很多的物理按键方便操作。后面是一个怀挡的设计，我是觉得这个怀挡距离方向盘有些近了，可能有的时候会误碰到。再看看后面的屏幕，方向盘后面是一块全液晶仪表，但是尺寸不是很大，速度表放在了左边，车辆信息放在了右边，好在上方的位置有个很大成像的HUD抬头显示，显示的信息也是比较的全面。中间的中控屏面积很大，内置高通骁龙8155的芯片，里面的功能也是非常的丰富，造车新势力的车机就是能给人愉悦感，副驾也有的玩。下方是一块空调调节屏幕，操作也是很便捷的。再看下座椅，设计的就很简约，皮质也非常的柔软细腻，填充物也是非常的厚实，两侧的护翼对身体的包裹也是到位的，通风和加热也是给到了，中间的空调调节屏幕就可以控制。乘坐空间表现上，2米9多的轴距就体现在这块了，腿部是剩余还是非常充裕的，座椅的宽度也是足够承托腿部，坐在上面就像是一个大沙发一样。中间也是有一个不是很高的地台的，对脚部的影响不是很大。上方是一个面积很大的天窗，已经延伸到了二排乘客的头部了，整体的开阳感和视野效果的非常的好，还加入了遮阳帘，天热的时候还是有必要挡起来的。门板上方是燕飞利仕的音箱，边上还加了一条氛围灯带，还是能给人带来舒适的乘坐环境的。 开起来感受一下，方向盘是那种纤细的感觉，抓在手心里的感觉，转向也是比较的轻盈精准，当然这个力度也是可以调节的，看个人情况吧。动力方面，是用到了1.5T的发动机，也是搭载了一台前置单电机，油门踏板也是比较的轻，轻轻搭在上面都能往前冲的感觉，起步也是非常的轻盈轻快，而且车内的环境也是比较的安静，深踩油门的动力爆发也是非常的足，给人很大的推背感。制动踏板前半段有一些虚位，后面的脚感还是比较的实，能够给人信心。中后段是串联模式，在车市道路用到急加速变道超车都能很好的完成动作，完成只能松开油门踏板还能自动的动能回收，就是一套很聪明的系统。充电方便的话就是一台非常方便省钱的电车，即便充电不方便，亏电油耗也是非常的低，也的5点几。插电混动真的是很方便了，也不会有里程焦虑，方便就充电，不方便就加油，出去自驾游在服务区休息的功夫就能把车充电到80%，综合续航可以达到1100公里，而且这款车还是支持对外放电的，出去郊游，真的是想去哪就去哪，没有束缚的感觉。 作为一台大五座车型，魏牌新摩卡DHT- PHEV的表现真的是非常的均衡，有颜值，有舒适度，有动力，有续航，整体的性价比还是很高的。,,
全权942,购车对比了护卫舰07，领克08，G智己ls6，华为问界m7。最后购买了摩卡，已经使用两个星期，跑了800km，亏电油耗大概六升，空间由于溜背有一定的压缩，本人1m9，坐上去还比较宽敞，将后座放倒以后可以睡下，适合露营使用。 缺点主要有:1.摩卡该有的都有，但问题在于都很一般，比如座椅按摩力度非常小；座椅通风力度也非常小；靠背支承，缺少一定的力度；抬头显示亮度不够。2.摩卡的车头太大了，导致前方视野一部分缺失；3.车身高度不够，再高个两三公分就好了，a柱的斜率再大一点就好了；4.摩卡的车机一般，只能使用固定的一些app，可以连接手机；5.自带的导航无法支持车道级导航，在多个路口的情况下行驶中容易找不到路；6.后排座椅的斜率要是能再低一点就好了；7.前排USB充电功率太低。 使用的主要优点有，1.高速可以智慧巡航，开起来非常省力；2.用料扎实，底盘儿有两个非常大的铝合金下摆臂，车身都是钢板；3.智慧泊车功能非常好使，适合科目二成绩不佳的同学；4.储物空间比较丰富；5.第二排中间的座椅可以放下，提升了另外两个座位的舒适度。6.后排自带隐私玻璃；7.车的隔音效果比较好；8.车辆的座椅、方向盘可以加热，冬天开很舒适； 总之摩卡还可以，能凑合着开。毕竟才开了800km，使用的还不是很到位。之后再继续更新吧。,2023-11-10,郑州
忧桑小熊,8月5号下午去汽车城看得，本来想看昂科威plus 四驱豪华和途观l 380旗舰，结果看到了魏店，然后试驾了23款插混摩卡，然后就忘不掉了。这个车刚开始看不出彩，但是属于比较耐看的。实车比网上显大。最满意的是他的内饰，对比过过护卫舰07和唐的内饰。高级感真的不一样 。以至于我再去试驾了途观l四驱顶配差了点意思。我当天晚上就睡不着了，第二天一早就去提了现车（最开始选的黑外粽内）需要预定。我这个现车是深蓝色外观和粽内很好看。空间轴距都属于比较优秀。底盘偏向于家用舒适偏软一点。高级感是有的。就是新车异味有点大。车机没有那么不堪，但是绝对没有达到8155及格的水平，而且不开源，比较封闭的车机。后续希望会OTA。燕飞力士的音响很棒。我这个价格落地是241300。5000 抵8000，然后保险5200。我自己又买了个6年续保的套餐基础是五年，这个就是电子元件磨损啥的给理赔，最后就是贴膜提了个3M的，加了1400。送了好多露营套装，我在原本基础上销售又送了额外几个大概有10几个。还有一个1000块钱的抵消。最后就是郑州马上就可以新能源不消费券了，如果能抢到可以抵消6000。顺便插一嘴，我今年97，这是我第一个自己名下的车，以前开的老父亲的老别克，我毅然决然选择了魏。媳妇也很支持总体非常棒,2023-08-09,郑州
超级竞速斗士,"本来一开始99盲定的蓝山，因为车给老婆开的，她胆子小，看到蓝山又大又长，后面就没要，所以我又订了小点的摩卡，发布价格时觉得很香。期间遇上拿铁、翔龙的供应部申报图，也看了小鹏G6和深蓝S7的发布会，还关注了领克08,犹豫好久，也想等摩卡四驱版,最后也不纠结端午节大定，价格就是22.88万，没任何现金优惠，送了点不值钱的膜、垫子，车子一周内就到了，我出差到7月初才回来提车，现在回过来想想又有点后悔，应该买了蓝山的。 下面是我开了半天新车的感受: 1、外观仁者见仁智者见智，我个人认为还可以吧，肯定不丑，比老款偏向我审美，头尾部很漂亮，侧面可能溜背，窗户现小了，偏运动风了，我更喜欢方正的外观，比如坦克300,路虎卫士 2、配置很高，基本想到的都有，我平时开别克GL8多，还是习惯了流媒体后视镜，摩卡因为后窗太小，从车内后视镜看视野不好，不能发单独选装很遗憾。至于座椅按摩这些属于锦上添花的配置，不如去掉降低点成本，让利给消费者。 3、内饰豪华感碾压比亚迪，能摸到的地方都是软的，真皮覆盖范围也大，皮质感觉不如蓝山的手感好。底盘大部分也是铝合金的，后面五连杆比唐宋的筷子悬架厚道多了，就冲这用料选的摩卡。 4、空间超预期，特别是后排，比冠道X1实在，这2个车是缩短坐垫长度加的腿部空间，唯一点就是感觉后排座椅不是很高，姿态半躺着，也许我个人喜欢坐直点 5、车子开起来完全没有顿挫，比我开的GL8还好开，别克商务是48V轻混，油门轻，但是收油会顿挫，有拉扯感，不得不说现在国产在新能源领域是领先世界的。底盘开起来还是偏舒适，我喜欢暴力驾驶，喜欢硬点的悬挂，毕竟是SUV,车身高，转弯侧顷大，但是过我小区的高的减速带感觉底盘过滤的很干净 6、不满的地方:我车子做工有点小问题，油箱盖和充电盖和车子不完全贴合，因为车身有弧线，但是盖子确实平的，所以翘起于车身，我看的4S店的展车没有这问题，品控需要提高 7、与同类竞品对比:比亚迪就不说了，个人有点反感，高压油箱事件，品控也不行，底盘太LOW,同续航版本价格偏高，现在品牌溢价在新能源领域超越国内一众厂商，品牌运营值得长城学习。吉利的领克08设计出众，车机据说比肩华为问界，就是出来太慢，从发布到上市拖拖拉拉，考虑到空间和用料不如摩卡，外形也接受不了。至于造车新势力，底蕴和传统大厂比差距大，后期品控和品牌存活都是问题。 暂时就想到这么多，车机这块还没研究透，后面官方也随时能根据我们用户反馈及时OTA,其他使用情况后面开多了以后再和车友们分享，感谢看这么久。我希望魏派销量越来越好，对于我们车主来说肯定是百利无一害。",2023-07-12,无锡
糖豆豆916,从今年年初就一直想换车，一直在选车看车，看过唐，护卫舰，途观，一直觉得没有特别满意的车，总有不满意的点，唐的三排，护卫舰的门把手，途观还要购置税等等。 4月蓝山上市，去看了真是好车，颜值杠杠的，动力也足，内饰什么的都很舒服，可惜家里机械车位放不下，从那以后就一直关注魏牌，一直在等去年的旗舰摩卡的改款，网上看了很多测评，感觉还不错，就买了99权益。价格出来感觉挺值，比去年便宜好几万，去掉的配置也不伤大雅，就去4s店试驾了几次，非常不错，提速轻快，底盘滤震也挺好，比我以前的手动挡好太多了。 12号转大定21号提车，店里服务都很周到，就是开发票费点劲，这个店我是第一个买新摩卡的，发票等了1个多小时，一天办完手续，下午车管所直接办完上牌，感谢聊车滴老哥指导，办牌费用全免。 这开了小一个礼拜了，优点太多了：动力足，轻轻松松就能到100；底盘给力，城市道路有个坑洼，能感觉很小的震动，舒适性和反馈力都很好；真皮座椅很舒服，尤其是后排，空间又大，老婆孩子很喜欢；再说两个小缺点吧，一是空调后排不太给力，前排风力十足，后排风量不大。二就是灯光控制整合在显示屏里了，不太习惯呀，选择自动大灯，地库开车晃的别人眼疼，总得关掉，累的。 总之车非常好，买对了😁。,2023-06-28,太原
得到笔记,"【最不满意】
车机太拉垮，各种不适应，设置完了之后再打开又成原来的了。后来OTA后有一些内容已经处理好了，但整体的逻辑还是有问题。比如原来的收音机收藏频道现在有时候就会丢失，不知道啥原因。反正有小问题，不影响使用，习惯了就不影响你的心情了。厂商有问题之后的态度很积极，一直想改进。

【购车经历】
一直在看车，轿车想换个SUV，相比较过很多车辆，最后尺寸比较大的，满足我的需求的就摩卡了。想等四驱，看来遥遥无期。什么其它的品牌，宣传的这呀那呀的，最后对比参数发现：价格比咱低的续航里程少，续航里程多不了多少的，价格就多出一大截。选来选去，全是营销套路。还有内饰等其它的价格相差不了多少，但比摩卡差距很明显。

【驾驶感受】
敢踩就有速度，推背啥的都没问题。整体感觉很好，红绿灯甩其它车都没问题，每天开车感觉前边的车慢得不行，可能是咱心比较急吧

【油耗】
油耗是因人而宜，看你什么使用场景；比如冬季北方市区20的速度，什么车都得上十几个。摩卡的油是用来跑高速的，我现在用油跑了4000多公里，大概百公里5个，可能有少量电，也不堵车。电耗也一样的道理，冬天北方用电，随着室外温度的降价，那一开空调热风，再加座椅加热，再加上方向盘，续航得看你行驶时间计算，就不能按公里数，市区里跑跑停停，均速20，那电就五折，任何电车都一样，但不开热风之类的，续航衰减很少的。

【空间表现】
空间很大，车也大，前后排空间都没问题，长时间三个人座后排也不会感觉难受。主打的大五座，没问题


【维修成本】
说下维修成本，有一天下班，脑子想啥事情忘了，向前出车位时把右车左前给拉了，对方是蓝天白云，大灯貌似也坏了，总共赔付折价16900；我的摩卡右侧两门儿修复喷漆和下面的两门饰板更换共计2880多。这个价格对比就出来了

总的来说，用着不错，等维保后再给大家分享",2023-12-25,廊坊
奔跑的设计师田先生,"刚提的新车，唐，护卫舰07都试驾了。一直想要200公里续航的，护卫舰和唐都有点贵。唐底盘以及刹车点头差些，护卫舰底盘好，而且颠簸路段很好开。摩卡介于两者之间，主要价位性价比价比好，内饰也不浮夸。很不错。
我是6月13日提的车，买新摩卡就有一条心得，合适自己的才是最好的。

有孩子以后，老车空间急剧告警，要不是婴儿车塞不上，要不是全家行李带不全，一点都没有出行游玩体验，急需大五座车救急。因此从年初就开始寻思挑一款市场上在售的大五座车，来满足家庭的用车需求。

加上我们在市区里跑的多，偶尔去周边自驾游，感觉电车的出行成本会比较低，因此一开始想找一款纯电续航200公里左右的车，于是抽空带着家人去试驾了唐和护卫舰07。试驾下来发现唐底盘不好以及刹车点头差些，护卫舰的底盘好，而且颠簸路段很好开，不过这俩车都有点小贵。

而新上市的新摩卡不仅是最新车型，而且它表现介于唐和护卫舰07之间，更主要的是它价位性价比高，内饰简洁实用，不想其他车型有那些浮夸配置或功能。试驾下来，发现它在市区的表现也是杠杠的，多种动力模式不仅能让我满足纯电车的瘾，也没有远途续航焦虑。

回顾整个买车过程，从下订到提车，就一眨眼的功夫。不论到店试驾还是到店提车，销售人员都保持一贯的热情，服务也周到，在我验车时，耐心给我讲解纯电模式的使用小窍门，不得不给门店的服务竖个大拇哥！",2023-06-14,临汾
先吃瓜后嗑瓜子,选择新摩卡，只是一瞬间的事，某日浏览网页，一个帖子引起了我的注意，新摩卡99权益包最后一天了，于是抱着试试看的心态上天猫旗舰店下定，反正小定可以无条件退款，等到儿童节晚上价格和优惠政策出来，心中涟漪四起，遂隔日一早东方凯辰大定，并于6月12号开回家，我应该是无锡第一个吃六月黄螃蟹的。 直至今天，开了有十天，行驶五百公里，驾驭感受很是满意，长城品控值得信赖，只是放不下国产传统车企老大的架子，不懂吆喝不会吹牛，没有某想那样吹得让人联想，没有某迪那样笛声四起，有的只是像高冷美女风范暗自喃喃，我这么美这么好这么气质，你们咋不来追我呢？在无锡凯辰4s王猛的热情牵线下，于是我来了。 自从有了新摩卡，家里的奥迪不香了，一直吃灰中，摩卡加速线性，偶尔开一下智能混动让发动机磨合，也听不到发动机的声音，感觉不到发动机的介入，DHT毫无顿挫感，纯电续航也符合标称，只要配合你的棉花脚，基本上可以达到1:1，等充电桩安装完毕，就可以几分钱一公里，实现空调自由，出行自由，有事没事常出去看看，心有多远人有多浪。 新摩卡内饰，手指所及皆软包，我选择的是ac米兰，虽然不怎么耐脏，但只要勤于打理，漂亮大气上档次，纳帕真皮按摩通风有包裹性，燕飞利仕低音重音有环绕感，车机智能肯定没有新势力那样的花里胡哨，但基本的应该有的都有，只不过卖点不突出，希望改进，毕竟新能源汽车逐渐手机化，卖的就是智能，吹的就是系统。 总之，新摩卡到目前为止感受，不足之处智能不够丰富，倒车开启后视镜下翻，有时不能复位，车头较高导致车窗也高，视野受到一定的影响，转个弯小心翼翼避让三舍，以后配合540全景影像慢慢适应，其余如底盘操控隔音用料等尽是优点，如果亲戚朋友买车让我参考，新摩卡就是首推，长城旗舰，魏牌摩卡，你值得拥有，正如我的车牌号码2233，爱你爱你。,2023-06-21,无锡
