字段1_文本,字段2,时间,字段3
TurboLLC,【外观】拂晓蓝全场最佳，不接受反驳，01还得从45度侧面看最好看 【空间表现】空间够用，日常使用不挤。 【续航】70km纯电续航相对现在动不动一两百的续航来说，相对短了点，满油满电能跑700+ 【智能化】车机一般，软件较少，不过个人平时开车也就导航听歌，目前未见卡顿，勉强可以接受，就看后期有没有ota升级了。相对于8155的硬件，软件层面确实拖了后腿。 【驾驶感受】领克的底盘质感没得说，支撑很好，过沟过坎没有多余的回弹，雷神混动动力表现优秀，给油就冲；市区用电，高速用油，开起来还是很稳的；自适应巡航对于高速来说必不可少，除了转弯、变道有些生硬，整体上还是好用的。 【油耗】目前跑了五百多公里，其中三百多公里是高速，电量保持在20%到60%之间，表显油耗5.6，实际在6升以内，对于一辆接近2吨重的车来说，还是很省油的。,2023-07-24,南宁
厉害的大饺子啊,内饰是我觉得很满意的一个点，首先就是领克的用料很有质感，深得我心，另外就是纯皮的座椅，感受也很好，还有翻毛皮的拼接，让整个内饰都很高级。我的内饰是黑白熊猫配色，我觉得这个配色虽然清理起来较难，需要勤快一些，没事就喷喷蹭蹭，但是视觉感受是真的很不错，感觉眼前一亮，当时购车时候，我们两口子也是见到了晨曦版本的内饰，就看不上纯黑的版本了，宁愿多花4k块钱买下这个黑白熊猫配色的内饰，实际体验下来，目前行驶3w公里，也没有很不耐脏，我大概是一个月到两个月，根据卫生情况进行喷泡沫清理。日常的早饭鸡蛋等等碎渣掉到座椅上，也是直接拿吸尘器吸起来。并没有感觉多么难清理，唯一比较花精力的就是翻毛皮的部分，需要更有耐心，更勤快的清理一下。,2023-11-13,苏州
用户9870614787003,想到哪里就写到哪里吧。可能我就是属于爱领克爱的要疯的那一种人，最开始选车的时候试驾过很多车，无意间看到领克，首先是被外表吸引，然后预约试驾。  销售顾问也非常热情，智能驾驶以及其他功能很不错，相比于其他同等级的车配置算是很好的，就是价格稍微偏贵。  不要相信网上其他人说这不好那不好，自己试驾感受了才知道。车很智能，但是相当一部分的功能感觉平时用不到。    以前习惯开油车，开领克的时候起步到加速都很快，驾驶体验非常不错。  也没有其他什么噪音。 目前用车的几个缺点：充电不是那么的方便，用充电桩充电的时间比较长，5月以前购车都送家用充电枪，现在不送了，就只送一个快充转换接头。再一个就是车机，真的很拉胯，急需改进，但是平时用的不多，也还说得过去。至于空间也挺大啊，不像网上说的那么小。 5个人很轻松坐下。  其实买了，驾驶过后，挺好的。,2023-06-06,西安
爱雨天的流浪汉,提车一年了，喜欢自驾，已经跑了23000公里了，稳定性还是有保证的。 其他都蛮好，我直接说说想让这款车提升的地方吧 1. 风噪控制的不行（如果领克想进攻高端车，我觉得这个是硬伤了） 2. 01emp的这套混动系统，亏电发动机介入的声音真是轰隆隆……亏电加速发动机介入的顿挫也比较明显，咯噔一下。没电一条虫（所以记得把电保住） 3. 价格没优势了，70续航的01，比上08emp，没续航没快充，还不是魅族车机，价格都能上低配的08了，配置还高不少。（除了01的前脸，个人觉得还是比08要有味道） 最后还是希望领克越来越帅吧，因为领克的感觉暂时也找不到相似品牌的味道，要是有相似，也就是极氪了，下一辆想换极氪的SUV，hhh,2023-10-10,北京
火星华仔,人生第一辆车，开起来感觉不错，很稳，提速快，转向精准。日常家用够了！目前提车一个月了，由于工作忙，没怎么开，目前行驶里程100多公里，基本上都是用纯电在开，纯电行驶质感不错，没有那种纯电车起步的眩晕感，开起来很稳重，应该是车重量大！ 【智能化】车机用起来感觉一般，功能不多，可用的应用就更少了，几乎等于没有，另外有发现车机屏幕发热问题，散热不好，这点需要升级下！ 【空间表现】空间还不错，家用足够了，后备箱很大，后排空间够用了，坐着不会很拥挤，腿部空间还可以！ 【续航】70公里的纯电续航，还不错，城市代步日常上班够用了，充电我使用随车充，用的插板，充满电9个小时左右，估计功率太低了，外面充电桩估计会快点，还没试过！,2023-06-18,杭州
拾壹去露营,垃圾领克都别买，让我自己坐在车里哭，都去买别的。大蛤蟆不喜欢你们，你们都走开，别让我在路上看见你们。领克对于年轻人来说给的已经足够了，虽然他是油电混合动力，但是这些天一直在亏电开（充电桩刚申请还没有装懒得去找充电站了就当油车开了），大概在6.8左右的样子，大部分高速，一小部分城区道路。但是有一说一大蛤蟆是真的帅昂。想到什么说什么吧，现在还是临牌期间，没有牌照的素车是真的帅，唉。年轻人开车不就是要帅一点嘛，对了给大家安利一个领克的剃须刀，99内个真的巨帅，压手感十足，喜欢有手感的可以入，真的帅。领克用心做车，同样用心做周边产品，领克的行车记录仪也超级值得入。这我要吐槽了，s3你为什么下架了，领克官方你要是看到请你回答我，s3买不到了你知道吗。,2023-10-02,天津
戏车人,"优点：
1.配置更丰富，集中于主/被动安全配置、辅助操控配置、内部舒适性配置和娱乐功能，可以说是全方位的配置数量多于对手；
2.能耗表现不错，馈电状态下，百公里油耗为5L；
3.NVH表现优异，有接近电动车的静谧性；
4.直线加速非常线性，无换挡的动力等待/顿挫等一切不舒适的感觉；

不足之处
1.纯电续航短了些
2.空间对比日系没什么优势",,
一半温柔151605004,外观年轻时尚，配置该有的都有，像L2级辅助驾驶hud，抬头显示，主驾座椅通风加热，方向盘加热，360全景影像，自动泊车，变道辅助，主动刹车等这些都是比较实用的功能。特别是主动刹车功能帮我避免了好几次事故，这点真的得点个赞。内饰也很有质感，驾驶感受很不错，缺点就是空间紧凑了点，真实纯电续航才60多点少的可怜，保养有点小贵。,2024-01-14,深圳
Jacob9626,怎么说呢，还是有点买早了，08出来嘎嘎后悔啊，应该再等等的，现在这个续航短了一点，又是国人不待见的三缸，虽然开起来还行提速超车OK，转向很稳，支持性很棒，刹车姿态很好,,嘉兴
gggJaoqlend,"是一辆开起来很舒服的车，加速前中后段都十分有力，市区停停走走的时候纯电也完全没有震动。开起来三缸完全没有抖的感觉，但是驻车发电的时候，在车外还是能明显感觉到声音很大，车内也有一些抖动。A柱开到100有风燥，但是之前开的A6L也有，所以并不bother我。
价格方面叠加了大客户3k+co客大会2k+亲友券2k

【最不满意】
空间还是略显狭小，但是俩人开足够了。主驾位置怎么都调不舒服，可能是我开轿车开惯了吧。

【购车经历】
4s店水平太差，期待直营之后的表现。",2023-02-04,郑州
苯粁,【续航】 纯电续航真的是够呛，实际跑起来就66公里左右，高速50多，最最最关键只有低功率慢充，但是开着保电模式当油车跑，馈电油耗还是蛮低的 【智能化】 OTA升级之后导航换成了高德的，语音只能也可以连续指令了，比以前真的好太多 【驾驶感受】 操作和舒适性兼顾，操控比比亚迪宋会更好一些，底盘也很扎实 【动力表现】 地板油动力会有微微的延迟，但是持续动力比想象中好,2023-09-23,龙岩
VokyDai,超级超级喜欢我的小蛤蟆，作为家用的第一台车，首先他的空间对我们来说是够够的，很多网友说的空间小并没有体会。相反无论前排、后排还是后备箱容积，目前用下来都很足。内饰高级感十足，每次开都非常开心非常满足。隔音也很棒，试驾过06还有某田，完全吊打同级别车，80码一下特别静谧。动力初段基本都是纯电驱动，哪怕调到充电速度优先的模式依然很平顺。驾驶感受在转向上和车道保持的提示上都对新手非常有帮助。可以说各方面体验都拉满了。再说说这些天来感受到的缺点吧。一是空调声音大，热空调吹冷风。二是语音导航话太碎了，开着音乐的话基本听不到旋律。三是车锁逻辑，也可能是我还没适应，锁车后依然可以无钥匙进入前排，强迫症不能物理确认前排是否关好。,2023-01-05,上海
阿哲,还不错，希望改进好多系统问题，又不是啥难度大的问题，就是系统一些设置问题，厂家多看看车主们的反馈啊，升级一下多好,,西安
安昙治86,"【空间表现】
自己一个人开，空间表现不是那么在意啦

【续航】
在市内开，一直是纯电模式，可能是新车的缘故，电耗二十多

【智能化】
什么时候能用上高德的车机导航，百度真的一言难尽

【驾驶感受】
没得说，买领克相当于是圆梦了，高中时候就在关注的牌子

【油耗】
最近的500km，满电油耗1.5+，亏电油耗4.7-5.3之间",2022-12-25,深圳
无双麻酱1F6,配置高，质感好，新车无异味，操控好，空间略小，储物空间少，其它看法暂时没有。,,南京
hbjust,纠结了很久还是选择了领克，外观和内饰真的很棒，智能驾驶也可以，驾驶感受值得这个价格，就是车机软件需要进步，系统还需要优化有些很难受的设计比如保电，空间一般但是够用，整体还是满意的。刚刚提车两天，后续再分享细致感受。,2023-02-02,蚌埠
领克01empAM车主,"空间确实偏小了点，空间的话还是星越 L 舒服。
满油满电续航大概在 750KM 左右。
最不满意就是车机，虽然是 8155 芯片的，但是还是感觉卡。

车子总体还是满意的，毕竟是个交通工具",2023-03-07,杭州
用户2280247492509,内饰精致，就是空间有点小，但是正常使用不影响，跟那些大七座大五座比不了，纯电续航70公里，正常通勤足够，晚上慢充也足够了。,,普洱
威君20,空间对于一台4米55的车来说非常的可以，目前700公里百公里油耗5.5只冲过一次电比预计油耗还要低正常行驶完全感觉不出这是一台三缸车。燕飞利仕的10音响也是出奇的好。不满意就是不能上蓝牌和油箱只有42升，不过一箱油也可以开700左右。,2022-11-13,上海
用户9524912074194,比较小众，用料出色，底盘很稳，车屁股好看，质感很好，但纯电续航有点短，充电也是慢冲有点不好,,上海
呵呵桓,车不错，关注了几年了，今年有用车需求，而且深圳摇号难，故入手emp ，目前开下来还好，没有太大问题，除了车机偶尔死机，出现过一次无法正常打火,,深圳
CHANGECHEN,总体来说操控表现符合预期，外观与内饰符合年轻人的审美，车辆可靠性很强，美中不足就是车机的使用以及车辆空间表现，不过兼顾安全与操控留给车内空间的余量确实不多可以接受,,上海
砌光筑影,【空间表现】 前排很舒服，座椅包裹性强，胖的人略挤，后排空间一般般，不过买这个车肯定不是为了后排，为了驾驶质感。 【续航】 满油满电无续航焦虑，纯电60km+，7kw充电桩，充电2h，最快差不多充入90%电。 【提车价格】 落地所有含保险20.5 【油耗】 3-4l，经常充电 【驾驶感受】 非常好，40-80提速很快，操控灵敏，很紧凑的小车 【动力表现】 纯电安静平顺，亏电也还行，不要原地怠速发电就好,2023-03-22,广州
麦浪,试驾了这款车，一直对领克的做工用料感觉踏实可靠，配置一如既往的高，体验了一把馈电油耗实测，有一说一，电量耗到0体验了一百多公里，平均油耗显示5.4，丝毫不影响驾驶感受，这点说明燃油系统和电力系统的调教很到位，建议大家可以去试驾试试看看我说的对不对。,2022-12-29,
杰克涛,"操控性很突出，虽然是台SUV，但一点也不会觉得笨重，很灵活。

官方的百公里加速成绩是7.6秒，可以他能做到弹射起步。

那这台插电混动的suv车型，在馈电状态下的加速，一样保持得很好。

除此之外，这台车在隔音降噪这方面也做得蛮不错的，像我开到115公里这样的一个速度，可以稍微听到一些风噪，其他的噪音抑制是处理得比较好，NVH表现不错。

整体来说，作为一个领克车主，我会给这台车一个好评。",,
手机用户86420646838,内饰不是说有多好，而是夏天暴晒后也无异味，材料用的高级。 驾驶感受出色，路况反馈很明显，底盘质感稳固。 缺点就是后排空间小,,
槑槑槑槑125,审美这个事情很主观，只能说外观和内饰刚好在我的点上，很喜欢。空间的话也没有想象的那么小，一家三口绰绰有余。至于驾驶体验，在智能模式下前半段油门很肉，不是电车该有的那种迅猛，纯电模式和运动模式就比较像样子了,,
时光海民宿,"辣鸡领克，我也也有一辆。
        本来没考虑这么快买车，主要是公交地铁都挺好，油车摇号几年也没摇到。所以前期有很长时间刷懂车帝，然后逛了几次4S店。因为工作。生活需要，还是觉得搞车，基本要求混动（没摇到号）、SUV（使用场景需求）。然后各种比选，生活比较随意，消费欲望也不高，但是既然要买，对品质还是有点要求的。所以再加上一点要求，品质。品质个人觉得等于底盘+三大件+稳定性+材质用料，最后当然还要由钱包来决定，最后当然是辣鸡领克了。插曲：决定之前差点选择莫岳，还好身边同事提醒颗粒捕捉器，劝退了，再怎么说就是大补丁，比如买家新衣服，出厂就有补丁你要吗？
       下定：钱包有限，问了好几个四儿子店的销售，最终还是感觉其中一个销售靠谱些，另外加了个活动优惠合一次首保外保养，当时很多其他品牌忙着涨价，而且领克一直不好讲价，下定拍板。
       提车：别人忙着等车，我的销售通知提车时，我一脸问号，这么快？市场竞争激烈的时候，必然会有劣币驱逐良币的现象，提车回来很是激动，半夜下楼和二奶约会。
       驾乘：反正是新手司机，就觉得好开，觉得有质感，精致，360对新手太友好了。经过了一个星期的上路恐惧症，高速走起，触发两三次主动刹车，挺好。经常看APP上说车开不出四儿子店100米报事故保险，我还真没有，但是架空层停车撞下水管两次，刮绿化树支两次，心碎啊，损伤实在太微小了，自己处理。挑了车少的时候在城市高速加速，一百三四，速度表上出现红色警示等，好像说的是速度相关的，感觉挺稳啊。记得以前坐别人车上到100往上有快起飞的感觉，我想试试辣鸡领克一百五六会不会继续稳，捂脸。不过看着有红色提示，吓的马上降速，提示没有了。啥情况？
        家里小孩坐车必晕车，坐这车还没闹过，这个好评，增加了我对辣鸡领克的好感，老婆大人也说挺舒服，特别是把天窗帘子收起来，感觉很舒服，视野空旷。还有什么说的，老婆孩子舒服就值了。
        同事：提了车，正上路恐惧症中，同事老是想看我的辣鸡领克，上班接了同事，让同事接着开去公司，到了高速直接上120，再继续加速，导航提示超速，还想继续彪，被我劝住，同事说后面的动力不是太强。到了公司，同事领导都说不错，关门也有质感，略。有个同事说是国产豪华车，只是三缸，我第一辆新手，反正没感觉毛病，只要自己不抖腿，其他没感觉抖。
        遗憾：莫个时候我看着我的01感觉好小，但是从实用的话对我来说可以了。要是有个7座01，有09那么大，就更爱了，可惜09要30w。但是如果我自己一个人开着玩，我想玩03+syan。如果有机会家庭购第二辆车，我可能在03和09之间再选一辆。",2022-01-13,深圳
用户9051880317972,"【购车经历】
人生第一辆车，先整个十来万的二手车练练手，耍熟练了再换好一点的。010206p都有考虑，同时也看了其他牌子的卡罗拉雷凌双擎e+，别克威兰6p，吉利博瑞epro，其他车型最终因为动力弱营转非没有车源配置差等原因排除掉
【提车价格】
11个多，比首任“韭菜”便宜了一半，感觉自己再开个10万公里怎么都不亏
【油耗】
不充电，纯纯加油一公里6毛左右。
【最满意】
1，外观比较讨人喜欢，当然这个见仁见智
2，配置比较丰富，主动刹车救我一次，差点追尾GLE，防撞预警和倒车影像也对我这个新手很友好
3，空间够用了，没有传说中的那么小
4，隔音做的不错，高速跑110噪音也很小
【最不满意】
1，维修保养果然比肩窝窝啊，前任车主大保养前卖掉的车，我接盘后首保花了2480!!!感觉很夸张，这钱够买辆雅迪了，后续小保养一次也要一千多。等过了4年10万公里质保就不去四儿子店挨宰了
2，内饰略有点复古，细节处理的不好，杯架太浅了放进去矿泉水瓶子很容易在行驶途中滚出来。
3，语音识别有点人工智障的感觉，只能听懂很简单的几句话

不过总体看，11个多就拿下了01p还是比较划算的



分割线~~~

两个月开了4000km（好像有点浪了哈哈哈）

又发现一些亮点和不足。
【最满意】
1，三缸机怎么了？冬天起步热车噪音大一点，其他时间很安静，没有黑子们说的抖动严重，说抖的那些人估计是跟他们自家雅迪比的吧
2，有条件充电还是尽量多充电，充满两小时多点，电耗3毛一公里（外面充电1.3元一度，老小区不配安充电桩），动力比亏电强一大截还省钱。亏电开猛如虎，充满电再开那就是如虎添翼了
3，旧版内饰虽然略有点丑，但是真材实料没味道，整车开起来也很稳，经常晕车的朋友坐我的车也不会有不适

【最不满意】
吐槽的地方都是小细节，希望新版能改进:
1，对车机的评价:什么是车机？除了开空调之外没有用到车机任何功能（导航用手机，听歌也是蓝牙连手机）这个我本人不是很介意，但是把汽车当成手机玩的车友们就要仔细观察车机了
2，app个别时候提醒我车窗没关，这个功能很好，但是就不能加个远程关窗户吗？提醒我没关却关不了只能干着急，还不如不提醒我呢
3，电池还是太小了而且不带快充头，充电真的有点麻，这个原因可能直接导致我换下一辆车去“投敌”不再选领克，如果有快充接头我相信销量至少能稳在1000以上

最后总的费用明细:1，保养2480 2，4000公里，油耗1800元，电400元（油6毛一公里，电3毛一公里）3，脚垫毛巾车掸子等500 4，交强险950（不知道谁给我的勇气只买了裸交强险，不管了就这么开吧）其他花里胡哨的暂时不想买，一个代步工具不想投资太多",2022-11-16,杭州
Emeryjocker,记人生的第一部车，本人也就开过单位里没人管的哈弗H6，也没开过别的太好太次的车，本次评分主观加持也比较多，有说的不好的地方请海涵~ 【空间表现】 空间的话前排中控部分占了很大一部分，且可储物的地方很少，如果没有电池的话应该还可以掏空一下放点东西，有点可惜。其次前排usb接口在扶手箱里，这点比较难受，本人手机没有无线充电这种高级的功能，如果无线充电上方有一个接口就好点了，后排地台也不矮，感觉后排还是挺憋屈的，运动座椅也一定程度上影响了后排视野，导致虽然头部空间够，但还是很压抑。 【油耗】 油耗的话因为目前车位没有安装充电桩，现在基本上是低速用电，高速用油，跑高速时还可以给电池充充电，目前油耗在6.3左右。 【驾驶感受】 动力方面有一说一，比哈弗H6强多了（只开过它），毕竟不是同一价位，电机起步确实猛，本人不舍得踩油门踩到底，但红绿灯前还是能冲在最前面。操纵方面我只能说好开，开起来很稳，能给我这个新手很大的安全感，滤震底盘什么的我也不懂，软硬什么的我也分不清楚，就不发表评论了。 时间关系先写这么多，目前我也只开了700公里，还需要在摸索摸索，大家有什么问题也可以问我，我知道的就和大家分享。,2021-09-07,天津
恬淡无欲1,外观见仁见智。爱的人满分，不爱的人零分。最爱的就是日间行车灯太帅了。晚上灯光也是杠杠的，双透镜不是盖的。 配置该有的都有了，车子音响不错，预碰撞懂车帝已经测试过了，还是有效果的，车身4个摄像头的360在狭小空间确实有帮助，辅助驾驶开个高速爽的一批。就是车子的储物空间确实少了点。中控箱太小了，只能放一瓶水。 操控当然是指哪儿打哪儿啊。过个减速带什么的还是可以的。拥堵地段穿插挪移也是杠杠的。 三缸机的忧虑可以不用太担心。由于有了纯电的加持，低速最抖的时候已经帮你带过了。就是怠速的时候抖动也是能够接受的范围内。如果使用动力模式，发动机和电动机相加的动力比T5的动力还要强。😘日常驾驶都用纯电模式，真是丝般顺滑。开了1000多公里才用了10升油，哈哈哈。油箱42升，我加满一箱都怕他过期呀。,2021-08-21,上海
香谢花断,"外观和内饰这一块是我喜欢的类型，但是这个续航就有点儿尴尬了。81KM，每天上下班隔天就得充电。如此高油价的时代，电池续航多一些就好。

关于智能化这一块，领克的车道偏离预警还是很有效的，最起码对于我这种新手而言。每次行驶过程中因为避让旁边车辆后没及时回正方向盘，车辆识别之后自动调整这个确实是非常友好的。另外还有这个车辆识别预警也是，后方来车会有提示，避免随意变道带来的交通事故，这一点确实做的不错。

说了这么多优点再吐槽一下这个自动泊车技术，这个提升空间还是蛮大的。比如侧方位停车的时候，长时间停不进去，自动泊车就开始罢工，360提示的框也开是乱晃。

最后告诫新手买家，千万别去升级751车机系统，容易死机，死机之后你重启都没得用，必须熄火十五分钟才有用。这要是发生在高速上，那真的比较危险了，因为你导没法用，完全不知道啥时候下高速。",2022-06-23,深圳
TIME6060,"一个半月行驶8000多公里。油耗够低，充满电能跑70公里左右，基本上合两毛五一公里，很划算。
馈电油耗七个多，有一天在满电满油的情况下各种路况都有的情况下混动4.9个油，还可以。

配置还可以，两点不满，1.副驾驶座椅通风呢？选装也不行，自己凉快儿媳妇热。。
2.抬头显示，这么好用的玩意，到现在也不提供选装。

空间 中规中矩，储物空间巨小，无论车门，水杯架，扶手箱，甚至门把手都塞满了，就是不够阿。后排空间很满意，综合考虑，中规中矩。

外观，没啥可写的，见仁见智呗。最喜欢侧面腰线，阔以。

动力，还可以，发动机声音难听，需要他出力的时候，总要等几秒它启动了才有劲儿。但是确实力道不小。毕竟排量在这儿，也别指望有t5的感觉。省油阿～",2021-06-12,深圳
lee19970321,这是我人生中的第一辆车，和新朋友磨合的日子非常 开心 【外观】颜值非常可以，灰色显得非常高级，耐脏， 而且领克有他自己的设计语言，非常容易识别。大灯非常独特。 【空间】车不论是主副驾驶还是后排，都觉得空间十 足，后备箱在紧凑型 suv 中也是十分够用的。有备用轮胎。 【内饰】内饰做工非常不错，能和跨级别的车辆有的 一拼，很高档，皮子很好，纯黑，非常高级！座椅有通风，加热，记忆调节等等，很方便。使用了音响，音质非常过关！ 【安全】我很喜欢各种主动被动驾驶安全功能，对新 手非常友好，比如左右后视镜对于有车突然近距离跟上都有一定的提醒，可以帮助我时刻明晰风险。真的很有帮助。这也是我买车时非常看重的一方面！360度全景影像！就是yyds 非常有必要对于新手！！我经常使用它倒车或者侧方停车！ 【动力】平稳轻松，对新手友好！可油可电，没有里 程焦虑。而且市区纯电基本够用，起步平稳，不晃不抖。 非常喜欢它，一眼钟情它，所以要好好对待它！,2022-08-24,杭州
jiadas,"我是7月底提车的，至今就跑了4100公里左右。大部分都是城市路况，堵车的情况也比较多。下面就说说我的使用感受

车的外观见仁见智，但是内饰的确做的很不错，贯穿式、隐藏式的出风口，大气又美观。看得见的地方，都没什么塑料感。之前担心运动式的包裹座椅会比较热，但是反绒的部分材质其实是人造革，Alcantara，透气又柔软，感觉透气性比真皮还要好一些。

在充电方面，领克01的交流慢充最大支持7kw，大概3个小时以内可以充满，这点还算及格。当然缺点也是没有直流快充，在外找交流充电桩是真不方便。

油耗的确比BYD的DMI技术差一大截。本人驾驶比较温柔，亏电油耗6个多。要是激烈驾驶+长期拥堵，估计亏电油耗能去到7-8

NVH做的非常好，感觉可以吊打一众的同级别合资车。前排双层夹胶玻璃，车门、发动机舱用了大量的吸音材料，起步时电机启动，发动机不工作，就像一艘船在湖上划出去了一样，非常安静，体验很好。

辅助驾驶能解决直线加减速，但是在转弯、别人别车的时候还是要及时介入，尝试过带跟前车功能的辅助驾驶，在转一个大弯的时候，感觉车子自己转不过来，赶紧介入了。

总体来说，追求行驶品种的，这车还是挺不错的。",2021-12-21,广州
爱过半2,陪伴了将近4年的时间了，油耗还是挺满意的。空间稍稍续小了一点点，但是安全性毋庸置疑，很结实。车子本身没有出现过啥问题，也就最初那一年，电子系统偶尔迟缓一些。更新了几次之后，现在基本没啥问题。 车重不小，所以高速上可以感觉到车子很稳，完全没有漂起来的感觉。动力性也还不错，感觉到了160以上还有不少余力。美中不足的部分是纯电续航短，且不支持快充。 除了自己的充电桩之外，在市区和高速休息区，没有可以充电的地方。不过油耗低，算是一点安慰吧。空间上，后排三个人还可以，只是长途的话，中间的人舒适型稍微差一些。 后备箱空间也还不错，可以放下三个行李箱。只是结婚后，如果和家人野营的还是觉得空间不够，需要更大的储物空间和反向供电。,2022-08-31,西安
宝底斯图里奇,"2020年夏天的时候有了买车的念头，预算落地20出头，最后阴差阳错就选了他。目前刚做完二保，差一点两万公里。
先说说优点：
1、1.5T的三缸发动机，几乎感觉不到抖动，180匹的马力也完全够用，超个车给脚油就上去了；
2、内饰质感好，摸的到的地方基本都是软的；
3、后视镜大！这个太特别了￼视角非常广…当时提了车的第一印象就是这后视镜怎么这么大？？？
4、配置可以。基础的辅助驾驶功能，全速域ACC（谁用谁知道）、并线辅助等，以及无钥匙进入、主驾驶座椅通风、双区自动空调、转向辅助灯、倒车后视镜自动下翻、360全景影像等等。千万别说什么“花里胡哨”或者“不实用”，这么说的人，不是没钱买高配，就是根本没碰过配置好的车；
5、转向精准，底盘扎实；
6、这个最意外了，理论51KM的动力电池竟然不怎么虚标…上下班跑个40公里出头竟然没问题。

缺点：
1、车机辣鸡（不用多说了吧？）；
2、没有主动胎压监测；
3、胎噪大，隔音效果一般；
4、泊车辅助经常性崩溃；
5、大灯不太行，不聚光。

养车：其实保养没那么贵，一万公里一保，每年还可以在app上领一张300的抵扣券（没有任何套路，做了机油机滤就能用）。空调滤和空气滤都能自己换，我就是自己换的，毫无难度。

售后：自然是有的店好有的店差，不多做评论。但是领克会升级软件这一点我很喜欢。前几个星期花时间把整车的软件都重置或升级了，最突出的是autohold，降低了灵敏度，倒车的时候终于不用关了。",2021-06-25,上海
舒舒服服的享受,"外观是一个满分项，真的是越看越喜欢，而且精致感档次感也是30-40万豪华车标准，线条很有设计感，非常的赞！ 另外一个满分象是驾驶感受，其实，驾驶感受说不上来非常非常好，但是在这个价位这个体型来说，应该是第一位的，很多人对驾驶感受有自己的理解，说下我的理解和平时试车都试什么？低速的时候模拟红绿灯跟车是否平顺？有无顿挫，低速到高速的提速有无顿挫感？是否顺畅？提速时的发动机噪音以及是否迅捷？中等速度的时候做不同幅度的快速变线，看车辆稳定性，可控性。另外看行车中车辆的nvh，刹车时候车身姿态稳定，是否线性高效。 基本上试了这些就差不多了，类似价位的车子我试驾了宝马x22.0，奔驰gla，奥迪q2l，rav4，皓影1.5，途观L380,红旗hs5，星越L，昂科威。个人感觉宝马x2第一，领克01第二，q2l第三，星越L途观l并列第四，以上算是不错的类别，皓影第五，在这里排名算是中规中矩，因为前面的都比较不错，后面的就不太好的，hs5车重太大天然劣势，动力系统匹配有较大进步空间总体排名第六，昂科威的双离合比大众系和吉利系差很多，大众系和吉利系双离合个人感觉是最强的两个，最后那个还没排名的发动机干吼不走，侧倾大，行车质感差，拿鞋做比喻，前面是运动鞋布鞋皮鞋，它是棉拖鞋，它不排最后都说不过去，当然如果你不运动，甚至平时走路都尽量小步慢走，棉拖鞋也还说得过去。 以上观点是个人看法，我不对以上结论负责，真正的体会最好大家亲自去试吧 图片解释，图一，轮毂很漂亮而且有精致有品质感;图二，同价位做包围的车型不多见，一般都直接一层人造皮;图四，方向盘前面是软的，中间过渡很好；图五，座椅供应商豪华品牌供应商麦格纳；图7，软硬处理的很好，中间有不明显的过渡，细节处理的很好，有档次感",2022-04-27,枣庄
DaleDai,外观可圈可点，个人非常喜欢。内饰质感对比同价位车型算好的，新款车机使用感受没有之前看到网友说的卡顿，还是比较流畅好用的。日常驾驶感觉车身还是比较平稳的，底盘调校的很好。车窗隔音效果不错，比起日系某田，真的好太多。本人身高182cm，对于一家三口日常空间足够，后备箱表现也还可以。家里有充电桩的话，真的非常好，完全可以满足日常通勤使用（目前基本用的是电动模式，470公里，油耗5.8L，充电58元，平均下来0.22元一公里）。启动及熄火几乎无声，电动及混动模式基本一路下来没什么明显声响，动力模式下刚开始有发动机介入运作声响，行驶后没有网上说的三缸抖动问题及声响很大问题。目前领克最大的是单次充电续航81公里，实际只能开76-78公里，对于上下班单程20公里左右的人来说不是那么友善，想省钱的基本需要每日充电，个人觉得纯电续航做到150公里以上，较方便满足上班族通勤，这样一周两次充电即可。整体还是非常满意，后续慢慢感受，现今国产车崛起时，特别在新能源方面，相信很快会做到领先，期待中！,2022-04-18,宁波
