字段1_文本,字段2,时间,字段3
元气橙子4A4,"【买车背景】我的ID4X是在2022年12月提车的，前面的油车已经使用了10年，正好想考虑换车，于是想踩着新能源车的各项优惠，买一辆经济实惠型的新能源车，预算定在了20万左右。
因为小区不允许安装家用充电桩，因此考虑的时候比较注重续航，尽量在预算之内购买一辆续航比较长的新能源车，经过各种研究和试驾之后，最终把目标锁定在ID4X的长续航车型上。

【提车情况】
车型：上汽大众ID4X  2022款纯净长续航；
提车地点：上海；
车辆颜色：外饰离子灰色，内饰浅蓝色；
车辆价格：开票金额208500元，赠送价值24000元的ID豆（ID豆用来选装了外后视镜电动折叠、电动尾门虚拟踏板，8000元的置换补贴，首年车辆保险和首任车主终身免费保养）；
上牌费：600元；
首年保险费：ID豆抵扣4000元，补差1375.37元；
其他：享受上海市置换补贴10000元。

【空间表现】
 在试驾的时候就对这个空间进行了对比，当时是和元plus做了一个比较，两辆车的前排空间都很宽裕，但是后排的时候，和我一起试驾的一个高个子男孩身高有180cm，他坐在元plus后排时感觉非常的局促，整个人感觉伸展不开，而在试驾ID4X的时候，正好200斤的壮妹夫一起去的，他当时坐在车内感觉很宽敞，觉得比他家宝马i3更敞亮。

【驾驶感受】
1、作为一名女驾驶员，感触最深的就是这车转弯半径真的小，在老小区拥挤的停车位之下，经常会有直角转弯的情况发生，以前老车的时候看到这种转弯很犯愁，每次都要来来回回倒好几把，但是有了自从有了墩墩之后，这个问题突然迎刃而解了，每天出门的时候不用担心转弯的感觉真好。
2、其次就是它的档位，不同于常规车辆的档位，ID系列采用的是怀挡，第一次使用的时候会有点手足无措，但是用久了发现这个怀挡在换挡的时候真的很丝滑，眼睛再也不用分心去找档位了，这一设计大大的提升了驾驶的安全性。
3、最舒适的就是它的远程空调和座椅加热功能，冬天在出门前5分钟预约好空调和座椅加热，当我们钻进车里的时候就会幸福感满满；夏天在烈日中暴晒之后，提前5分钟打开空调，再也不会因为皮质座椅而感到烫屁股了。

【续航】
ID4X长续航版本的官方续航是607公里，因为采用的是三元里电池，续航相对来说是比较耐用的。目前已经行驶了10115公里，经历了冬季，春季和夏季3个季节，综合电耗为16.7kWh/100kM，，电耗的高低受温度、使用环境、车载人数等很多因素的影响，冬季和夏季因为开空调的原因电耗会偏高，春秋不开空调时电耗偏低。

【充电体验】
因为小区里不允许安装充电桩，目前充电主要是在公司完成，周末休假的时候会利用APP搜索附近的充电桩进行充电，一般会按照官方的建议从20%充到80%，偶尔有长途需求会充到100%。大众的上线理论充电速度为100kw，快充至80%一般40分钟就能完成，基本不会有续航焦虑。

【智能化】
ID4X的智能化一直受到很多车友的质疑，配置了车机但是却不能像新势力车那样运用自如，不过对于我来说我觉得够用了。车辆是代步的工具，太多的娱乐项目在驾驶的过程中容易让人分心。墩墩的车机有两点让人比较满意：第一点是车机导航拥有记忆功能，会自动收集我的行程路线，并在下次上车时候帮忙规划路线；第二点是车机配有智能语音，行车过程中可以通过语音随时控制空调、调节音量等功能。

【最不满意】
1、没有APP解锁车辆或者蓝牙解锁车辆的功能，我们家现在出门基本都以轻装上阵为主，每次出门都会为了拿车钥匙而犯愁，希望在今后升级改进的时候能增加这个功能；
2、每次车辆启动的时候，也不知道为什么雨刮器都会哐当一下，刚开始的时候真的有点吓人，后来找到声音来源之后虽然习惯了，但是总归感觉怪怪的；
3、魁梧的身材，猫叫的喇叭，明明是个又萌又威武的小可爱，可是一按喇叭却像个小猫在叫，在喧闹的马路上这个声音的喇叭着实威力不够呀！
4、车机经常容易断网，虽然显示4G的网络，但是却无法正常使用网络，希望在后期的升级中能有所改进。

【总结】
总的来说，车无完车，在20万左右预算的新能源车中，我觉得ID4X不管是从它的续航，还是从它的稳定性来说，都是一款比较合适的车辆。

感谢ID4X圈主推荐加精！",2023-10-05,上海
卡卡是帅哥,外观方面：首先说外观，一改油车大众套娃风，全新电车平台打造。不一样的感觉，不能说很超前，但是很稳重。 内饰方面：内饰的话也比油车科技感太多了，我之前买的大众朗逸内饰比id4是寒酸多了。唯一要吐槽的是硬塑料太多，要是多配点软塑料会好很多。 配置方面：配置也是丰富，只要想到的配置都给你配满了。因为我选的次顶配，如果有顶配肯定选顶配，还多一个360全景。 空间方面：轴距很大，所以作为紧凑型suv算空间不错了。而且中间是纯平的，油车是凸起来。这点改变很好。 关于续航：其实大家更关心就是续航问题，我买也是考虑这个问题，为什么考虑大众，因为使用的是宁德时代三元里电池，比磷酸铁锂电池肯定要好，可以参考特斯拉长续航和标准续航，两种电池价格相差几万元。如果走国道基本可以保持1:1的能耗，高速应该打8折左右。我跑了900公里，电耗16.9，一半高速一半城市，因为安装了家用充电桩，基本没什么感觉，没电了就插上。之前油车每个月加1000油费，肉疼。 驾驶感受：试驾过很多电车，唯独大众电车有d档模式，完全模拟油车风格，包括我现在一直使用也是d档模式，坐车的人不晕车。我买id4也是考虑到家人乘坐感受。在一个大众底盘真的很大众，那种稳重扎实可以从油车中感受一下，再去试驾电车，几乎一样的稳当。 智能化方面：大众算是比较严谨的车企吧，现在的车机系统确实没有新势力电车那么智能化，不过车是拿来开的，没人天天玩车机系统。对我而言不是特别影响，当然有更智能化系统也是需要的。,2022-09-28,赣州
德才兼备海洋0h7,"最满意
ID4x车子性能稳定，不亏是传统大企业做的车子，还是有底蕴的。调料的油门踏板很稳重，不会突然往前冲，有些人说这是最不像新能源汽车的电车，不过对于我这种从油车转过来的车友来说很友好，仁者见仁智者见智。
ID系列和以往的大众车还是有挺大区别，走年轻化路线了，贯穿式尾灯和前大灯也挺喜欢。

动力表现
不像新势力电车，弹射起步，大众的电车不起步更慢，更平稳，不过我觉得还不错。平时超车，起步还是不错的，和2.0T的途观x起步有点像。

驾驶感受
说这车特别好开，开过的人都知道，极小的转弯半径，转弯的时候，对面有两车道就可以一把转弯，不用倒车。把手也挺舒服，可以方便开门又不失方便。

空间表现
这个还挺让我惊喜的，4.6米多的车，后排坐1.75m的我，还有1拳半的距离。后备箱放了露营的好多装备，座椅，坐垫，帐篷，都放进去，还有不少空间。

充电时间
快充，基本和宣传的一致，40分钟从30%——80%。用大众送的电卡，挺划得来的。之前回老家，44分钟从35%-90%。个人觉得这个速度还是可以接受的。

行车记录仪
我买了隐藏式行车记录仪，把原来的后视镜罩盖取下来，用转接头接雨量传感器的线即可，好看又简单，自己动手丰衣足食。行车记录仪效果如图。

驾驶感受
截止到目前，我开了一年多，总里程2万多公里，没感觉到有电量衰减。平时主要上下班40km，每次大概用电9-10%，周末偶尔出去玩玩，一周充电一次，一般充电80%，足够用了。电费也不贵，家里6毛多一度电。

最不满意
聊聊最不满意的，主要是让人诟病的车机，没啥娱乐内容，不过目前还是升级很多小程序，厂家也在关注消费者的需求。还有冬天黑屏，经历了2个冬天，黑屏过一次，车辆还是可以正常开，空调也有，第二次启动自动好了。后面车子做了升级，目前没有出现过。在智能化和网联化程度做的还是比较差。",2023-08-24,长沙
小梁山11,"①外观：
       还是能找出大众油车的影子，不像新势力电车那般激进，比较符合我的审美，喜欢胖乎乎的，至于其他的外观不做评价，毕竟每个人审美不同。
②内饰：
       个人还是觉得有些塑料感太强，毕竟花了20万+买的车子，大众就不能用点有质感的材料吗？好在官方给出了几种不用色彩搭配的内饰供客户去选，我是因为座椅要黑色的才选了都市激情这个版本，但是车顶这一抹红，刚开始还是挺嫌弃的，以至于一直想贴膜贴掉，后来工作太忙也没顾的上，开着开着也就看习惯了，现在在一抹红变成找车的特殊标记了。哦！对了，刚开始开的时候，换挡按钮需要去适应下。
③配置：
        智享长续航版除了不带360和HUD（可以加钱选装），其他该有的配置都有了，比如：真皮座椅、L2级辅助驾驶，全速自适应巡航、电动尾门（带一脚踢）、IQ·light双眸矩阵大灯……等。
④空间：
        内部空间对于我来说，绝对够家用，后排地板纯平，第二排座椅的靠背稍微有点直，也支持4-6放倒，但是不支持调节，希望大众能改善下。
⑤续航：
        长续航版本官方标607，如果春秋天不开空调，基本可以，冬天实际续航在400左右。其实开到现在有1.5万公里了，大众ID的表显续航和实际还是挺准的，这一点确实要点个赞。
⑥智能化：
       只能满足最基本的驾车需求，语音也只是支持简单的导航、开关车顶遮阳帘、开关空调这些，好在支持carpaly，大部分用车场景可以覆盖了。如果你对智能化要求高慎选。
⑦驾驶感受：
       底盘调教偏舒适，20寸轮胎看着高大上但是胎噪大。低速行驶时，车内静音还OK；主副驾座椅支持12向调节和气动按摩，在一定程度上减少了驾驶疲劳感。
⑧可靠性：
        这也是我为什么选这款车的只要因素之一，ID4X也是唯一获得中保研碰撞测试的5星安全车，这一点可以官方查。
⑨用车成本：
       目前开了1.5万公里，百公里平均电耗18左右，按照日常家充电费计算，约等于每公里0.1元，相当的省钱了。",2023-05-14,苏州
水银灯lwh,"【购车经历】
今年4月份打算换车以来看懂车帝，燃油的，混动的，增程的看了不少，后来相中纯电id4x和id4c，长续航版的里程对于我来说，市内加偶尔出去玩玩够用。id4x的内饰和银河蓝更吸引我。6月中旬遇到了中原车展，说是有优惠3000，就出手了。
【提车价格】
极智长续航版，22年12月的车，豆全都折现9000，加上车展优惠的3000，祼车201000，什么补贴都没有，应该还有杀价空间，心太软了。保险5300，上牌300，旧车置换7000，落地199600。送行车记录仪，地垫，原厂车膜。
【驾驶感受】
因为刚开上没几天，对蓝胖子了解的不是很多，驾控上就一个字，稳。稳重不失灵活。可能是车
比较沉，地盘够扎实，操控上手快，这点我比较看中。超车加速动力足，挑头变道动作快，应该算是个灵活的胖子，每个胖子都是潜力股😄。目前还没有试过各种自适应巡航等辅助驾驶，待试过了再来说说。
【智能化】
车机对于我来说够用，因为比原来的旧车智能多了，听听广播听听歌，能导航能管理车辆的一些配置。车机还在探索中，等有了新的认知再来说说。
【最不满意】
本以为自己可以适应只有两个键的升降车窗按钮，但这几天我发现还是四个键的更好用更直接更人性化。大众研发人员的这种舍简取繁的脑洞，其实给大众id系列减分不少。吐槽的多了，我就不吐了。
座椅没有通风是硬伤。郑州这几天35度往上，空调代替不了座椅通风。
再说说送的车膜，印有上汽大众标的原厂车膜一般，免费的我也就不要求太多了。但得吐槽一下郑州上汽威佳新聚龙贴车膜的某位师傅，上来就推荐加钱的膜，不加钱贴好膜，脸就拉的老长，各种不乐意，各种爱搭不理，贴膜动作暴力，服务言语傲慢。按装行车记录仪不比对好，导致行车记录仪装歪，野蛮拆除后导致原固定记录仪的胶片损坏撕裂无法使用，用其他胶片代替没有了原装胶片的贴合性，外观看上去非常难受。这种服务必须给你们差评。严重缺少专业服务态度和工匠精神。谁惯的这些臭毛病，非得🤬😠😡发火了才知道怎么干活吗？
【空间表现】
对于我一家三口，空间够大够用。个人认为不是越大越好。

就先说这么多，以后有了新感受再来讲讲。",2023-06-17,郑州
懂车彬哥,"【购车经历】
之前是一辆开了八年的日产天籁2.0自然吸气的，说实话，那车真的是好车，特别是座椅，真的是舒服。无奈油价越来越高，而且，车子也有八年了，于是，想换一辆绿牌车！
最初的想法是，换一辆混动的，当初都交了宋PLUS的定金了，无奈老婆是个颜值控，在某部电视剧上，看到了女主角开的红色上汽大众ID4X，便毫不犹豫的决定这个车了！选车就是这么简单，始于颜值！

【提车价格】
我从看车到下订单，就逛了两个4S店，属于冲动派，但是价格好像都差不多。
【销售态度】
没下定之前，态度都是热情的。但是提车的时候，竟然都没有举行任何交车仪式，也没有大红花，都没有拍照。不知道你们怎么样
【驾驶感受】
买之前，我还是试驾了两次这个车的。整体感觉这车的底盘非常扎实沉稳，像吸在马路上的感觉，高速匝道80过弯，也不会发飘，稳稳的，给你足够的自信心！
这车的提速虽然参数上面一般般，但是无论是红绿灯起步，还是说高速100以后的再加速能力，都是非常强的！这就是扭矩是瞬间爆发的好处，也是相较于燃油车的优点！
不足的一点就是，方向盘太重，不是一般的重！
【续航】
续航方面，我打五分。这车的续航，是非常的扎实。表显掉电，基本是一比一。春秋季续航要比冬季和夏季续航高至少50公里，这也是所有纯电动车的规律！因为冬季电池活性低，夏季车辆要开空调。
电耗方面也非常出色。城市路况，不开空调，基本可以跑到550公里，电耗百公里15度左右。高速路况，开着空调，速度在100左右的话，可以跑到500公里。如果高速公路上，速度超过120以上，满电也就是跑400公里。百公里电耗肯定要20度以上！

【空间表现】
只能说够用，毕竟尺寸在那里，但是得益于短后悬，后排空间整体还是不错的。
【充电时间】
百分之三十到八十的话，正常稳定的充电，时间大概是半小时。如果从百分之十几充到百分之百，要差不多一个小时！
【智能化】
这个车子的智能化方面一般。毕竟比不了国产的冰箱沙发彩电三件套。但是L2辅助驾驶还是非常好用的，跑高速真的能缓解疲劳。
【最不满意】
最不满意的是这车的车机。去年升级之前，经常冬天零度以下早上黑屏。升级以后还没遇到过。还有就是这个车机的硬件还是不错的，但是配备的那个垃圾网络，真的很垃圾。如果换一家网络供应商，我想这个问题会迎刃而解！！！！
总结一下
这是一辆好车，驾驶层面，底盘质感，整车质量以及安全性都是非常强的。买车要看自己的需求，毕竟钱是自己的，不是大风刮来的。希望能给车友们一点真实参考。",2023-10-05,重庆
星辰地星尘,"提的21款丐版ID4x，跟现在23款款丐版一样
提车地址:宁波
从订车到提车大概一个月多一点
那时候电车刚起步，打顺风车坐了一次别人的电车，分析下来买车以后使用成本只有我油车的1/10，（油车是斯柯达速派，大概每公里4-5毛，电车普遍只有4-5分每公里，当然家里有场地支持每天慢充），然后就是满脑子的要换电车了。
本来想买别克微蓝6的，但那时候老款续航太短，也试驾了一下，毕竟是油改电的，那油门很不平顺，让我难受的不得了，所以虽然便宜，但也果断放弃了。
其它那时候15-20w左右除了一堆国产的网约车跟一些微型车，这个价位还没什么像样的车可选。要不就是在往上选特斯拉了。其余合资车企步子比大众还落后一大截。ID4X 那时候400的续航差不多算主流了，所以加钱加着加着就买了ID4x（长续航的实在加不动了。。。）那时候ID3还没出，其实如果出了ID3的话我肯定买ID3的，因为个人平常开车还是比较猛的，喜欢顶着限速开，ID3车小就更好操控了。

去4s店看车的时候，对ID4x的印象还算比较中意，没那么惊艳，但属于耐看型。尤其那两个大灯，真的那时候感觉比四个圈的灯厂大灯都要帅不少。整体外观也很和谐，显得中庸却不老气，稍微带些运动也没太激进。
然后就是ID4X的内饰跟配置，内饰中规中举吧，相比传统大众的油车，还是好上不少了的，也算满意吧，尤其车内的那个氛围灯（虽然我的丐版只有白色一色），第一次进到车内，尤其晚上的话，给人感觉很和谐的味道，简单却温馨，是我比较喜欢的一个点。
其它嘛，多功能方向盘，两个前排座椅也都带电动调整，这些基本的功能也都有，使用也是足够了。
车机的话是使用的是跟油车类似的系统，但相比大众油车的车机要顺畅很多，里面进去车机的配置更改还是比较简洁明了的。但无奈前期各种黑屏，把我们这些前期买ID4x的车主折腾的够呛，尤其冬天黑屏黑起来简直丧心病狂，好在去年底厂家推出系统补丁，自从升级以后没在黑过了。
还有前排座椅坐着也还行，相比较以前我的帕萨特座椅好多了，长途开下来也不会觉得腰酸背痛（据朋友讲，好像ID4x的后排坐着稍微有点小累😂）
车机的话车载导航是基于高德进行定制的，总体使用下来还行，还是要说，相比以前油车已经好太多了（油车的车载导航就是鸡肋），实际使用我有时候会用车载导航，有时候会手机连carlife，都可以，所以我手机支架也没买，因为感觉根本没必要😁。
对于这个ID4x，不得不提的肯定是它的操控性，个人感觉碾压奥迪q5，大家去看ID4x的两个后胎就知道了，特斯拉跟比亚迪汉都没它宽，宽胎带来的就是绝佳的抓地力与操控性，加上后驱，简直就是完美。当然还有电车特有的拥有长轴距的同时，丝毫不影响ID4x拥有极小的转弯半径，现在遇到那种对向车道两车道的掉头，我都直接一把过了都，我感觉如果没有ID4x,这辈子开不上这种油车豪车才有的操控了😁
最后吐槽一下缺点:1.2021款好像只有顶配才有自动折叠反光镜（真的扣），不然要选装，真的是。后来改款好像换成标配了。
2.玻璃升降，脑残的设计，就不能加两个按键嘛，开关后排窗户需要轻触点亮real，才能开关后窗，我就算提车到现在快两年了，也不能完全盲操。
3.我不知道是我手机的问题还是车机的问题，
连接carlife经常会连接不上，要一直重复拔插数据线。4.作为纯电平台的电车，竟然没办法在手机APP上控制解锁开锁，真的是服气。5.后胎又大又宽，带来极佳操控感的同时，但太贵了，一个胎抵人家普通油车四个胎的钱。


【空间表现】
我1米7，前排调整好后后排坐185的大个子完全没有问题，不会感到压抑。

【充电时间】
家充7kw的慢充从20%开始充，大概5-6小时就可以充到100%了。
【续航】
一直家里都是使用慢充，只有极少时候出去游玩会充一下快充，电池基本上没感觉到缩减，夏天开空调大概能跑300左右，冬天开空调能跑250-300。

【智能化】
够用，中控也能下载APP观看视频，音乐等，基本上够用吧其它那些像国产新势力的花里胡哨的功能决定对我没多大必要，尤其那个车机界面，就跟现在的数字电视似的，一进去显示的花里胡哨，还不如以前的有线电视，一个一个频道清清爽爽。。
【最不满意】
车窗升降只有两个按钮，需要后排升降需要先点亮real标志，实现盲操比较困难。
21款没有反光镜自动折叠。

【购车经历】
从下定到提车大概1个月左右，有点长，差点等不及了。
【提车价格】
19.99w，没有优惠，只有置换的4000补贴，我选择了等值的v豆。😭
【驾驶感受】
完美，扎实的操控，极小的转弯半径，完全越级的驾驶感受，这个价位没有敌手。
【亮点配置】
极品LQ.Light大灯，牛逼plus！
电动座椅，座椅加热。
6处安全气囊，安全有保障。
大尺寸235/50R20自修复轮胎，这轮胎优缺点共存吧。",2023-08-08,宁波
电动车生活,"我选的颜色是银河蓝，试驾的时候第一眼就看上这个颜色了，很喜欢。ID4外观加上这个颜色我觉得是绝配。其它几个颜色我觉得也都很好看，ID4X对颜色确实用心了。

提车这几天，因为车子开到公司牌照需要提前录入系统需要几天审批，所以上班就没开，几次下班回了出去办点事开了快一百公里了，都是城市路况，城市续航情况如果不开空调的话，和表显差不多，里程很实在，如果开空调，续航掉的很快，特别是开热风的时候，最近几天上海晚上挺冷的，开了一次热风，续航掉的很快。有很多车友分享各自续航，影响续航因素挺多的，主要看各自的使用场景和脚法了。

虽然只开了一百公里不到，驾驶体验非常好，明显感觉出底盘确实不错，很稳很扎实，看来真的是买底盘送车。

空间表现非常好，二排的空间和后备箱的空间，完全可以满足一家人出游的所有携带的物品。

车机我用了苹果的CarPlay，挺好用的，连接成功后以后在上车就会自动连上了，是无线连接，有了这个基本满足我对车机软件的需求了。车机上自带的几个听音乐看视频也挺好的，基本可以满足我的娱乐了。

车辆的加速我是完全可以接受的，可能我一直开车比较佛系，电车和油车，加速太有优势了，ID4X加速完全够我用了。

最后说一下APP，希望APP的功能希望以后功能越来越强大。",2022-10-11,上海
Zz盖世小汤圆,"【购买理由】
在入手购买ID.4X之前，我原来开的是一台斯柯达明锐，那个时候斯柯达的尾标还是上海大众，当年也是看重这车皮实耐用，经济实惠。随着前年媳妇考取驾照，上下班也有了用车需求。当时新能源汽车如雨后春笋般的出现在我们眼前，而油价又日益增长的情况下，加之自己上下班每天来回38公里的路程，如果买电车每年可以省下一笔不少的开支，毕竟电费比油费可要便宜多了，所以增购一台新能源纯电动汽车成为了我们家庭的首选计划。经过综合对比和试驾过多款新能源汽车后，在20万左右的价位预算里，最终锁定了上汽大众ID.4X，当然了选择ID4X的一部分原因，和之前明锐的良好的用车感受也有关系。

【车辆信息】
车型:上汽大众ID.4X
车辆配置:pure纯净版
官方NEDC续航:402km
车型颜色：离子灰
上牌时间:2021年10月20日
行驶里程:27261km
官方指导价：199888元
裸车价格:199888-5000现金优惠＝194888元，无选装。
落地价格:裸车价格194888，商业险3343.46元，交强险855元，上牌220元，新能源购置税0元，脚垫+贴膜:1000元，共计200306.46元，刚好在预算内。


【满意的方面】
①外观和配置:车辆外观的选择是仁者见仁智者见智的事情，萝卜白菜各有所爱，对于ID.4X的外观，个人比较喜欢他圆润的车身线条，温顺不失律动感，整体还是比较耐看的。车的配置还是相对较全面的，比如主动刹车功能，定速巡航，无钥匙进入和启动，主副驾电动座椅，和最喜欢的手机app远程开关空调的功能，特别实用。
②驾驶感受:刚上手ID.4X的时候，就感觉转向比较精准，方向盘没有什么虚位。车辆起步加速还是很快，毕竟官方测试0-50km只要3.1秒，城市道路里超车提速游刃有余。另外车辆在过颠簸路面时，底盘过滤震动的效果也还不错，质感扎实不松垮。最明显的一点，得益于后驱的优势，ID.4X转弯半径比较小，在碰到路口掉头的时候，基本都是一把过，这对于驾驶者来说是很方便的，免去了多次倒车的麻烦和尴尬。
③空间表现:和之前的明锐来比，ID.4X因为是SUV车型，头部空间和脚步空间都要显得宽敞许多，特别是后排没有了中间的凸起，让家人朋友乘坐后排出行时，更加舒适不拥挤，加上标配的全景天幕使车内的空间也会更加通透。另外就是后备箱空间也挺大，挺能装的，支持后排座椅放到，搬大件物品的时候比较方便实用。
④能耗成本和续航表现：目前车辆主要是城市道路上下班使用，妥妥的代步车，到现在已经跑了3万7千多公里，平均电耗在13.2~16.4Kwh/km，按照长沙的城镇居民生活电价0.604一度的电费来算，每公里在8分钱~1毛钱左右，这个费用对于一台快两顿重的新能源SUV车型来说我还是比较满意的。官方续航里程是402公里，基本上我的车显示在350~380公里左右，因为实际日常用车的情况和标准工况测试不一样，所以续航里程有点出入很正常，也能够接受。
⑤养车和维保成本：首先每年必须买的车辆保险，新能源汽车的保险并没有之前网上说的那么夸张，会产生高额的保费。这台车第一年4886.26元全险，第二年4198.46元全险，和之前的油车差不多的费用。所以考虑买电车的车友不必担心保费太高的问题。另外电车不需要跟油车一样换机油机滤变速箱油，空气滤芯等，常规的保养就是车辆相关各项的检查，这个费用在200多元，在自己购买一个空调滤芯更换即可，省去工时费和配件差价费，进一步降低养车成本。

人无完人，车无完车，再来说说车辆一些不满意的地方~

【不满意的方面】
①前排储物格里是两个T pc接口，不是很方便，特别是插U盘或者数据线时，还需要专门的转接口才能使用，建议一个USB和一个T Pc接口比较实用一些。
②只有中控台和前排门饰板上有单色氛围灯带，后排门饰板却没有，总感觉少点什么。
③主驾驶采用的是触摸式的选择和切换前后排车窗玻璃升降开关，没有传统的四个实体的玻璃上升开关方便实用。

【用车总结】
综上所述，相信每个人的爱车都有自己满意或不满意的地方，但是ID.4X通过这一年多的使用情况跟表现来说，对于我这种普通的上班族而言，无论是车辆空间、外观配置还是操控性能、能耗续航、养车用车成本等方面，总体还是不错的，能够满足我的用车需求~",2023-07-15,长沙
一米九的吴彦祖,【购车经历】本人住在三线小县城，没有指标限牌等压力，所以早些年对新能源还嗤之以鼻，没想到最后也加入了真香的队伍，原因是工作变动后通勤距离直线上升，每月的油钱开始大幅支出，再加上老车也开腻了，想尝试一下新能源，我一开始对新能源的保值率等还是心存疑虑，所以打算买一辆15万以内的，以后也不卖了，即使保值率再差，只要我不卖就不赔，用到报废。于是先看的是海豚，海豚的确也是一辆不错的车，但是外观的设计语言和驾驶质感终究对我个人而言差了点意思，毕竟外观这东西见仁见智嘛，后来4s店告诉我需要等车半年以上（骑士版），就放弃了。偶然的一个机会，让我了解到大众的id系列，于是开始疯狂的找攻略，看了一众车主的反应都是车机相对一众新势力来说相对差一些，行驶质感和品控稳定性都是不错的。正好准确的击中了我的需求，我个人而言，选车的宗旨就是：车是用来开的，其余冰箱彩电等一系列舒适配置，都要建立在好开的基础上，才是我所需要的（当然，此观点仅代表我个人，不同的受众群体需求是不一样的）。试驾后那极小的转弯半径和扎实的底盘，给我留下了深刻的印象，当天就下定了id3，但是后来因为种种原因，最后加了些钱入了一辆试驾车id4，果然预算只会越看越高，这点违背了初心。原因放在下面说。 【内饰空间】内饰给人的感觉和平常的大众系列油车相比，有一种眼前一亮的感觉，但是用料还是稍微差点意思，满满的硬塑料，不过我个人是可以接受，包括那个屏幕，对比一众新势力可谓是惨不忍睹。还是那句话，我追求的是好开。所以大家还是要去实车坐一下感受一下。因为本人身高195，所以这也是最后放弃id3的主要原因之一，一个195的人从一个两厢小车上下来，总感觉怪怪的，家人也希望我买一台更大的车，最后加预算提了id4，空间真的算很大了，前排我调到合适的坐姿后，后面容纳一个180左右的人腿部还能有三指的空间，已经挺满意了。 【不足之处】提车大概一周遇到过CarPlay无法连接的情况，重启车机后解决，希望尽快给21款车主也进行车机升级。 【小结】因为本人提车时间还不足一个月，续航等需要开一段时间才能总结出来，目前还是挺满意也挺推荐的，前提是你选车也把机械素质放在第一位。后期再与大家分享，选择大众这个品牌没有别的原因，只是我相信若干年后大众厂家一定不会跑路，我们车主至少不会面临没地方修车的囧境。外观续航等，以后另开一贴继续分享。,2022-11-22,湖州
loong丨,【空间表现】四米六的车身家用够用了，当时也试驾了id6，感觉有点太大了不太好停车，id4x正好 【充电时间】 我没用过快充，一直家用充电，可以预约充电时间，用低谷电。 【续航】 没有尝试过满充满放，但是目前的电耗来看550+没有问题，我开自然风，没有开ac。我这边是秋天，当前不用开压缩机。 【智能化】 车机真的是很大众，，，大众感十足，出现过几次断网，基本重启解决了，22款比21款强点 【最不满意】 车机真心不行，远程控制也不太行，不能远程开门。远程空调下发5分左右显示成功，个别时候还失败，问了一下客服，大众用的是联通，可能我这里联通信号不怎么好的原因吧 【购车经历】 我是哈尔滨的，本地没啥优惠，买的时候还涨价5k，我仅仅把长得价格谈下来，附近东北三省都问了，没有优惠，太远怕运输出现问题。哎，我们本地电车太少了，大众4s店电车的礼品啥都没有，也没有啥优惠，南方的小伙伴很幸福啊。 【驾驶感受】 这个地盘太好了，大众品质不是盖的，因为驾驶感受买得这给车 【最满意】 颜色，为啥没买一汽，完全因为这个离子灰，我实在是太喜欢了。 地盘调教，地盘高级感十足，对于家用车，对百公里加速没啥需求，我是比较关注续航。,2022-09-23,哈尔滨
大众真大,"购车经历：这个车我是21年底买的，22年初提车。当时就想买个新能源车，看了也挺多，但是当时的新能源没现在这么火爆，可以选择的余地不是很大。宋plus和唐这两个车也看了，因为卖的太好了，提车时间很慢。我都试驾过了，感觉底盘还是欠佳。后来还是朋友跟我说的，大众有纯电车要不要去看看。我这才了解，当时大众宣传的也不行。去看车感觉外观满意，内饰也不错，试驾了一下，不晕车加速度很快，没有太明显的短板，车机卡顿有点严重，但是店里说以后可以升级，不会一直这样。经过谨慎考虑，还是ID.4X更好吧，就这么下定了。

提车价格：价格是这样的，ID.4X极智长续航版原价23.5888，购车抵扣券置换补贴减去4000，购车抵扣券充电墙盒现金权益减去了2500，合计是229388，额外买了个5500的保险，店里上牌500，其他就没什么费用了，落地是23.54万。赠送了贴膜，脚垫，还有香薰。

驾驶体验：这方面好评好评，纯电车能做到和油车差不多的感觉已经很不错了，加速很线性，起步的时候很平稳，停车的时候也是如此。而且还专门设置了D和B档位，档位设置在方向盘右手边上，操作起来很方便。转弯半径小，掉头方便。底盘质感也很棒，120迈跑高速一点异响没有。当初买电车都说比油车加速度快，专门了解了一下ID其实数据一般吧，不过市区起步还是挺快的，一点不肉。

内饰空间：内饰不错，特别喜欢扶手箱的隐藏设计，显得不乱。两个屏幕尺寸也可以，不是那种廉价的小屏幕的感觉。用料稍差，但是也还行，虽然没有豪华感，但是不至于掉价。空间挺好评的，尤其是后排空间，中间一点没凸起，坐人和两边的体验一致。后备箱的空间也可以，上下两层设计，又大又深。

智能化车机系统：车机体验现在还行吧，当时体验是不太好的，死机卡顿黑屏都经历过，还不能ota升级好，得去店里升级。现在差不多已经解决。导航好用，下载软件也行吧，预约充电也好用了。我比较喜欢的一点就是屏幕左侧基础信息的显示，还有传统车机的影子。

⚡电耗方面：现在电耗比较高，一般开着空调，夏天在20kwh左右了，冬天也得22kwh，春秋15-18kwh吧。我看了看，其他车友的数据，我这个偏高了，不知道是不是因为经常跑高速的原因。如果不经常跑能低个2-3kwh。

整体对于ID.4X还是满意的，底盘好，噪音低，起步加速快，车机虽然是有些问题，但是可以连接carpaly，也可以通过升级解决。现在反应速度比之前也快了不少吧。",2023-08-01,长沙
