字段1_文本,字段2,时间,字段3
GO车情报员,"外观方面的话，据称广汽新能源从机甲战士汲取灵感设计出的寰宇刀锋尾灯、光爪电眼分体式LED前大灯极为吸引人眼球
Aion V的门把手同样用了隐藏式的设计，当你揣着车钥匙往前走的时候车会自动伸出门把手欧，高配车型的话，小耳朵还会同步打开，仪式感营造的十分不错。相对于前脸的话，Aion V的尾部则显得规整了很多，就像一面机甲战士的盾牌。同时LED尾灯造型很有创意，示宽灯带一直延伸到了后车门把手，“渐变过渡”的点亮效果很有质感，整体令人耳目一新。

Aion V车身尺寸长宽高分别为4586*1920*1728mm，轴距2830mm。倚仗纯电动车独有的车体结构优势（少了发动机、变速箱等一系列机械部件），其发动机舱得以大幅压缩，多出的这部分空间几乎完全贡献给了车厢，加之短前后悬的设定，造就了它超大的“得车率”。

Aion V的后座空间相当大，并且座椅的舒适性以及角度都算是恰到好处，底盘的调校本就相对偏舒适取向，再加上沉重的电池，高速巡航时的舒适性和稳定性都表现得非常不错。轮胎和底盘能对路面的细碎震动做出有效隔绝，但由于自重比较大，并且悬架相对较软，因此在过一些大的起伏抛跳时，车身的余震还是存在的，而且在过弯的时候侧倾也显得比较明显，因此它并不适合激烈驾驶。相比而言，经济模式下的Aion V ，电门响应远没运动模式来得迅猛，但反应速度也足够快，动力输出平顺稳定，而且动力性能和能耗经济性找到了韧性平衡，一天体验下来，综合能耗23.4kWh/100km，整体能耗数据表现还算不错。

驾驶模式调到运动，一脚将动力踏板踩到底，瞬间爆发出来的扭力一下就让轮胎突破了抓地力，即便车身稳定系统无法关闭，轮胎打滑比较明显，在加上车重较大，实际提速时的推背感并不算很强烈，整体输出还是非常线性的。地板电加速至70km/h以后，推背感就弱很多了，g值也就0.2左右，最终8.63秒的成绩符合预期。全力踩下刹车，脚感还是比较自然的，不会因为是电动车而有不线性的感觉，底盘的支撑梁在这种极限状态下表现得很一般。

底盘悬架系统在一款车当中扮演着至关重要的角色。Aion V选用了主流车型比较常用的前麦弗逊独立+后多连杆独立悬架系统，整体调校偏舒适风格。但从试驾过程来看，这套悬架不仅有不错减震过滤性，对车辆也有比较良好的支撑性。


就如所有的电动车一样，Aion V的几种驾驶模式都有非常明显的区分，在这里我只想提一下i-Pedal模式，这是个动能回收最强的单踏板模式，当你松开动力踏板的时候会有比较明显的减速效果。如果熟悉了单踏板后，对城市拥堵路况还是非常受用的，但Aion V和LX都有个问题就是i-Pedal模式减速到5km/h时就不会再减速直至停车了，这其实真有些让人费解，既然标榜单踏板模式了为何不能减速至停车，还需要驾驶员另外踩刹车呢？其实在此前的广汽丰田iA5上，同样的i-Pedal系统已经做到可以停车，我认为是相当好用的。",,
人民车市,座椅舒适度、厚度、柔软度、坐垫长度对大腿的承托感、对身体支撑性，都非常令人都满意，包括头枕也是软硬适中。前排座椅虽谈不上包裹感，过个高速弯身体还是有被往外甩的感觉，但是坐在上边就会觉得很舒服。 第二排座椅空间真的非常大，和UR-V、冠道这样的车后排空间类似，地台也是纯平的，我将近一米九的身高、以及190斤的体重，坐在后边真的是很舒适的乘坐状态，包括头部空间也非常充裕。很难相信它定位于紧凑型SUV，空间优势完全赶超中型SUV、甚至比拟中大型SUV后排空间也不过分。 动能回收只有开和关，没有挡位可调。在这辆车上这应该叫I-Pedal，启用后是普通电动车最强一挡动能回收的感觉，同样拖拽感也是最强的。 大家最关心的肯定还是电池，AionV使用的是80kWh三元锂电池，最省电的时候平均消耗电量14.4kwh/100km，多数期间都维持在16-18kwh/100km之间，当然了开的比较激进的时候21kwh/100km也出现过，不过整体还是比较让人满意的。这款AionV 80 MAX版本标定NEDC续航里程为600km，按照实际来看，预估在春、夏、秋这三个季节，达到标定NEDC续航里程的80%，还是没问题的。,,
车扯,"前脸最引人注目的是分体式大灯的设计，采用分体式大灯设计的车型不少，但能做到AION V上如此和谐的组合并不多。不仅造型抢眼，还与下方进气格栅以及保险杠两侧的獠牙装饰相结合，彰显出十足的攻击气息。在侧面，AION V造型较为饱满圆润，定位于紧凑型SUV，但实际车身尺寸已经接近中型SUV的水平，车身长宽高分别为4586/1920/1728mm，轴距2830mm。车侧线条十分流畅，镀铬饰条从前大灯延伸至C柱向上倾斜与车尾上方扰流板遥相呼应。另外，车门拉手全部采用隐藏式设计，“寰宇刀锋”式的尾灯一直通向后车门拉手，将其融为一体，搭配“悬浮式”的车顶后营造出一丝神秘气息。

打开车门，AION V第一给人感觉是一款豪华车，我们试驾的这款车型内饰采用环抱造型设计彰显出浓郁的居家氛围。从高级感角度来说，中控台大量采用了皮质以及搪塑材质包裹，营造出浓浓的豪华气息。另外，双辐式方向盘同样采用了真皮材质包裹，配备多功能按键均采用了金属材质和钢琴烤漆材质。值得一提的是，在方向盘后部还配有疲劳监测以及摄像头，可实时侦测驾驶员注意力情况并且提供了人脸识别功能。双12.3英寸的连屏完美顺应当下的汽车潮流，其显示效果及UI过度动画在初上手时能给到我颇为震撼的视觉效果。相比于Aion LX，这套连屏取消了中控屏的曲面设计，对副驾的使用更加友好，也减少了行驶时曲面造成的光线散射。

第二个令我震撼的点，是Aion V的全景影像功能。使用时，由各摄像头拼接的全景画面天衣无缝，还支持以3D视觉观察车辆周围的障碍物，而轮毂视角与车辆透视功能在倒车、挪位亦或是通过小巷时也能起到实质性的作用，对于新手司机很友好。

坐进Aion V的后排，它所给予的震撼程度也许只有粗口才能形容。从数据的角度，Aion V上4586mm的车身长度与2830mm的轴距之间，有61.7%的轴长比给了车内空间，因而我们能看到媲美四座MPV一般的空间，把它称为同级之最也一点都不过分。将后排靠背调至最倾斜，后排能为乘员提供一个半躺的姿势，而此时后排过道的余量，不夸张的说还能再睡一个人。而这样的大空间也为Aion V提供了同级最优实用储物空间。整车隐藏25处储物空间设计，例如中控镂空储物方便直接放置随身物品；创新三层设计后尾箱，提供隐藏储物暗格，可收藏私人物品。

初上手，Aion V在起步或低速时油门踏板回馈力度偏轻，动力的输出/响应十分柔和，与我们印象中纯电车那份狂暴的推背感大相径庭，由此也能观察出Aion V骨子里的舒适取向。在Normal模式下深踩油门，Aion V 350N·m最大扭矩的瞬间释放便会用强烈的推背感将我“弹射”出去，每一次随传随到的动力都像一次势如破竹的出击，动力输出连贯，让超车动作完全可以一气呵成，日常驾驶完全无需Sport模式。

至于角落的ECO模式，你大可将它看作为是一款刹车辅助配置。当脚离开加速踏板时，车辆会有比较明显的动能回收制动效果，但这个回收的动作并不突兀，执行的力道也偏轻柔。在适应过后，可以很得心应手的利用这种制动效果来控制与前车的距离，从而减少制动踏板的使用，并达到降低能耗的目的。

GEP 2.0全铝纯电专属平台在展示车内极高利用率的同时，底盘方面，也为Aion V带来了纯电专属平台独有的前后50：50重量配比。重心低而居中，确保过弯稳定性，能有效减少车身侧倾。

就实际体验而言，Aion V动态层面给予的感受就一个字——稳。无论内环路上的高速弯道还是高速巡航，Aion V都稳如“陆地坦克”，匹配优异的NVH、偏软的悬挂调教，以及软如沙发一般的前后座椅，Aion V在乘坐舒适性上的表现，同样足矣碾压绝大部分的竞品。


操控层面，Aion V的表现中规中矩。方向盘转向没有明显虚位，转动的阻尼不大，对女司机或新手友好。但碍于较大的车身与车重，Aion V方向盘的指向性不是很精准，车头的响应也有些迟缓，需要适应。

而在激烈驾驶时，偏软的悬架则拉低了整车的极限性能。做劈弯动作时，车辆推头情况明显，所配置节能轮胎也拉不住Aion V接近两吨的车重，对于没有经验的驾驶者而言，千万不要去触碰这位机甲兽的极限，慢慢开，享受Aion V的空间静谧与出色的底盘质感，才是与Aion V相处的正确方式。


至于大家关心的Aion V纯电续航，我们并没有刻意对其进行记录或测试，因为对于一台NEDC达到600km的纯电车而言，让我们忘掉续航焦虑才是它的价值体现。在体验Aion V的一周内，我们将它当成了工作车使用，在每天中度工况的使用下，满电取车的Aion V在还车时还剩有60km剩余续航，基本做到了我们对于纯电车一周不充电，忘记续航焦虑的愿景。",,
驾仕派,【空间表现】我要看一下这个第三排座位究竟什么样？我将第二排都调到一个理想的位置，然后你能看到它居然没有一个明显适合进出第三排的空间，进出会非常费劲。说起来你也许不信，他真的放了第三排座椅，但如果我们像第二排这样正常放置，然后他也有一个正常的空间，我们再来看看第三排的位置有没有办法坐人。显然这个座椅是名副其实的应急座椅，这个怎么说呢，如果是第三排座椅想要获得一点点不那么舒服的空间，那你第二排也是不舒服的，如果第二排想要一个正常的坐姿，想要一个正常的空间，那第三排就没法坐人了，所以这个真的是非常非常应急的。再看后备箱，放个书包都勉强了。 【驾驶感受】现在我开上这个广汽AION V PLUS，这个车是70度电，然后用了一个单电机的版本，所以它的驾驶体验上类似于一个2.0升涡轮增压发动机，但是因为70度电，本身也不小了，而且这个车本身又比较宽，所以它的车重也达到两吨左右，你在高速开起来会感觉到还是比较沉稳的，它全车也不会有特别多漂浮感，但是还有一点我要跟你们说，就是这个车非常非常安静，可能这也是很多电车的特性，就是因为它底盘下铺了电池之后，整个车身的刚度就会变得比较突出。同时我还发现这个车在提速还有减速时本身是没有特别多顿挫或者是不自然的加减速感觉。也就是说这个电机做的还是比较平顺的，它不会给你特别突兀的感觉。然后，它这个油门踏板的特性也是比较偏向于汽油机的，你在初段的时候并不会感觉到特别突兀的扭矩，但是一旦你的油门突破了30%，然后一直到70%，这其间也会获得一个非常大的扭矩，这个也是AION V PLUS在平顺性以及它驾驶性的努力，不过在70%以后的后段你就感觉不到这个车有特别多的动力。总的来说，AION V PLUS这个车开起来确实是一个符合20万预期的紧凑型SUV，当然这也掩盖不了这个车第三排基本没用的事实，所以如果是我的话，可能会选择一个五座版本，因为显然这个会更实用一些，但五座七座如果它差价不怎么大的话，那选一个七座也无房，反正就当送的吧。AION V PLUS这个车在行驶的时候你会感觉它是一个比较强调舒适的车型，动力呢，也是比较线性的，这个是在标准模式下的感觉，如果是运动模式下，它这个动力会更直接一些。,2022-11-14,
菲常视界出品,"【最满意】进入AION V Plus车厢内，原先的连贯式仪表盘和中控大屏没了，取而代之的是错落有致的双独立屏，科技感得到进一步提升。ADiGO 4.0智驾互联生态系统，尤其是15.6英寸同级最大高清屏，K歌、追剧、追综艺、看片、看球和打游戏等需要全满足。
AION V Plus采用了2.2㎡同级最大的全景天幕，这块天幕足以让你在女朋友或同事朋友面前炫耀。以天幕取代天窗，还没有遮阳帘，但是据官方表示隔热玻璃车顶是双银镀膜+Low-e技术。体验后发现，确实不晒，但还是有点热，这给空调系统不小负担。



【乘坐体验】至于车内空间方面，原先的AION V已经可以用夸张来形容了，而AION V Plus在此基础上再进化，首先是全景天幕为前后排腾出了更多的头部空间，接着是前排座椅全平放倒秒变2m双人大床房，解锁各种体位（看球、追剧和打游戏等）。


【驾驶感受】AION V Plus行驶质感最大的感受就是舒适！悬架工作积极，零碎的震动都能过滤得一干二净，但这样的调教并不代表着埃安V的悬架软塌塌的。AION V Plus是基于广汽GEP 2.0纯电平台打造而来的，动力电池平铺于底盘，使得埃安V前后50:50配比。加上铝钢混合车身，低重心，确保过弯稳定性，有效减少车身侧倾，提升出弯速度，使得AION V Plus在激烈驾驶的情况下也能“操控自如”。
对于AION V Plus行驶方面的进化，主要是ADiGo 3.0自动驾驶系统加入了NDA智能领航辅助功能。该系统能根据高精地图导航路径的指引或周边交通环境情形进行自主的超车、变道、上下匝道、匝道通行、汇入主路等动作。新造车势力天天吹嘘的智能驾驶，广汽埃安同样能实现，而且功能更全面，更可靠和稳定。",2021-11-26,
车知灼见,"如今国内的新能源汽车市场逐渐活跃起来，部分车企开始将产品重心向电气化转型，在此期间涌现出不少全新的车型。近期编辑对广汽埃安AION V进行了试驾体验，该车定位纯电动紧凑型SUV，拿到的试驾车版本为2020款 80 驾享智尊版，新车指导价21.50万元。以下是我的试驾总结，希望能帮助到大家。

首先来解读下埃安AION V的动力系统，该车搭载一台永磁同步电机，最大功率为135kW，最大扭矩为350N·m。所使用的三元锂电池容量为80kWh，工信部纯电续航里程600km，相比同级别其他车型，埃安AION V在续航方面比较有优势。

驾驶感受部分，埃安AION V的加速踏板被设置的比较轻盈，动力输出十分跟脚，初次上手也能快速适应它的行驶风格。前半段的提速表现让人满意，稍微深踩电门踏板，还能感受到较为明显的推背感。正常行驶状态下，ECO模式也能满足使用，相对柔和的动力输出，也会让驾驶者轻松不少。运动模式下，车辆的动力响应来得很及时，加速超车显得很从容，但是相应的能耗也会提高。

制动踏板的调校偏向线性，需要踩到一定深度才能获得充足的制动力，这种设置的好处在于能够留给驾驶员缓冲的时间，以相对平稳的方式将车辆刹停。如果初段就释放出全部的制动力，会导致车辆“点头”现象的发生。

埃安AION V整体的操控性比较一般，转向精准性和车头的响应速度有待提升。好在方向盘并没有过多的虚位，手感也比较轻盈。底盘偏舒适取向的调校，车辆在经过减速带时，传递到车内的振幅并不大，对于细碎震动的过滤也很彻底。但是偏软的悬架设定也有其弊端，拉低了车辆的极限性能，高速过弯车身容易出现摆动。

乘坐空间方面埃安AION V有着不错的表现，达到了同级别中等偏上的水平。参考编辑179cm的身高，前排座椅调至最低的情况下，头部剩余1拳4指的余量，前方的驾驶视野很开阔。后排腿部空间超过2拳，头部空间为1拳2指。后备箱的纵深比较可观，特别是后排座椅被放倒之后，车辆的载物能力得到很大提升。座椅的舒适性没有达到预期值，主要是因为坐垫长度略显不足，给腿部提供的承托作用有限。

最后来简评下埃安AION V的外观，基于全新的家族化设计语言打造，整车风格偏向年轻化，实车的观感还是挺不错的。前脸最吸引眼球的要数两侧分体式的头灯组，LED日行灯点亮后极具辨识度，且进攻性很强。车身侧面采用隐藏式的门把手，这也是许多纯电动车惯用的设计方式，能够降低车辆在行驶过程中所产生的风阻。轮圈为五幅式设计，前后轮胎的规格均为255/45 R20。车尾的视觉重心偏高，细长的尾灯与头灯在造型上互相呼应，但观赏性不及头灯。

通过一天时间的试驾，埃安AION V给我留下较好的印象。首先它的动力输出很顺畅，动能回收时的拖拽感不强，另外车厢内的静谧程度较高，行驶品质虽然称不上高级，但开起来足够让人感到轻松。外观和内饰不缺乏设计感，一定程度上迎合年轻人的审美需求。空间是这台车的一大优势，实际体验要比我想象中的宽敞不少。总的来说，埃安AION V是一台偏向家用属性的纯电动SUV，车辆的售价也比较有诚意。",2021-06-26,
优视汽车,"【最满意】广汽系的新能源车型都秉承广汽一贯的风格，外形内饰设计都是中规中矩，虽然谈不上多么惊艳，但也绝对是耐看型。而在做工和用料上往往会比颜值来得更加优秀。所以AION V更像是可以娶回家一起过日子的媳妇，而不是那种在外面卖弄风情的情妇。

【最不满意】虽然智领版是全系当中的乞丐版，但毕竟价格也已经到了17万多，难道这个价位还没有资格拥有L2级的自动驾驶系统吗？那么至少像车道偏离预警，自适应定速巡航这些L2级当中比较成熟的功能可以部分拥有吧。难道是埃安的品牌溢价已经足够强了吗？

【外观】如果说10分是满分的话，更换前脸后的外观应该可以打9.5分。因为之前的AION V在外观上多少还保留着大部分燃油车的设计元素，而AION V PLUS的外观应该来说更符合我们对电动车造型设计的审美。

【内饰】内饰设计风格还是带着些许过去广汽新能源和广汽传祺的影子，过于成熟稳重。特别是AION V PLUS的外观已经向AION S PLUS看齐后，就更显得内饰风格缺少科技感了。除此之外，内饰给人最大的印象可能就是那块尺寸大到丧心病狂的中控屏。15.6英寸的中控大屏，大到让人感觉这是一块山寨的后装产品。好不好看，只能说是见仁见智了。

【动力】谈电动车的动力似乎没有太大的意义，即便是10万元的电动车，其动力表现也可能不亚于20万的燃油车。虽然AION V PLUS的功率是165kw，但毕竟提速比燃油车快得多啊。

【续航】电耗基本上在15-16个左右，算是比较省电的。续航里程500km，基本上是目前主流电动车的及格线。

【空间】无论是前排还是后排，空间都足够大了，特别因为是电动车，后排地板没有凸起，因此坐三个人也会很舒适。",,
汽车图书室,"车身前脸造型前卫锐利，封闭式的中网格栅搭配分体式大灯组，给人以强烈的视觉冲击感，车身整体风格简洁科幻，侧面线条简单流畅，隐藏式门把手是新能源车一贯的风格，前后轮胎的规格尺寸为235/55 R19，车尾造型圆润饱满，贯穿式尾灯组提高了视觉宽度。这辆车的车内空间较为宽裕，长宽高尺寸分别为4650mm、1920mm，1720mm，轴距2830mm。


内饰

车内空间风格简约现代，这款车配备了12.3寸的全液晶彩色仪表盘和15.6寸的中控彩色大屏，配备了GPS导航系统、导航路况信息展示、蓝牙/车载电话、车联网、OTA升级、语音识别控制系统、 WiFi热点等功能，充分满足用户需求。


空间

后备箱的空间也不小，打开之后容积达到404L，基本满足日常的需要，并且后排座椅还可以放倒，这样后备箱的空间就更大了，可以满足日常需要。


配置

这款车新车搭载ABS防抱死、刹车辅助、车身稳定系统、主驾驶安全气囊、副驾驶安全气囊、前排侧安全气囊、胎压监测系统、后驻车雷达、倒车影像、360°全景影像、定速巡航等，支持运动、ECO、标准舒适三种驾驶模式。


动力

AION V 2023款 Plus 70 行政版 三元锂，电机最大功率165kW，最大扭矩350N.m，官方百公里加速时间7.9s，纯电续航里程500km，充电时间快充0.5h，百公里耗电量14.9kWh/100km，电池容量69.9kWh。",2022-09-19,
新车评,虽然是一台SUV车型，预计坐姿会高，但实际坐进去会觉得更高，差不多是货车的视角了，喜欢坐姿高的朋友可以考虑。行驶品质很高，在电池的加持下底盘厚实感很强。Aion V的空间大得夸张，比CR-V还大的体感。我们做了高速（100kph）续航测试，实际续航差不多是NEDC打个8折，买530km续航，可以走个400多公里，基本可以不焦虑。,2020-10-14,
兰戈学長,Aion V的设计语言足够个性，全车采用了比较平直的线条，力量感很足，光爪电眼的前大灯组让人印象深刻。车身侧面紧凑敦实并且做了悬浮式车顶的设计，车尾的层次感也很强，底部硕大的黑色包围又充满了动感。就连轮毂也用了小心思，“百变星轮”的样式很新颖。这台车的外观设计上，你看不到太多的借鉴元素，更多的是原创设计，并且极具科幻意味。 内饰设计也较为科技，而且营造了不错的豪华感。中控台采用了皮质包裹和搪塑工艺，无论是触感还是观感都较为高级。12.3英寸的中控屏显示效果清晰，并且集成了华为的5G芯片，网络功能很强大。给人印象比较深刻的是他的储物空间很丰富。无论是中央通道、两侧门板还是后备箱，无论是大物件还是小物件，都能找到一个合适的存放位置。更让人感到惊讶的是他的后排乘坐空间，腿部的富裕量甚至可以用手肘来衡量，翘起二郎腿非常轻松。 作为一台纯电车型，它搭载了一台永磁同步电机，最大功率135千瓦，最大扭矩350牛·米。使用的是三元锂电池。我们测试的这款车型最大续航里程为600公里，这个成绩在目前纯电车型里面还是很靠前的。 它的起步安静而且轻盈，虽然电机的低扭强大，但是并不会给你很撺掇的感觉。电门踏板的脚感也很舒适，能够很快的习惯它的开合角度。当急加速时，它的动力又能很快的输出，给你带来强烈的推背感。虽然电机数据上可能相当于一台2.0T的发动机，但是它能给你带来的加速感受跟普通燃油机是绝对不同的。 600公里的续航里程，能够给我们足够的驾驶信心，一般日常代步都能满足要求，甚至短途的旅行也不在话下。它的百公里耗电量为14.3千瓦时，不算很省，也符合平均水平。 作为一台纯电车型，它的操控表现也没有让人失望，实际驾驶体验下来，有几点需要说明一下： 一是它的指向性很精准，转向的手感也很细腻。并且还会随着驾驶模式的更改而调整力度。 二是它的悬架侧向支撑比较扎实，驾驶车辆也能够有较好的信心。并且还照顾了舒适性，配合座椅，它的乘坐舒适表现还不错。 三是它的整车NVH表现良好。当然这是所有电动车的特质，但是他在抑制底盘噪音方面做的还不错，所以整车质感较好。 四是它的车道保持功能比较好用，车辆发生偏移时会及时进行修正，显得高级且聪明。 总结起来说，这台车的售价不算高，性价比不错，优点很多，比如它的空间够大、续航够长，而且作为电动车它的动力调校和底盘调校都让人满意。更多的时候，这台车给你带去的感觉还是平顺、积极、安逸的，当你需要他爆发的时候，他也会毫不保留的释放。再加上比较出众的外观设计，相信还是能够让很多消费者喜欢的。,,
玩车教授,"外观部分，作为Aion系列的第二款SUV车型，它也采用了比较前卫的外观设计风格。Aion V也没有采用传统进气格栅，甚至没有在前脸中加入类似传统进气格栅的中网饰件。分层式前大灯目前能在许多新能源车型身上见到，将上层灯组连接起来的透明饰条则有效强化了Aion V的外形视觉宽度。

至于车身设计，Aion V采用了更显高大、厚重的传统SUV造型，悬浮式车顶设计与广汽传祺GS系列SUV车型类似，而五辐式轮毂的设计也不如Ariya那样激进，让它看起来更像是一款电动化的传祺SUV车型，在视觉冲击力方面稍逊于Ariya。至于车身设计，Aion V采用了更显高大、厚重的传统SUV造型，悬浮式车顶设计与广汽传祺GS系列SUV车型类似，轮毂采用了五辐式的设计，让它看起来更像是一款电动化的传祺SUV车型。

在Aion V的车厢里，虽然同样采用横向中控布局，并配备了双联液晶屏，让Aion V的内饰更显高档。通过更丰富的曲线以及贯穿中控台的银色饰件的应用，这款内饰显得更豪华，更像一款来自燃油世界的高端车型。

另外，Aion V的座椅设计要更加“新潮”一些，而前排座椅的侧向支撑、肩部支撑以及后排座椅靠背角度、座垫长度等都有着不错的表现。但是由于在包裹面料与填充物料软硬度有所差异，在舒适性方面Aion V表现一般，但是在进行一些稍激烈的驾驶时，Aion V的前排座椅能够更好地稳住驾驶者的身体。

动力方面，这款车型仅提供可输出135kW的单一款驱动电机，并且全系车型均采用前置前驱动力布局以节省空间。这直接导致Aion V的0-100km/加速时间达到8.8秒（教授实测成绩），相比于Ariya最快加速性能可达到5.1秒的跑车级性能来说，Aion V的动力差距不小。",2020-10-21,
阿区欠,"说说为什么要买VP，因为可以到处浪了，想买一款可以当床的车，之前比亚迪秦实在太小。
先去看某鹏，但是觉得销量太小，感觉像要倒闭，经人推荐来看了Aion这边的Y和V，本着“一步到位”的理念，入手了VP2023领航智驾版。

空间没得说，变态的大，操控也不错，之前看了大家吐槽说什么电机异响，这几天没发生过

车机反应慢，而且导航经常识别不了（比如我说导航到广汽埃安宝山体验中心，偏偏显示不出来，显示其他店，一定要说广汽埃安弘仁宝裕店）AR实景导航如同鸡肋。

你说这车智能化程度不可谓不高，但总是有些不合时宜的出现：比如我在副驾上休息，车窗开了一条缝，没过一会就来个“副驾语音降燥模式退出”车窗关闭……往复循环……很烦恼

还有就是座椅通风加热的智能选项，一直都是三档加热，从来没有吹风，命令打开座椅通风默认就是最强的那一档，瞬间冻死，一点都不智能。

可能没跑高速，比较惊喜的是单踏板模式比较省电，续航还不错",2023-02-07,上海
80sAzhong,"城市续航还可以，高速公路上由于车重和车身又高又宽，轮胎还是20寸的比较耗电，实测自适应巡航定速120时电耗22，定速100时电耗18左右。车机可玩性不怎么高，应用只能在指定应用市场下载，封闭性比较高，车机运存8g,固定存储64gb。使用高德地图，满足日常导航需求。23款除了宣传的双屏双芯和怀档设计外，好几个功能都减配了如ar导航以及仪表盘导航地图功能都没有了,没有carplay。更重要的是除了顶配，前车超声波雷达都没有，后车超声波雷达也就3个。广汽学到了小日子车企的精髓了?，还好有360全景影像，但不支持录像功能，夜视清晰度一般。避震就比较一般了，过个减速带感觉比较明显，转弯侧倾明显，支撑不怎么明显，可能是车身尺寸和车重的原因吧。",2023-09-16,深圳
阿维塔王泽栋,"【最满意】
全新2023款的AION V Plus的7座版本是我最喜欢的，这也是20万级别纯电SUV里面的唯一一款七座车型，虽然改款的车身长度及轴距没有进行改动，但是第二排座椅改为前后可调节的座椅，第三排座椅虽然乘坐的时候稍微略显紧凑，但是如果应急的时候也是完全够用的。并且日常用不到的时候也是支持纯平放倒，放倒后的后备箱容积也是足够大的。这就是7座版本的灵活多变性，再加上2830mm的轴距，真的非常喜欢。

【驾驶感受】整车驾驶感受也比较不错，新能源车的加速体验，提速足够快，转弯轻巧灵活，方向盘没有虚位，且新款车型改为了怀挡式挡杆，个人认为日常使用更便捷。

【外观】整体外观方面，不算特别惊艳，但是足够耐看。前脸是封闭式的格栅，没有中网，很有科技感，比较喜欢大灯的设计，是一种分体式的大灯，设计很前卫。隐藏式门把手的质感也是不错的，带有一些阻尼感。新出的烟雨青颜色也十分吸睛，类似于江南山水的绿色，但又不是那种很浮夸的绿，非常沉稳大气。

【内饰】内饰较之前变化比较明显，全是推出的本草纲目内饰很讨喜。取消了老款的旋钮换挡，改为怀挡。增加了音箱数量，提升了音质效果。并且车机也得到了优化，相比之前的卡顿性能提升了不少。

【续航】
续航里程的话，应该按照7折左右进行折算，AION V Plus有三个续航版本，分为500km、600km、700km。按照卖的最好的600km测算的话，实际续航应该在420-480km之间，足够日常使用了。",2022-09-12,
驾仕派,"【驾驶感受】这个版本的AION V Plus搭载了广汽埃安最新的智驾辅助系统，除了自适应巡航、车道保持、主动刹车等基础功能，还配备了NDA智能领航辅助系统——在高精度地图定位模块和全车摄像头、雷达等多个传感器下，NDA智能领航辅助系统能让AION V Plus实现自主超车、自动变道、自动进出匝道等操作，用起来还算方便。另外, AION V Plus内饰最大的改变就是由原来的双联屏设计变为了独立双屏设计，中控大屏尺寸也升级到了15.6英寸。同时，这款屏幕整体UI设计也比较简洁，操控逻辑并不复杂，还是比较容易上手的。而可以提升的地方则是车机的反馈速度。性能方面，90超长续航版是全系车型中唯一使用200kW高功率电机的车型，0-100km/h加速为6.9秒。此外AION V Plus提供了ECO、ECO+、I-PEDAL、NORMAL以及SPORT五种驾驶模式可选，只是切换时的操作略显繁琐，需要通过中控屏进入到车辆设置界面，然后再进行切换。在NORMAL标准模式下，它的提速不算那种飞快的电动车，整个过程比较平顺线性，特别好驾驭。在运动模式下，电机对于油门响应变得更快，地板电门可释放出很大扭矩，动力瞬间就能爆发出来，有推背感；并且，由于电机功率够大，中后段高速加速能力依然比较强。刹车方面，这台车给我的感觉是，踩刹车比较舒服，但是调校得有点偏软，前段的制动力给的不是很多，需要踩深点才行。悬挂底盘方面，AION V Plus用的是前麦弗逊、后多连杆式独立悬架，整体调校比较柔和，再加上底部电池的功劳，因此重心感觉很低，底盘比较扎实厚重，行驶质感还OK。对于细碎颠簸的过滤十分干脆利落，不过在面对较大起伏的坑洼时，车厢的左右摆动幅度还是有点明显。",2022-05-27,
一只空白怪,"23款AION V Plus7400公里驾驶感受，真实让人越用越爱。
先说新增配色“烟雨青”，天青色等烟雨，而我在等你……太有意境了，这个颜色实车也是非常漂亮。

重点讲一下空间灵活多变，我的胖V就是7座版本，二排座椅增添了滑轨，向后滑动可以获得比5座版更多的二排空间。
翘个二郎腿完全没问题。第三排座椅椅背可以调节，第二排往前移后，坐一个1.6m的成人应付短途出行或者应急情况完全没有问题。大家可能担心7座版本后备箱空间会小，但我要说放倒第三排座椅，后备箱依旧很大，例如过节回老家，带上很多水果、月饼礼盒等空间非常充裕。

其次是车机，被厂商宣传的双屏双芯所吸引，实际体验后发现开机、导航确实效率比单芯片快，屏幕采用高清60帧，停车等人时候还能让小朋友看会动画片，用车生活非常丰富。
对了还能用车机玩游戏，配上全车8个音响，玩起来很爽。

最后我的新款胖V是怀挡设计，集成了智驾系统，拨一下ACC，拨两下进智驾，使用起来更加便捷。而且搭载的弹匣电池目前还未发生一起自燃事件，使用起来很放心。总而言之，目前还未发现有地方让我不满意～",2022-12-16,
