字段1_文本,字段2,时间,字段3
xuhangwj,【空间表现】 宽敞，足够用 【续航】 冬天略有损耗，同时用车机平板导航听音乐之类并开空调的话，损耗大概为20%(每开40km损耗8km左右)，总体来说，也还好，够用 【购车经历】 第一家订车2022年6月5日，等到最后都没车，提车这家店订车22年10月10日，10月23日车到店，堪称速度与激情，建议多订几家，而且直营店资源多，到车比较快 【驾驶感受】 悬挂减震比较舒服，操控比较流畅，隔音效果不错，没有有的车友说的那么不行，在车内听音乐、k歌，外面人基本听不到车内声音，抬头显示投影挺好用，导航和车道偏离预警都蛮实用，OTA升级后全景影像距离显示比较好，对倒车帮助很大，行车记录仪可以同时记录行车影像和驾驶员动作比较nice，另外车整体够硬，安全感满满，新车提了一个月不到被追尾，后车引擎盖都拱起了，唐ev没多大事，只是车牌被撞凹了些，去了4s很快就修复了，确实对电车来说安全才是最大的豪华，个人觉得像理想那种配好几个平板没什么用处，不如把车身造结实点 【最不满意】 保险偏贵，首次总价8500左右;冬季特别是高速续航打折较大，730km续航，跑趟150km高速来回，其余都市区道路，实际总续航里程也就450-490左右了，要是续航能再实一点就更好;随车配的充电枪功率太小，只有1.5kwh左右，在家里充电速度太慢，为什么慢充厂家不能随车配个3.6kwh的枪？,2022-11-03,杭州
廉明5985,先说下买车经历哈，我们公司楼下有一家比亚迪展厅，每天路过，被一辆蓝色汉EV的颜值吸引，周末带着一家人去4s店看车，又被唐EV的颜值吸引，再加上马上二胎出生，6座即将是刚需，家里人开始动心了，然后了解到需要预订等车啥的，才知道比亚迪现在在市场上这么火，抱着一边等一边选车的心态8月7号在三家店分别交了定金，期间看了岚图梦想家，问界m7，腾势D9，上汽和一汽大众ID6的两款，综合比较下来MPV虽然舒适度更高但是还是显得太商务，车体也偏大，价格也有点超预算，ID6外观颜值可以，价格也更便宜，但是内饰有点太草率，车机系统体验也一般，第三排比唐EV更加小板凳，问界车机系统和乘坐舒适度都很不错，不过价格略高，而且查了一堆资料感觉核心的三电系统应该也比比亚迪差着点儿距离，最后还是坚持给继续等唐，25号DMP首发，就又有点动心思想换混动，毕竟性能着实强悍价格也相当，而且外观感觉也更霸气，但是2个月起步的等待时间有点不想熬了，正好赶上4s店销售打电话说EV到货了，就终止纠结果断提车 车到手开了三天，说下体验吧 电池续航达成率比我想象的要高，152公里用掉25%左右电量，高速走了大约有50公里 车机反应还是很准确的，稍微吐槽下小迪，指令稍微一复杂就蒙圈 辅助驾驶系统还在体验中，目前自动巡航，车道偏离，遥控泊车测试下来都挺满意 车灯也是个槽点，夜间开车近远光自动切换挺迟钝的，近光灯亮度和距离都稍微差一点 提速确实优秀，车子也不会漂 乘坐舒适度目前感受度良好，第三排放儿童座椅是没问题的 总之，继续体验中，其他大家有啥想知道的随时可以问哈,2022-09-07,郑州
大磊言车,试驾2022款唐ev，第一印象就是家族感的外观设计，前脸还是沿袭之前的设计理念，内饰也没有太大改变，所以没有在这方面眼前一亮，不过对于比亚迪的品牌定位来说，个人感觉还是特别符合目前市场需求。动力响应，操控感受都是目前同级别里名列前排的。加速响应就是电动车的那股子直接有力，推背感十足，4.4s破百，足以让2.5吨的大家伙灵动有力。 有很多兄弟拿wey的摩卡跟唐ev来做选择，我感觉如果家里有固定车位，有充电桩，那么纯电动车型，绝对是日常使用的利器。另外从驾驶质感上来说，唐ev更有灵活度的感觉。驾驶的自信心更足一点，但是内饰质感上不如wey的摩卡，摩卡更细腻和有高级感。买车之前还是得多试驾体验，包括驾驶质感，乘坐质感，空间，噪音，二者都可以比较一下。,,
辣子叽车,外形：车子的外形属于傻大笨的那种，当然这个傻大笨不是个贬义词，就是一眼望去一看他就是个中大型的SUV。给人看着就是安全、敦实的感觉。22款的前脸算是终于纳入了比亚迪的纯电大家庭，全封闭的龙颜颜值还是相当不错的。 内饰：中规中矩的内饰，你可能没有办法去表扬他的内饰，毕竟现在把内饰玩出花来的车子真的太多了。 空间：作为一辆六座车，其实第二排座椅根本不用去谈，第三排的座椅就像视频中所说的那样，安排两个小姐姐是完全足够，这样男人们就可以名正言顺地坐在第二排的老板位了哈哈哈。 驾驶体验：其实这辆车的驾驶感受就是普通的家用电车的感受，他没有特斯拉、极氪001带给你的极致的运动体验，这就是一辆普通的家用SUV，顺畅地起步平稳地刹车。,,
车讯网,前脸依旧是经典的Dragon Face龙颜设计，内部格栅看上去犹如给车头穿上了一件铠甲，十分炫酷。悬浮式矩阵龙晶LED前大灯内部还有蓝色的元素，看上去科技感满满。 长宽高依旧是4870/1950/1725毫米，轴距为2820毫米，作为中型SUV，即便是和该级别车型的合资标杆汉兰达相比，在轴距、宽度和高度上都有明显的优势。 整个中控布局换了一种风格，不愧是来自国际设计大师米开勒·帕加内蒂的潜心之作，整体豪华感上了一个档次。 在中控悬浮大屏下方，上中下三层不同的材质相叠加，上层为高亮黑钢琴烤漆数字化面板、中层为金属质感的银色哑光“龙须”，下层为Ultrasuede超纤类麂皮面料，三层不同材质的组合，让豪华的氛围油然而生。 在实际体验过程中，发现内置APP的反应速度、屏幕滑动的流畅度以及屏幕显示的清晰度都非常好，唯一有点不习惯的是由于屏幕尺寸太大，可能会影响驾驶员看右侧车头的部分视线，需要稍微习惯一下。 由于电动车天生动力输出直接，只需轻微加大点力度踩加速踏板，它就能给你一个非常爽快的加速表现，这在很多燃油车上是不可能做到的。 刹车踏板的制动行程不长，稍微轻踩刹车就能得到不错的制动力，并且刹车脚感也比较线性，这是得益于唐EV有着非常不错的制动硬件。 如果需要通过减速带这种较大颠簸，车速适当放缓，悬架系统也不会有过多的弹跳，哐哐就过去了，比较干净利落。试驾道路有一小段山路，弯多路窄，开在这里尤其是弯道中，悬架的侧向支撑给人的信心不是那么足，可能也由于车身尺寸较大的因素，窄路会车要多加小心。 经过试驾体验，感受到了唐EV的实力，并且2021款唐EV还有了更加安全的刀片电池，所以性能、豪华、智能科技以及安全，它都有了，称得上是一款综合实力较强的纯电动中型SUV，如果你预算30万元左右，想买纯电SUV，唐EV可着重考虑。,2021-06-17,
玩车先锋官,"前几天陪朋友去看车，看到这比亚迪唐EV，并且还试驾了一下，给我的感觉比亚迪唐EV，整个外观设计的时尚，空间上表现的也不错。

【外观】从外观方面来看，依然使用了家族式的设计风格，前脸方面，使用了银色的镀铬条，设计得比较饱满，顶部的线条向尾部下探，尾部方面，设计了高位刹车灯，并且设计了贯穿式风格的尾灯，拉宽了整个尾部的视觉宽度，底部还设计了银色的镀铬，增加了整个尾部的层次感。

【车机系统】搭配15.6英寸的中控彩色屏幕，12.3英寸的全液晶仪表盘等，中控屏操作起来也比较灵敏，自带微信、抖音等APP，增加了后期的可玩度，并且这款车带有K歌功能，和朋友一起去外出旅行，可以让枯燥的旅途增加不少娱乐感。

【智能辅助配置】搭载6个摄像头、8个超声波雷达、3个毫米波雷达、540°全景影像、全速自适应巡航等，这款车还带有遥控移动车辆的功能，有了此功能，我们就能够实现远程挪车，同时还能够进行远程泊车，我们只需要在手机上进行操作，轻轻松松就为我们解决了挪车问题，提高了我们的办事效率，为了更好的实现此功能，这款车配有360°全景影像和540°全景影像，降低了磕碰发生的概率。

【试驾体验】在试驾这款车时，总体表现还是不错的，搭载了前后双电机，猛踩加速踏板还会有推背的感觉，零百加速4.4s，动力表现还是比较充沛的。就算是爬坡时也丝毫不会感到困难，动力很充沛。底盘调校上，在过一些颠簸道路的时候，后排会有一些轻微的颤动，底盘的滤震效果还是不错的，试驾感觉良好。

【合适人群】这款车综合表现不错。纯电续航里程为635km，官方百公里加速时间是4.4s，这款车动力表现也比较充沛，智能化配置也较齐全。",2022-08-10,
爱擎海,"比亚迪唐一直都是“怪物”一般的存在，尽管车身尺寸很大，但丝毫不影响它对性能的理解，4.4s的0-100km/h的加速成绩，也让其跻身于“红路灯蹦一下”的阵列当中。

外观方面，唐EV采用了与DM车型相同的造型设计，Dragon Face设计语言的线条也是在唐的身上得到了很好的舒展，让其有种独特的帅气。侧面的设计与DM几乎没有差别，2820mm的轴距让它毫无疑问属于中型SUV，轮毂采用20英寸。尾部使用了多条横直的线条，让其看上去凹凸有致，同时配有贯穿式的尾灯，让其尾部细节满满。

内饰方面，整体是比亚迪最新的设计语言，两侧出风口也更换为更有设计感的“爪痕”的造型，车厢的材质除了皮革还加入了翻毛皮材质的包裹，让其质感得到了进一步的提升。中控屏依旧配备了一块旋转式的中控屏，搭载DiLink系统，支持车联网以及OTA升级，功能依旧强大。

空间方面，2820mm的轴距保证了唐EV的后排空间，1.75米身高坐在后排，腿部保证有2拳多的空间，头部一拳的空间，而且全景天窗的尺寸很大，一直延伸至后排乘客的头顶，即便长时间坐在后排也不会难受。至于第三排我觉得是坐不了成年人的，而且平时就把座椅收起来应急就够了。

后备厢的空间表现很规整，把第三排座椅收起来后容积达到940L，这个数值就已经很可观了，而且它的第二排座椅还支持比例放倒，放倒后空间扩容到1655L，这个时候放一些大件行李也没问题。

动力方面，采用永磁同步的单电机，最大功率180kW，峰值扭矩330N·m，NEDC续航里程达到565km。",2021-04-15,
燃擎频道Myautotime,"今天无意间看到一条新闻，比亚迪的月销量已经达到20万！哈哈哈，不敢想象哦，新能源时代当红炸子鸡非比亚迪莫属！
      很多人对比亚迪的印象到现在依然比较固化，给一个小小的建议就是切身去体验一次，感受一下，全国任何一个城市比亚迪4S店都可以，免费试驾。坐进这台四驱顶配的车里，感受一下龙鳞纹NAPPA真皮座椅，柔软舒适有质感！听听音乐，HIFI级定制丹拿音响，即使你不懂好坏还是能分辨的！当然空旷的地方你也可以试着去深踩一下油门，感受一下曾经百万跑车才能有的推背加速，肾上腺素瞬间飙升！我们很有必要去重新审视一下现在的国产汽车品牌，你会发现曾经跟现在已经发生了天翻地覆的变化，而这一切会颠覆你的认知！
       全新的比亚迪唐也为我们带来了很多智能科技配置。L2.5级别的智能辅助驾驶，可以为你消除视觉盲区，AEB自动紧急制动系统有效规避障碍物，ACC停走型全速自适应巡航帮助你在车流中穿梭。
      作为一台6座SUV，闲暇全家出游必不可少，家人的舒适体验十分重要！中排座椅带走十点式按摩，5种模式加3档强度，同时配备了4向腰撑侧翼，头枕可调，杯托，USB接口，手机槽，220V手机快充一应俱全！
      之前有位老哥一直中意比亚迪唐，原因就是退休的年龄想趁着还未老去多出去走走，他被唐打动的理由真的是很简单，就是反向充电功能！露营在外，再也不必为用电发愁，什么充手机，照明，吃火锅，全是小case！
      至于这台车的动力，其实不用说大家也都懂，比亚迪的三电系统绝对不是吹的，动力澎湃，加速线性，智能电控主动悬挂兼顾驾驶乐趣与舒适性，四驱系统一样带你游山玩水！
      总之，比亚迪唐绝对是一台非常出色的SUV，乘坐舒适，空间充足，配置丰富。他就是一辆称职的奶爸，出门硬汉，回家暖男！",2022-10-19,
车图腾,"外观方面，相比现款车型，2022款唐EV采用了最新的Dragon Face家族式设计语言，整个前脸有所调整，采用了封闭式的设计和扁平化的汉字logo，在它的旁边正好有一辆唐DM-i，两者一对比，有明显的风格差异。此外，还有进风道处的黑色点缀，下保险杠处的银色饰条等，提升了视觉上的豪华感。大灯组更加犀利，下方还有三段式的进气口，用来营造车辆的运动感。

侧面来看，新车的变化并不大，依旧是悬浮式的车顶和精致的车窗装饰条，不过，它换装了全新造型的铝合金双色低风阻轮毂，拍摄车辆配的是21寸的米其林轮胎和Brembo赛车卡钳，在两个后轮的上方分别配有快充和慢充口。车身尺寸方面，新车比旧款车型仅在长度上增加了30mm，其他均没有变化。

2022款唐EV的尾部则是沿用了贯穿式的尾灯设计，辨识度十足。新车的后备箱足够日常使用，并且在盖板下面还有相对较大的储物空间。它第三排座椅可以完成放平，除了有良好的视觉感受，其装载能力也有巨大提升。

内饰方面，2022款唐EV与旧款车型基本保持一致，区别在于采用全新的苍穹灰配色，使得整个内饰的豪华感得到提升，同时新车用料也保持了比亚迪高端车型的一贯水准。

再配合上12.3英寸全液晶护目仪表盘和15.6英寸8核自适应悬浮式中控屏幕，营造出不错的科技感。新车搭载DiLink 4.0(5G)智能网联系统，支持5G速联及远程OTA功能，我们也现场体验了车机，大家看看这个流畅度是不是比以前更好，屏幕的响应速度很快，感觉很丝滑。

影音娱乐方面，车内配有31色音乐交互式氛围灯、丹拿音响，当然也能K歌。

此外，2022款唐EV标配七座，可以花10000元选装六座。选装之后，第一二排座椅，将由原来的真皮材质升级为龙鳞纹NAPPA真皮，主副驾增加按摩功能，第二排座椅可支持多向电动调节、通风、加热、按摩等功能，并且左边座椅新增两个杯托，右边座椅增加两个USB充电口，乘坐舒适度和便利性有不小的提升，2+2+2的座椅布局，也方便第三排乘客的进出。整体来说，在条件允许的情况下，选装六座还是很划算的。

安全方面，新车采用了LCB高安全强度车身，拥有77.4%高强度钢，全系标配8个安全气囊，并且全系配搭刀片电池。主动安全层面，新车配有ICC智能领航系统、LKS主动式车道保持系统、DMS驾驶员监测等多项智能安全辅助驾驶功能。

动力方面，2022款唐EV四驱旗舰型配备了最大功率180kW和200kW的前后双电机，综合马力517匹，综合扭矩700N.m，零百加速仅需4.4秒。并且还搭载超级智能电四驱系统和DiSus-C智能电控主动悬架，可有效提升车辆的操控感。另外两款尊享型则配备了180kW的单电机。底盘部分，新车依旧是前麦弗逊，后多连杆，四轮独立悬架的设计。

续航方面，2022款唐EV分别有600km、635km、730km三种续航，拍摄车辆搭载了108.8kWh的大容量电池，百公里平均电耗17.6kWh。

差异化配置方面，我们拍摄的四驱旗舰型相较于另外两款尊享型，增加了自动泊车，车内香氛，还有方向盘的电动调节，加热和记忆，超声波雷达数量也达到了12个，轮毂也更大。",2022-06-09,
小明同学本人,主驾车门有异响，后备箱门下沿有4小块坑坑洼洼的，正准备找4S店解决。 宝马3系换的唐ev2022，明显感觉底盘不如宝马，有点松散，晃晃的，动力够用，续航有点虚，夏天带空调730能开出600左右，配置挺高，也都跟实用。就是销量上去了，品控跟不上，服务跟不上，产量跟不上。我定的蓝色，问客服567三个月都没有生产730的蓝色，8月看情况排产，6座17号订车，如果提蓝色，预计都要9月才能提到车。实在不想等了改成灰色，没要蓝色确实省3000，但心里还是不舒服。 比亚迪本身没有优惠，包河区z府给了了6000新能源购车补贴，上市前说是6座7座价格一样，6座上市就要加1万，价格我忍了，但是服务品控跟不上，真的很垃圾。4S店堵的要死，保养的排长队，直接把店门口堵死了，进去停个车都得等半天，销售打电话经常不接，微信也是经常不回。销售满嘴跑火车，今天说的第二天随便改。订车第二天抽奖就很不舒服，说是厂家准备的奖品跟店里冲突，就把电饼铛换成茶具，想改就改？服务态度跟不上，净想着怎么忽悠客户，怎么拖延时间，怎么推脱问题，就等着客户自己想开么？ 新车味道很大，暴晒几天，买碳包稍微好了那么点。刚消停两天，准备去贴膜，晚上8点贴，送的贴膜是最差的太阳膜，愣是跟我说比亚迪原厂膜。我都搞不懂什么年代了，还在那用原厂忽悠人，贴膜哪来的原厂？ 充电时漏保空开很烫，装充电桩的师傅说正常，夏天就是烫，长期停送电会导致两头空开烧一头，买电车提车前网上看自燃的很多，心里真的很担心。售后把我拉了个所谓的专属vip客服群，6对1服务，只有一个人会回我信息，而且很慢，我问充电什么注意事项，第一句就跟我说不用比亚迪的充电桩烧了不赔，呵呵，满满的套路，还没咋滴就开始扯皮概念植入。 再说说优点吧，空调很给力来的很快，比油车强，39度的高温前排开2档足够，还有点冷。油门响应很灵敏，60km提速很快，后面有点疲软，但是很线性，第三排放倒的话后备箱空间可观。,2022-07-30,合肥
驾享来电,"2021款唐EV在中网造型显得很规整，也很硬朗；车灯有些蓝紫色的效果呈现，辨识度还是很不错的。悬浮式车顶以及贯穿式尾灯也是外观上的一个经典。

内饰方面，2021款唐EV的中控台用料也比较讲究，12.3英寸全液晶仪表盘的UI设计显得很简约。15.6英寸的中控屏也拥有相当出色的视觉效果，也能满足用户的使用需求。不过按如今的眼光看的话，如果这两块屏幕能有联动的效果的话，整个内饰的档次感和豪华感可以得到很大的飞跃，估计这个只能等到再下一代唐EV的诞生了。唐EV在挡杆区域的设计明显有过优化，除了电子挡杆造型之外，周围的功能按键都进行了调整，将很多功能都进行了整合，在保证功能性的前提下，也更符合整个内饰的氛围。

唐EV在空间方面的表现一直都有着不错的口碑，身高180cm的在前后排能能感觉到十分宽裕的空间表现，；尤其第二排靠背角度还可以进行调节，使得整体舒适性更加提升。第三排座椅平时算不上是利用率最高乘坐空间，但作为偶尔应急乘坐也不会存在太大的问题。至于后备厢空间更是无须过多操心，即便第三排座椅没有放倒的情况下，后备厢也可以满足日常的基本储物需求；当把第二排和第三排座椅全部放倒之后，后备厢空间则可以扩展到1655升，对于大件物品的运载也都能胜任。

2021款唐EV在NVH方面有明显的提升，前排使用了双层玻璃，驾驶过程中的风噪能被很好地抑制。另外就是在电动机工作时特有的声音，这个不动听的噪声可以被比较好地隔绝掉，这款车在舒适以及静谧性表现也比较符合BYD旗舰车型的定位。

唐EV拥有着充足的动力储备，做为驾驶者来说可以不用担心动力这方面不足的问题。ECO、SPORT以及雪地三种驾驶模式，除了雪地模式在南方地区基本上不太用得到，其他两种模式会在日常驾驶当中经常用到。ECO模式下开起来是会感觉动力输出会被限制一部分，踩下加速踏板之后动力响应来得没有那么爆裂，表现比较温和，有开着传统油车的感觉。在SPORT模式下扭矩就会被全部释放，只要不怕费电，带来的加速快感绝是可以让你爽到极点的，SPORT模式的表现实话说是猛兽了一点，日常驾驶并不太适合，还是比较适合偶尔自嗨玩玩。

操控上来说，悬架在面对较大的颠簸时车内的震动其实很小，悬挂有比较舒适的调教；转向虽然有舒适以及运动两种模式可调，不过转向手感都比较轻盈，通俗来说就是很电子味，好处是操控这个体型的车来说不会觉得吃力；但在SPORT模式下方向盘太轻实话说就少了点实战的感觉。",,
小号撩车,"唐EV的定位是一台纯电动中型SUV，经常有朋友问我唐EV选哪款车型合适，站在我的立场上，入门版的长续航尊荣型就非常值得购买。

首先我们来看配置，虽然是入门版车型，但和“乞丐”俩字是不沾边的，辅助驾驶功能方面提供了并线辅助、车道偏离预警、车道保持辅助、主动刹车、全速自适应巡航等等，而且诸如前后驻车雷达、全景影像、自动驻车、上坡辅助、陡坡缓降等功能也没有缺席，甚至连前排座椅通风加热、12.3英寸全液晶仪表盘、15.6英寸悬浮式中控屏也都有提供，相比高配车型来讲只是在动力和一部分舒适性配置方面有差距而已，我个人感觉入门版的配置已经完全够用了。

那么唐EV的空间表现如何呢？首先要说明的是这款车采用了2-3-2的7座布局，不提供5座或者6座版本。

个人认为唐EV的空间是有很很强的实用性的，尤其是第三排空间乘坐起来并不会觉得局促。我同事身高1米7，将第二排座椅调整到最后，腿部剩余空间还能有2拳半左右，此时乘坐在第三排膝盖刚好顶到第二排座椅，如果适当的调整第二排座椅，乘坐在第二排和第三排都能获得一拳出头的腿部剩余空间，长时间乘坐并不会觉得局促。

而且唐EV的第三排座椅填充物也比较软，坐垫并不算单薄，所以长时间乘坐并不会觉得难受，头枕也能单独调节，舒适性方面表现是比较出色的。

那么唐EV低配版本的动力够用吗？从我此前试驾长续航版的情况来看，这台180kW的电机对于唐EV来讲是够用的，动力输出非常的线性，这是我对它最深的印象。

日常驾驶时起步给人的感觉比较轻快，电量充足时深踩电门也能带来比较强的爆发力，百公里加速能达到9秒以内，同级别来看表现并不差。而且续航时再加速能力比较强，动力基本上就是随叫随到那种感觉，不需要变速箱的电动机相比传统的内燃机还是有很大的优势的，即便是在高速上超车时也很轻松。

唐EV的另一大优势是后期保养成本非常低，基本上每2万公里去更换一次刹车油就行了，其它方面就是三电系统的检查，一般也不会出什么毛病，足够的省心。

那么唐EV的续航表现如何呢？之前我还专门用一天的时间进行了测试。测试时的气温大约是20度，属于比较暖和的天气。实测NEDC续航里程565公里的唐EV在市区内不开空调续航里程可以接近500公里，在很多城市都能满足一周通勤需求，如果开车少的话，甚至两周不用充电也是有可能的。

跑高速时候能耗会明显变高，实际续航里程可以接近400公里，我觉得这样的成绩已经能够满足短途自驾游的需求，即便是目的地没有充电条件，周末出去玩合理规划路线之后也不用过于担心。

舒适性方面唐EV表现也是比较出色的，悬架调教属于比较舒适的风格，虽然轮毂达到了20寸，但并没有明显影响到舒适性表现。过减速带时候车内冲击力并不明显，悬架都能吸收掉大部分的颠簸。另外转弯时侧倾控制的也比较好，底盘给人的感觉颇为厚重，高速巡航时没有晃晃悠悠坐船似的感觉。

整体而言，我认为唐EV长续航版尊荣型这款车是值得购买的，动力和续航表现都能满足需求，配置足够厚道，空间也有很强的实用性，在30万以内属于一款性价比挺高的纯电动七座SUV。",,
唐唐很田,"续航表现，欢乐表。高速120，南方，打6折。
配置很好了，如果加上激光雷达会更好。
车机一般般，有点卡。
内饰没有汉的高档舒适感。中控用了大量的钢琴面，不喜欢。建议换成汉那种胡桃木纹的。
座椅接触面偏硬，不够软。估计是为了按摩功能，做了妥协。
空间不错的，我的六座，可以当床，小孩子喜欢。
外观，个人觉得很普通。没有什么惊艳感。倒是不难看。
不用担心快充充电损伤电池，车买了就正常用，就是一工具，不要当爹一样供着。要对比亚迪的技术有信心。可以自己去问出租车司机，他们的感受最真实。


转弯半径大，调头要3个车道以上。
智能领航做的很不错，开长途可以极大的减轻驾驶员的疲劳。

【充电时间】
如果用随车充，1.3千瓦，那就要几天几夜。只能做应急用。
家充最大支持7千瓦。遗憾为什么不能支持11千瓦呢？

【续航】
城市通勤会好一点。如果高速120，就打6折。
五一广东韶关到湖南株洲，单程380公里，中途不用补电，到目的地还剩下6%的电。


【空间表现】
建议买6座，有通风按摩加热。
可以不用，但是不能没有。


【智能化】
不用带钥匙的感觉太好了，出门手机肯定要带的。
不要指望比亚迪OTA升级，建议亲自不定期去4S店升级，我刚刚在韶关4S升级了固件，小哥哥一个个给我升级，非常有耐心，点个赞。一定要求联网升级，一般需要2个小时，目前多了几个功能，最牛逼的就是多了打灯变道，太好了。
多媒体可以自己用U盘升级，增加智能上下电。需要的车友可以找我，友情提供，我也是在唐EV群里得到热心的车友无私的帮助，感谢“佛山吴彦祖”等车友。
虽然未曾谋面，“与君初相识，犹如故人归。”
如果正好你也喜欢唐，那我们就是好朋友?。


【最不满意】
主动安全的主动刹车和报警，需要进一步完善。
流量一个月5G，刷视频就不够用。用手机做热点，没那么方便。
30几万的车，应该多送点流量。有些品牌的车在流量这方面就很大方。
车友群很多人免费换电池了，还没轮到我。


1.我加装了行李架，途乐的，原装的1W多，买不起。某鱼1500左右，带横杆，快拆夹，给尾箱腾出空间给小朋友玩。装3个行李箱没问题。出门非常好用。但是要注意地下停车场限高。高度大概2米吧。
2.第二排6座可以加装旋转盘，几百块，不用动电路，获得七座一样的床车体验。
3.踏板要一个，最好是电动的，有逼格。同时方便老人小孩上下车。网上有2000到5000不等，带跑马灯，因为要接电，会不会影响三电质保，不好说。4S也有卖，4800元，不带跑马灯，因为是所谓原厂的，就应该不存在影响三电质保的问题了吧。
不建议网购，因为涉及到安装问题。
避坑：我在“旭峰”淘了一个，结果有一边不能完全缩回去，问卖家请求提供技术指导，卖家态度很恶劣，马上翻脸：“拒收到付，谁知道你那个师傅怎么装 的”，翻来覆去就是一句退回去可以，运费自理，“到付拒收”。最后淘宝官方判定卖家责任，运费由卖家承担。
我也是服了，这样的卖家客服态度，居然还有买家好评。
买东西有问题很正常，出了问题就解决问题，不要推诿扯皮，如果卖家能够打个电话过来指导一下如何安装调试，我也不会退货。
4.全包围脚垫，网上有几百的。追求完美的可以去实体店订做，也是唐专用的，非常服帖，边边角角都塞进去，安装的时候要把4个座椅拆下来。效果很好。我的价格3380元。
5.太平洋保险，返点后6300元。300万加车乘。（不包括交强险）


【驾驶感受】
车稳，2.5吨，肯定稳。
操控灵敏，方向盘轻盈精准。
目前比亚迪顶配，上了不会后悔。
我第一台车日产，开了11年。
现在换唐EV，有质的飞跃。

(●'◡'●)
最后想对自己说几句话，唐EV635的配置虽然很高，但是安全还是要掌握在自己手里，不要过度依赖车辆的主动安全配置。
车还是这台车，用好了就是好车。
唐EV在高速上，又快又稳，提速快，动力随叫随到，轻松秒杀其他大部分龟速车。

我一直自信自己的主动防御驾驶技术，也非常享受一路畅通的出行感受。
每每看到大货车不守规矩占道，或者龟速车长时间行驶在超车道，我就意难平，一定要超之而后快。
总想冲出车群，获得更加广阔的视野。
昨晚心理老师说，你以为你这样做，就冲出了车群了吗？
其实没有，你一直都在车群里！
是的，等我超出一个车群，又会赶上下一个车群。
总是放松不下来。
…………
我总是习惯于自己追赶自己，朝着一个自己臆想的目标，去追求完美。
生活中如此。
工作中如此。
开车也如此。
人到中年，放眼四周，都是需要你的人，没有可以依靠的人。
没有什么比一家人平平安安，健健康康更加可贵的了。
请各位车友一起牢记交通安全规则，控制车速，保持车距。
用稳定的情绪去开车，在安全的前提下去享受驾驶带来的乐趣。",2023-05-05,深圳
湘华说车,最满意的还是车子的配置高，虽然不像造车新势力一样那种智能辅助系统，也没有所谓的无边框车门和隐藏式门把手，但是我感觉很实用，座椅加热、座椅通风、座椅按摩等等，这些都特别不错，至于其他的安全配置，也全部拉满，如果是合资车上，拥有这样的配置，基本上售价需要60万元以上了，而且配置高了，乘坐体验度和舒适度上更好。 驾驶感受上，个人感觉很稳，毕竟这个车重量摆在那，而且底盘上有着那么大的电池，所以即便是急弯的时候都不需要担心侧倾，而且后悬架选择运动模式的时候，激烈驾驶的时候，明显可以感觉到车辆行驶的特别稳，也没有什么点头等现象。 而动力这块，看看其零百加速就可以知道，在120公里时速下，提速完全不用担心，反而需要注意的是，在城市内驾驶要小心谨慎点，毕竟这款车的刹车距离相对会长一些。 空间上我觉得作为6座车的和7座车的话，第三排座椅有点鸡肋，反而还会影响后排空间，但是作为中型SUV而言，把第三排打倒后，整个唐EV的空间确实很大，无论是家用还是自驾游都完全足够。,2022-10-30,
合车社,108.8度大电池，新款唐EV的变化除了电池续航方面，外观部分最明显的就是换了前脸，这个轮胎有一点点缩水，之前顶配还有22寸，现在最大21寸。内饰在配色方面增加了“苍穹灰”的颜色，有一种中式美学那种味道，跟这台车的调调还是挺搭的。除此之外还增加了5G网络，在看视频刷剧的时候会更加流畅，还有一个智能香氛系统，据说它的香料是来自国际顶级供应商。这个座椅按摩是真舒服，力道很足，坐在这里一边享受着座椅按摩，一边追剧，还不用担心油耗的问题，这种感觉简直不要太舒服。另外现在新款唐EV增加了6座版本，这也是主推的版本，这样平时不用坐那么多人的时候，第二排坐起来也更加宽敞舒服，满载的话进出第三排也更加方便。当然6座版本是要选装的，但个人还是比较推荐。 【驾驶感受】 对于电动车来说，我最不担心的就是它的动力，我开过的电动车里面动力基本上都是挺猛的，更别说这台百公里加速才4.4秒，那已经不能用猛了，简直就是魂在飞！。如果给我去选的话我肯定会更倾向于那个长续航版本，动力足够，关键是700多的续航确实让我没什么里程焦虑了。其实我觉得四驱版本对于比较有用的反而是它的四驱系统，而不是性能。特别如果你是想走一些烂路的时候，能够保证车身稳定性。并且由于这套四驱系统都是电控的，所以整个响应速度会很快，可能在你还没有察觉的时候，这套系统已经悄无声息快速地帮助你去脱困。这才是我选择一台四驱版的最大的理由。 这个底盘真的挺舒服，它相比之前会多了悬挂的软硬调节，所以该软得时候软，该硬得时候硬，在保证舒适性得同时，车身也不会多余的晃动。自己开也行，带上全家人一起出行也能够做到舒舒服服的。如果一家人去户外露营，除了这台车拥有四驱系统之外，最重要的是用电问题，那这台2022款比亚迪唐EV是具备对外放电功能的，108.8度的大电池随便你挥霍，无论是火锅、烧水，给用电设备进行充电等等都不在话下。,2023-05-11,
