publish,标题,图片,名称,名称1,评分,评分2,评分3,评分4,评分5,评分6,评分7,评分8,评分9,评分10,评分11,评分12,评分13,评分14,评分15,评分16,评分17,标题18,信息,信息19,信息20,信息21,信息22,信息23,信息24,信息25,信息26,标题27,purpose,purpose28,标题29,jia_text,信息30,dw_22,dw_2231,dw_23,dw_2332,dw_1,dw_133,dw_2,dw_234,dw_5,dw_3,dw_335,dw_4,dw_436,dw_6,dw_637,dw_7,dw_738,dw_8,dw_839,openall
"
    发表于  2021-05    

            
    
    
",上汽的三电技术的确是优质的，能耗真的超低，开回来是满电的，开了几天，竟然还有一半的续航，综合能耗才12多一点，这个表现，开过电动车的应该都懂吧，已经很低了,https://image1.xcarimg.com/attachments/my/1/89/92/955_120.jpg,xuser1909295,三星会员,4.5,外观,4,内饰,4,续航,4,空间,5,舒适,4,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点, [辽宁省],裸车价格,24.19万  (厂商指导价 26.98万),续航里程,349km,购入用途,接送小孩,自驾游,爱车简评,车子的样子很可爱，完全看不出来可以塞7个座位的车子，还有就是车子的空间利用率非常的高,爱车评价,[最满意],最满意的是marvelr的续航，620KM的续航真心耐用，从交付中心开回来的时候是满电的，到现在开了300多公里，还有一半的续航，上汽的三电技术也很优质，搭配上我优秀的驾驶技术，能耗才12多，说真的，开这个车出去自驾游也足够了。,[不满意],主副驾驶的座椅有点偏低了，开的时候感觉自己是在开跑车，要把座椅调到很高，才能拥有比较好的视野，不过这个都是小问题，没什么关系.,[外观],外观还用说吗，上汽全新的集智设计理念加持，marvelr怎么会不好看呢？反正我的每个见过我车的朋友都说这个车漂亮，平时停车的时候也有很多人偷望我的车，这就够了！,[内饰],内饰做工优质，用料高级，最重要的是配色真的很帅气，既有活力，看着也很豪华！,[续航],[空间],乘坐空间没得说，很宽敞，来说说marvelr的后备箱，开口大，容积也大！上次去爸妈家搬饮料，整整七八想的可乐，完全放得下，还有很大的多余的空间，这空间，这个级别的轿车应该都做不到吧！,[舒适],整体非常不错，就是我说的，那个座椅太低了，别的都很好，说一下，marvelr座椅的用料真的很良心，座椅也很柔软，就算不开车，坐在上面小歇一会儿，也是不错的选择,[动力],油门踩下去，动力随叫随到，以我多年开车的经验，marvelr的动力大概相当于一台2.0T的车型，日常完全够用了，起步超车什么的都没问题！,[操控],作为一台电动车，marvelr的操控算是非常好的了！方向盘指向非常精准，指哪打哪儿！而且MARVELR极其容易上手，无论是新手还是女司机，都能很好的驾驭它！,[性价比],正好手上有一个新能源指标，正好逛商场的时候看到了marvelr，正好我和老婆都很喜欢，这么多正好，所以就选择了这款车.,
"
    发表于  2021-05    

            
    
    
",marvelr的电耗我目前开下来是13，这个成绩我觉得还行。,https://image1.xcarimg.com/attachments/my/1/89/79/278_120.jpg,xuser1907927,三星会员,4.5,外观,4,内饰,4,续航,4,空间,4,舒适,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点, [吉林省],裸车价格,24.18万  (厂商指导价 26.98万),续航里程,348km,购入用途,接送小孩,自驾游,爱车简评,我当时会选择他，就是因为他的续航里程比欧拉系列比亚迪的更大。有的时候出远门我都没什么担心，充起电来还是比较方便的。而且整车质保和电池质保都没有限公里数。,爱车评价,[最满意],车子让我最满意的一个地方我觉着还是充电口的设计特别方便，在左右两边翼子板上。,[不满意],不满意我觉得还是这车子走不了凹凸不平的路啊，一走那个路问题就很多，车子底盘有点低，头疼这个娇贵的车子。,[外观],外观设计的感觉我觉得既有优雅的感觉，也有运动的感觉，两个风格结合一下还挺不错。,[内饰],语音控制起来比较轻松，中控整个布局看起来很简洁，走线做工都挺不错的,[续航],[空间],车子内部大小我觉得设计的还可以咯，坐在车里就不会觉得车顶低低压抑。,[舒适],marvelr的座椅舒适性还是很不错的，座椅也有很好的支撑和包裹，前排座椅的侧翼也包裹身体很舒服，不会很硬也不会觉得很软，这样的柔软性感觉一直开车很长时间对身体也不会有很大的疲劳感，还能减少很多疲劳感。,[动力],它动力的表现不会像燃油那样的急突突的，起步很轻快，踩油门就能赶到,[操控],14.3液晶屏12.3全液晶仪表盘，一坐进车就是十足的未来感。环抱式设计，整体还是非常简约的。多功能方向盘很实用，基础的功能都在上面，开车也不担心会分心。,[性价比],我自己在买车时想的是要一台有科技感的车，而且品牌我觉得是非常重要的，上汽的R品牌整个设计我非常喜欢充满科技感要更年轻化，跟老婆一起去店里试驾之后就定了。,
"
    发表于  2021-05    

      
        
    
    
",之前一直担心这个车的电不行，但实际上开起来非常方便，因为充一次电可以管很长的时间。,https://image1.xcarimg.com/attachments/my/1/89/92/929_120.jpg,xuser1909292,三星会员,4.63,外观,5,内饰,5,续航,5,空间,4,舒适,4,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点, [福建省],裸车价格,24.16万  (厂商指导价 26.98万),续航里程,346km,购入用途,接送小孩,自驾游,爱车简评,这款车的颜值很不错，尤其是车子的配置也很不错，而且续航里程又长，我觉得这么好的一辆车子为什么不选择呢？,爱车评价,[最满意],我觉得这个车的价位确实是比较划算的，因为在买这个车之前我也对比了很多品牌的车，对比来对比去，还是这个车的性价比高一些。,[不满意],平时我们的储物要求比较多，所以就希望这个车的储物空间能大一些。,[外观],外观造型的确是比较独特的，看来就和其他车是完全不一样的，大灯比较亮，照起来的时候会非常的精神。,[内饰],我觉得内饰的颜色偏浅一点，但恰恰是这种内饰的颜色，可以让这个车看起来更加的有氛围感。,[续航],[空间],当时看车的时候专门有看过这个车的后排空间，坐在后排会觉得空间非常大。但储物空间会觉得稍微有一些不够用，因为小孩子的东西比较多，放在车里到处都是。,[舒适],舒适性的确是非常的好，最主要是想夸这个车的隔音效果真的是非常棒，还有不一样的内饰设计，我还是蛮喜欢的。,[动力],这款车动力是相当不错的，我买的这个动力我觉得对于我来说已经够用了。,[操控],最主要是觉得这个车的刹车非常不错，踩下去之后会觉得很柔软，不像有的车刹车是非常硬的。,[性价比],就是觉得这个车的外观真的太符合自己的要求了，就是自己想象中的车。,展开全部
"
    发表于  2021-05    

            
    
    
",我对这辆车最满意的也就是他的续航能力比较高，一开始我买这辆车子的时候，服务员就有介绍，并且他的电耗也不会太高，我充满一回电，在市区跑都是十天左右才续充的，这样的车子可以为我省不少钱。,https://image1.xcarimg.com/attachments/my/1/89/92/912_120.jpg,xuser1909291,三星会员,4.38,外观,4,内饰,4,续航,4,空间,4,舒适,4,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [上海市],裸车价格,24.13万  (厂商指导价 26.98万),续航里程,343km,购入用途,接送小孩,自驾游,爱车简评,看了很多新能源车型，发现还是marvelr的性价比最高，各方面综合实力很出色，所以最终选择了它。,爱车评价,[最满意],最满意的就是这款车的外观比较时尚，开出去令我非常有面子，比较吸引人，还有这款车的续航能力我也是比较满意的，充一次电能跑很长的路程。,[不满意],最不满意的就是当时在买车的时候价位降的比较少，并且礼品赠的也实在太少了，这样的话，让我买这款车子心里总有些不舒服。,[外观],这款车的外观造型是符合现代化的审美观念的，当时看到这款车的时候，我就是被它的外观所吸引，从侧面看，它的腰线设计飞非常流畅，线条感也非常的美观，开到外面是非常有面子的一款车型。,[内饰],这个车的内饰看着也是设计特别时尚，特别是挡杆的设计，摸上去特别舒服，很贴合手感，而且我最喜欢它里面的超大中控屏设计，像是一个大平板一样，画面感也非常清晰，中控台面能看到的地方都是软质包裹居多，手感也比较好，内饰材料上还是比较用心的。,[续航],[空间],空间从外面就可以看得出来，这款车的空间是绝对非常大的，因为这款车身的结构是三厢的，车身长度也足够，所以里面的空间在坐满人的情况下也是可以的。,[舒适],坐在这个车里面行驶的时候，感觉是很平缓的，因为它的底盘比较稳定，基本上没有什么太大的颠簸感，隔音效果方面也比较好，因为是电车没有了发动机的轰鸣声，里面的座椅有靠背调节，腰部支撑双向调节的功能，并且有记忆功能，也有加热的功能，冬天特别实用。,[动力],这款车的动力，不管是前期提速还是后期的加速，都是让你感觉到非常给力的，别看它是一款电车，当你踩油门的时候，就能感觉到它的推背感十足，一点儿也不比加油的车子差。,[操控],它的方向盘设定是比较灵活的，转向的时候也是比较精准，挡把的设计也比较贴合手感，实用性特别强，加上它有360全景影像的设计，在我倒车的时候，对我帮助很大，并且它有多种操控模式，可以面对不同的路况。,[性价比],买这个车的理由有很多，最主要的一方面就是它的用车成本比较打动我，并且它的内饰设计也是比较高档豪华的，有种打动我想要购买的欲望，当时也是特别喜欢这款车的外观，所以在经过深思熟虑之后，就拿下了想要购买这款车型。,
"
    发表于  2021-05    

            
    
    
",充满一次电大概可以跑570km左右，对于家里日常使用需求，这个续航里程相当不错。,https://image1.xcarimg.com/attachments/my/1/66/09/584_120.jpg,gh1544668920,三星会员,4.5,外观,5,内饰,5,续航,5,空间,5,舒适,4,动力,4,操控,4,性价比,4,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [北京市],裸车价格,24.11万  (厂商指导价 26.98万),续航里程,341km,购入用途,接送小孩,自驾游,爱车简评,买这个车之前也看了很多车型，总觉得不够完美，偶然的机会了解到这款车，了解后发现这款车真的很不错，所以就买了。,爱车评价,[最满意],智能车机的表现挺让我满意的，说出语音指令可以开关车窗、空调。还可以查天气、查邮件，还可以提醒车主是不是有快递待取。,[不满意],这款车我目前觉得各方面都挺满意的，暂时还没有发现不满意的地方，如果有发现的话，我后期会补充。,[外观],内饰有很多软皮的包裹，摸起来的手感很不错，车内的做工也完全对得起这个价格。,[内饰],这款车的造型设计很新颖，也很独特，LED的光源照明情况很不错。,[续航],[空间],我是偏胖的体型，坐在车内感觉还是很宽敞的，后排空间没有想象中的那么小。,[舒适],座椅有电动调节，包裹性不错，软硬程度也可以，而且车内几乎没有噪音。,[动力],电门踩下去动力马上就来了，开这辆车在高速行驶确实是很爽。,[操控],方向盘的手感挺不错的，想要变道的时候很轻松，比油车更好开。,[性价比],其实我也是第一次买新能源车，一开始对续航里程有些担忧，但是试驾了marvelr之后完全打消了我的担优，续航里程确实挺不错的，现在的科技越来越牛了。又去体验了一下内饰，空间挺大的，而且内饰设计的也符合我的品位，车子也好操控，所以就把车订下来了。,
"
    发表于  2021-05    

            
    
    
",冬天开空调懒洋洋的同时耗电也是急匆匆的，还好续航能力很棒。,https://image1.xcarimg.com/attachments/my/1/89/92/884_120.jpg,xuser1909288,三星会员,4.63,外观,5,内饰,5,续航,5,空间,4,舒适,4,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点, [河北省],裸车价格,24.17万  (厂商指导价 26.98万),续航里程,347km,购入用途,上班,购物,爱车简评,现在品牌做得好不是没有原因的，我同围很多人都是开着这个品牌。,爱车评价,[最满意],这样价位的长续航，我觉得性价比超级高，而且外观又很时尚科技，车漆蛮细腻的很有质感。有颜有料出门我不担心续航。,[不满意],我觉得内饰的颜色很不好打理一弄脏了就很难弄干净，而且这个颜色也不耐脏，反正我是不太敢在车上上吃东西。,[外观],如果车子的外观帅气和有科技感是有境界划分的话，我觉得我的marvelr外型就是最高境界了。,[内饰],内饰其实还挺不错的，看着就很舒服，还有就是它中控大屏幕看着很舒服。,[续航],[空间],坐在车里很舒服也不会觉得特别的拥挤，试驾的时候就很满意，这个空间后备箱很深，很大能放大件的进去。,[舒适],舒适程度我觉得95分吧，车子椅子坐了比较有弹性，也不会太软凹下去太深，差五分是在空调，空调有一点点味道。,[动力],动力其实挺不错的，而且续航600km，在高速上跑跑还是很安心的。,[操控],驾驶的感觉棒而且在大马路上掉头方向盘转弯也没什么虚位，这点还是很好值得表扬。,[性价比],我看中了这个车子，很先进科技感时尚潮流的外观，而且这个车子的续航比较大。相对来说，这两点比较突出，也是我比较看重的，这两点跟其他车子比，他们略胜一筹,
"
    发表于  2021-05    

            
    
    
",很多人买这个车都会担心，怕这个车续航不够，但实际上是非常能够满足日常行驶的，充一次电基本上可以管很长的时间。,https://image1.xcarimg.com/attachments/my/1/89/92/851_120.jpg,xuser1909285,三星会员,4.5,外观,4,内饰,5,续航,5,空间,4,舒适,5,动力,4,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点, [福建省],裸车价格,24.16万  (厂商指导价 26.98万),续航里程,346km,购入用途,购物,接送小孩,爱车简评,最近都是一个人用车，基本就是在前排坐，空间我感觉还是很大的，车内的小储物空间也很多。,爱车评价,[最满意],有颜值，有科技，科技功能也很多，有AR实景和刷脸启动，现在车已经不仅仅满足于代步了，科技功能肯定是越多越好。,[不满意],总觉得这个车的储物空间没有那么大，因为总是喜欢把零食放到储物格去，但是感觉不够放。,[外观],外观设计的确是比较时尚的，我相信很多年轻人都会喜欢这样的外观吧，开这个车出去会觉得非常的有面子，而且在街上的回头率也是比较高的。,[内饰],其实我对内饰的要求并不高，只要能满足自己心目中的要求就可以了，这个车的内饰设计看上去就是比较大气的。,[续航],[空间],我相信每个人在用车的时候，对空间都有一些自己的要求，当时看这个车的时候就有专门的试了一下这个车的空间，一家人坐在后排都觉得空间还是挺大的，不会觉得拥挤。,[舒适],太喜欢这个车的舒适性了，每次启动车子的时候都听不到任何的声音，我就觉得这个车的隔音效果真的太好了。,[动力],我对动力的要求还是比较高的，这个车的动力确实是非常给力的，虽然是电动车，但是我觉得比烧油的车动力要强劲一些，主要是提速非常快，每次一踩油门，速度立马就有反应。,[操控],方向盘的转向是比较轻便的，操作起来会觉得非常的轻松，在转弯的时候也不需要担心。,[性价比],第一眼看到ER6颜值的时候就很喜欢了，特别是双拼的内饰，很有个性。,
"
    发表于  2021-05    

            
    
    
",没想到跟这个车的实际续航跟官标的相差不远，基本上580公里左右，还是可以接受的。,https://image1.xcarimg.com/attachments/my/1/89/90/928_120.jpg,xuser1909092,三星会员,4.5,外观,4,内饰,4,续航,5,空间,5,舒适,5,动力,4,操控,5,性价比,4,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [山东省],裸车价格,24.15万  (厂商指导价 26.98万),续航里程,345km,购入用途,接送小孩,自驾游,爱车简评,这个车的质量是比较过关的，虽然是国产车，但是我从来不担心这个车的质量会不好。,爱车评价,[最满意],外观比较时尚吧，反正开出去我觉得非常的有面子，比较吸引人，我愿意开这种比较时尚的车。,[不满意],当时买车的时候就觉得赠送的礼品实在是太少了，所以想来想去总觉得心里有一些不舒服。,[外观],外观的造型还是挺符合现代的审美观念的，当时看到这个车的外观的时候就有种被这个车的外观给吸引的，特别是腰线的设计。,[内饰],这个车的内饰看着确实是挺时尚的，特别是档杆的设计，摸上去很舒服，而且也是比较实用的。,[续航],[空间],空间就不用说了，从外面就可以看得出来，这个车的空间绝对是非常大的。,[舒适],坐在车里面会觉得很平缓，基本上没有什么太大的颠簸感，我觉得隔音效果也是非常的好，非常的舒服。,[动力],不管是前期的提速还是后期的提速，只要你踩油门就能感觉到这个车的动力还是非常给力的。,[操控],方向盘的转向是灵活的，特别是在转弯的时候，你会发现特别的好操作。,[性价比],身边很多的朋友都开这个车，而且都建议我买这个车，说明这个车的质量的确是非常过关的。,
"
    发表于  2021-05    

            
    
    
",很多人买这个车都会担心续航里程，但实际上续航里程非常足够，充一次电可以管很长的时间。,https://image1.xcarimg.com/attachments/my/1/89/92/823_120.jpg,xuser1909282,三星会员,4.63,外观,5,内饰,4,续航,5,空间,4,舒适,4,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [重庆市],裸车价格,24.14万  (厂商指导价 26.98万),续航里程,344km,购入用途,接送小孩,自驾游,爱车简评,选这个车的原因可以说太多了，但我觉得最主要的还是这个车各方面都比较吸引我，比较打动自己，其他车都让我心动不了，只有看到这个车就有想购买的欲望。,爱车评价,[最满意],这个车的质量还是比较过关的，虽然是国产车，但我从来不担心质量会不好。,[不满意],车的储物空间没有那么大，因为平时家人比较喜欢吃零食，就喜欢把零食塞到储物格里去，但是总觉得这个车的储物空间有些少。,[外观],开这个车出去会觉得非常的有面子，而且在街上的回头率也比较高，对于这种好看的外观我当然是非常喜欢的。,[内饰],比较喜欢的是方向盘的设计，上面的一些按钮是非常方便行车过程中操作的。,[续航],[空间],总觉得这个车的储物空间有些少，每次零食都不够放，但是也没有什么太大的影响，用的话还是正常的用吧。,[舒适],太喜欢这个车的舒适性了，每次启动的时候都听不到任何声音，我觉得这个车的隔音效果真的太好了。,[动力],车子提速非常快，主要表现在前期提速比较快，每次一踩油门，这个车的速度就立马会有反应，而且比别的车要快很多。,[操控],方向盘的转向是比较轻便的，操作起来会觉得非常的轻松，转弯的时候也不需要担心。,[性价比],如果说这个车价格很贵的话，我压根就不会去考虑这个车了，就是因为这个车便宜，我才会去选择这个车的。,
"
    发表于  2021-05    

            
    
    
",我对这辆车最满意的也就是他的续航能力比较高，一开始我买这辆车子的时候，服务员就有介绍，并且他的电耗也不会太高，我充满一回电，在市区跑都是十天左右才续充的，这样的车子可以为我省不少钱。,https://image1.xcarimg.com/attachments/my/1/89/92/799_120.jpg,xuser1909279,三星会员,4.5,外观,4,内饰,4,续航,5,空间,5,舒适,4,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [天津市],裸车价格,24.13万  (厂商指导价 26.98万),续航里程,343km,购入用途,自驾游,跑长途,爱车简评,看了很多新能源车型，发现还是ER6的性价比最高，各方面综合实力很出色，所以最终选择了它。,爱车评价,[最满意],最满意的就是这款车的外观比较时尚，开出去令我非常有面子，比较吸引人，还有这款车的续航能力我也是比较满意的，充一次电能跑很长的路程。,[不满意],最不满意的就是当时在买车的时候价位降的比较少，并且礼品赠的也实在太少了，这样的话，让我买这款车子心里总有些不舒服。,[外观],这款车的外观造型是符合现代化的审美观念的，当时看到这款车的时候，我就是被它的外观所吸引，从侧面看，它的腰线设计飞非常流畅，线条感也非常的美观，开到外面是非常有面子的一款车型。,[内饰],这个车的内饰看着也是设计特别时尚，特别是挡杆的设计，摸上去特别舒服，很贴合手感，而且我最喜欢它里面的超大中控屏设计，像是一个大平板一样，画面感也非常清晰，中控台面能看到的地方都是软质包裹居多，手感也比较好，内饰材料上还是比较用心的。,[续航],[空间],空间从外面就可以看得出来，这款车的空间是绝对非常大的，因为这款车身的结构是三厢的，车身长度也足够，所以里面的空间在坐满人的情况下也是可以的。,[舒适],坐在这个车里面行驶的时候，感觉是很平缓的，因为它的底盘比较稳定，基本上没有什么太大的颠簸感，隔音效果方面也比较好，因为是电车没有了发动机的轰鸣声，里面的座椅有靠背调节，腰部支撑双向调节的功能，并且有记忆功能，也有加热的功能，冬天特别实用。,[动力],这款车的动力，不管是前期提速还是后期的加速，都是让你感觉到非常给力的，别看它是一款电车，当你踩油门的时候，就能感觉到它的推背感十足，一点儿也不比加油的车子差。,[操控],它的方向盘设定是比较灵活的，转向的时候也是比较精准，挡把的设计也比较贴合手感，实用性特别强，加上它有360全景影像的设计，在我倒车的时候，对我帮助很大，并且它有多种操控模式，可以面对不同的路况。,[性价比],买这个车的理由有很多，最主要的一方面就是它的用车成本比较打动我，并且它的内饰设计也是比较高档豪华的，有种打动我想要购买的欲望，当时也是特别喜欢这款车的外观，所以在经过深思熟虑之后，就拿下了想要购买这款车型。,
"
    发表于  2021-05    

            
    
    
",很多人买电动车都会有这个担心，怕续航不够，但实际上这个车的续航里程非常长，充满一次电可以跑580公里左右。,https://image1.xcarimg.com/attachments/my/1/89/92/179_120.jpg,xuser1909217,三星会员,4.63,外观,5,内饰,5,续航,4,空间,5,舒适,4,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [上海市],裸车价格,24.12万  (厂商指导价 26.98万),续航里程,342km,购入用途,接送小孩,自驾游,爱车简评,这车是偶然一次机会看到的，被宣传的续航和外观吸引了，了解了之后觉得融资方案也合适，不需要太高的首付，对于刚买完房的我这样的购车方案显得很友好，没有太大压力。,爱车评价,[最满意],最满意的就是车子的质量，虽然是国产车，但是我从来不担心车子的质量会不好。,[不满意],总觉得这个车的储物空间没有那么大，感觉零食都不够地方放，显得车里面有一些乱。,[外观],这个车的外观的确是比较时尚的，我相信很多年轻人都会喜欢这样的外观吧，开出去会觉得非常的有面子。,[内饰],其实我对内饰的要求并不高，这车的内饰设计看上去就比较大气。,[续航],[空间],我相信每个人对车的空间都有一些自己的要求。当时看这个车的时候，就专门试了一下这个车的空间，我们一家人坐在后排都觉得空间挺大的，比较宽敞，不会拥挤。,[舒适],太喜欢这个车的舒适性了，这个车的隔音效果真的是太好了，每次启动车子的时候我都听不到任何的声音。,[动力],我对动力的要求还是比较高的，但这个车的动力的确是非常给力，前期提速比较快，每次一踩油门速度立马就会有反应。,[操控],方向盘的转向是比较轻便的，操作起来会觉得非常的轻松，转弯的时候不需要担心。,[性价比],身边很多朋友都开这个车，而且都建议我买这个车，说明这个车的质量的确是非常过关的。,
"
    发表于  2021-05    

            
    
    
",充满一次电大概可以跑570km左右，对于家里日常使用需求，这个续航里程相当不错。,https://image1.xcarimg.com/attachments/my/1/89/92/166_120.jpg,xuser1909216,三星会员,4.13,外观,4,内饰,4,续航,4,空间,5,舒适,4,动力,4,操控,4,性价比,4,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [北京市],裸车价格,24.11万  (厂商指导价 26.98万),续航里程,341km,购入用途,购物,接送小孩,爱车简评,买这个车之前也看了很多车型，总觉得不够完美，偶然的机会了解到这款车，了解后发现这款车真的很不错，所以就买了。,爱车评价,[最满意],智能车机的表现挺让我满意的，说出语音指令可以开关车窗、空调。还可以查天气、查邮件，还可以提醒车主是不是有快递待取。,[不满意],这款车我目前觉得各方面都挺满意的，暂时还没有发现不满意的地方，如果有发现的话，我后期会补充。,[外观],这款车的造型设计很新颖，也很独特，LED的光源照明情况很不错。,[内饰],内饰有很多软皮的包裹，摸起来的手感很不错，车内的做工也完全对得起这个价格。,[续航],[空间],我是偏胖的体型，坐在车内感觉还是很宽敞的，后排空间没有想象中的那么小。,[舒适],座椅有电动调节，包裹性不错，软硬程度也可以，而且车内几乎没有噪音。,[动力],电门踩下去动力马上就来了，开这辆车在高速行驶确实是很爽。,[操控],方向盘的手感挺不错的，想要变道的时候很轻松，比油车更好开。,[性价比],其实我也是第一次买新能源车，一开始对续航里程有些担忧，但是试驾了ER6之后完全打消了我的担忧，续航里程确实挺不错的，现在的科技越来越牛了。又去体验了一下内饰，空间挺大的，而且内饰设计的也符合我的品位，车子也好操控，所以就把车订下来了。,
"
    发表于  2021-05    

            
    
    
",很多人买电动车都会有这个担心，怕续航不够，但实际上这个车的续航里程非常长，充满一次电可以跑580公里左右。,https://image1.xcarimg.com/attachments/my/1/89/92/160_120.jpg,xuser1909216,三星会员,4.63,外观,5,内饰,5,续航,4,空间,4,舒适,4,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [上海市],裸车价格,24.12万  (厂商指导价 26.98万),续航里程,342km,购入用途,购物,接送小孩,爱车简评,这车是偶然一次机会看到的，被宣传的续航和外观吸引了，了解了之后觉得融资方案也合适，不需要太高的首付，对于刚买完房的我这样的购车方案显得很友好，没有太大压力。,爱车评价,[最满意],最满意的就是车子的质量，虽然是国产车，但是我从来不担心车子的质量会不好。,[不满意],总觉得这个车的储物空间没有那么大，感觉零食都不够地方放，显得车里面有一些乱。,[外观],这个车的外观的确是比较时尚的，我相信很多年轻人都会喜欢这样的外观吧，开出去会觉得非常的有面子。,[内饰],其实我对内饰的要求并不高，这车的内饰设计看上去就比较大气。,[续航],[空间],我相信每个人对车的空间都有一些自己的要求。当时看这个车的时候，就专门试了一下这个车的空间，我们一家人坐在后排都觉得空间挺大的，比较宽敞，不会拥挤。,[舒适],太喜欢这个车的舒适性了，这个车的隔音效果真的是太好了，每次启动车子的时候我都听不到任何的声音。,[动力],我对动力的要求还是比较高的，但这个车的动力的确是非常给力，前期提速比较快，每次一踩油门速度立马就会有反应。,[操控],方向盘的转向是比较轻便的，操作起来会觉得非常的轻松，转弯的时候不需要担心。,[性价比],身边很多朋友都开这个车，而且都建议我买这个车，说明这个车的质量的确是非常过关的。,
"
    发表于  2021-05    

            
    
    
",这车的电池真的很好，续航里程还是非常长的，充一次电可以开很久。,https://image1.xcarimg.com/attachments/my/1/89/92/146_120.jpg,xuser1909214,三星会员,4.5,外观,4,内饰,4,续航,4,空间,4,舒适,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点, [北京市],裸车价格,24.11万  (厂商指导价 26.98万),续航里程,340km,购入用途,购物,接送小孩,爱车简评,买这个车之前也看了很多车型，总觉得不够完美，偶然的机会了解到这款车，了解后发现这款车真的很不错，所以就买了。,爱车评价,[最满意],智能车机的表现挺让我满意的，说出语音指令可以开关车窗、空调。还可以查天气、查邮件，还可以提醒车主是不是有快递待取。,[不满意],这款车我目前觉得各方面都挺满意的，暂时还没有发现不满意的地方，如果有发现的话，我后期会补充。,[外观],这款车的造型设计很新颖，也很独特，LED的光源照明情况很不错。,[内饰],内饰有很多软皮的包裹，摸起来的手感很不错，车内的做工也完全对得起这个价格。,[续航],[空间],我是偏胖的体型，坐在车内感觉还是很宽敞的，后排空间没有想象中的那么小。,[舒适],座椅有电动调节，包裹性不错，软硬程度也可以，而且车内几乎没有噪音。,[动力],电门踩下去动力马上就来了，开这辆车在高速行驶确实是很爽。,[操控],方向盘的手感挺不错的，想要变道的时候很轻松，比油车更好开。,[性价比],其实我也是第一次买新能源车，一开始对续航里程有些担忧，但是试驾了ER6之后完全打消了我的担忧，续航里程确实挺不错的，现在的科技越来越牛了。又去体验了一下内饰，空间挺大的，而且内饰设计的也符合我的品位，车子也好操控，所以就把车订下来了。,
"
    发表于  2021-04    

      
        
    
    
",续航OK，官方当初给出的续航数据是505，实际是在389左右吧！整体还行，没有太拉分！,https://image1.xcarimg.com/attachments/my/1/88/09/879_120.jpg,xuser1890987,支柱会员,4.75,外观,5,内饰,5,续航,5,空间,5,舒适,5,动力,4,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/3/1,购车地点, [重庆市],裸车价格,23.69万  (厂商指导价 24.98万),续航里程,489km,购入用途,上班,购物,爱车简评,自从买了这台车，生活变得更有信心啦！哈哈，颜值好高啊！很少见到这么好看的车子！,爱车评价,[最满意],车子空间挺大的！我是一个卖衣服的！偶尔会开着它进货，能放下很多货物呢！颜值也是很漂亮！,[不满意],我暂时没有发现这台车有什么不足的地方，买它之前就已经各方面都考察过了！哈哈觉得是完美的车子才入手的！,[外观],外观第一眼就会让人印象深刻！看起来很新颖！属于那种超未来的感觉！就好像是科幻大片里面英雄驾驶的车子一样！,[内饰],内饰看起来沉稳大气，有一种低调奢华的感觉，大屏设计我也挺满意的，开车过程中也能操作！,[续航],[空间],空间挺大！我觉得比同价位电动车要大很多！后备箱能放下四五包衣服呢！后排座椅坐三个人也很轻松！,[舒适],座椅柔软！减震效果好！没有异味！车子视野开阔！这些都让它的舒适度变得很高！,[动力],我觉得动力OK！没有什么不满意的！毕竟才二十万出头的车子，不能把它当成赛车用！,[操控],操控精准，方向盘轻盈，转向无虚位！开着它可以应对各种路况！,[性价比],我和家人都对这台车给予很高的评价！综合感受不错！满意！性价比高！,展开全部
