publish,标题,图片,名称,名称1,评分,评分2,评分3,评分4,评分5,评分6,评分7,评分8,评分9,评分10,评分11,评分12,评分13,评分14,评分15,评分16,评分17,标题18,信息,信息19,信息20,信息21,信息22,信息23,信息24,信息25,信息26,标题27,purpose,purpose28,标题29,jia_text,信息30,dw_22,dw_2231,dw_23,dw_2332,dw_1,dw_2,dw_133,dw_234,dw_3,dw_335,dw_4,dw_436,dw_5,dw_537,dw_6,dw_7,dw_738,dw_8,dw_839,openall
"
    发表于  2021-03    

      
        
    
    
",动力没得说，1.5t的机器一点没有小马拉大车的感觉，配上cvt变速箱也没有拖后腿，真心可以了，这个动力，随叫随有，超过四干转踩到底就没有太大感受了，有时候我愿意踩到6000转，vtec的声音有点上头！,https://image1.xcarimg.com/attachments/my/1/88/86/805_120.jpg,xuser1898680,三星会员,4.25,外观,4,内饰,4,空间,4,舒适,4,油耗,5,动力,4,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点,辽宁兴路汽车销售服务有限公司 [辽宁省],裸车价格,27.3万  (厂商指导价 29.98万),当前油耗,6.3L/100km,购入用途,上班,自驾游,爱车简评,我身高176厘米，前排头部和腿部空间非常宽裕，后排空间十分宽敞。久坐也不会累。而且车子的高度完全够用，空间非常的宽裕，前排座椅空间宽敞，后排可以翘起腿。视野宽,爱车评价,[最满意],本田的品质让我信心满满，特别是本田发动机，应该是这价位里最靠谱的了。,[不满意],最不满意当然是东风本田的做工了，买来没开多久就有异响，一直困扰我很久才去店里解决的，好在很好查找音源，可能店里的师傅也习惯了，也都知道哪里的问题了，其次就是噪音，太大了，噪音大廉价感就很明显，跑起来120km/h车里嗡嗡的，这点受不了啊，我准备到时候换个胎,[外观],[内饰],外观这东西因人而异吧，我觉得一般，媳妇觉得很帅，刚买了出了新款就变得帅气了，我喜欢黑武士版本的，正打算给贴个改色膜了，估计变个颜色会更加帅气吧，我觉得这东西无所谓！,内饰很是一般般，东风本田造车就没把心思放在车内，还不如雅阁内饰精致了，空调调节雅阁特别棒，怎么也不给crv配上呢，价格贵了东西反而没变好，这点无法理解，屏幕有点小，导航不好用……,[空间],最满意当然是空间了，超大的后排空间，比奥迪a6还大，视野也不错，乘坐起来还算可以，同级应该没有比这个更大的了，储物空间也很多，各种地方都很能放东西，尤其中央扶手箱……,[舒适],舒适型差了点，主要是噪音大廉价感就很明显，跑起来120km/h车里嗡嗡的，这点受不了啊，我准备到时候换个胎,[油耗],8.5个油确实很省油，这点没得说，我觉得suv能到这个水平的不多，都赶上油电混合的车了，这个本田发动机确实可以！,[动力],[操控],操控可以，可以给它个四颗星，毕竟是suv，能有这么出色的运动型已经是不错的事情了，对它不能要求太多.……,[性价比],家里有孩子，还是决定要买一辆实在的车子，本田虽然算不上什么豪车，但一定是一辆好车，上下班还能顺路接送孩子，也不用在意下雨怎么办，会不会淋湿孩子，坐公车能不能挤得上去，就是想买一辆实用的车子，选来选去，还是本田Crv比较适合我的要求。,展开全部
"
    发表于  2021-03    

      
        
    
    
",车子的动力方面我觉得够用了，我对于动力方面要求不是特别高，这款车的动力在起步的时候感觉还是肉了一点。后半段的动力就很给力了。,https://image1.xcarimg.com/attachments/my/1/88/86/778_120.jpg,xuser1898677,三星会员,4.63,外观,4,内饰,4,空间,5,舒适,5,油耗,5,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点,吉林时利和汽车销售服务有限公司 [吉林省],裸车价格,27.29万  (厂商指导价 29.98万),当前油耗,6.3L/100km,购入用途,上班,接送小孩,爱车简评,因为媳妇喜欢suv这种造型，家里又有了轿车，所以当时摇下号的时候很默契的选择了suv，从福特锐界，荣放，再到领克01，最后看到了crv，媳妇说这个空间大，确实同级空间很大，所以选择这款！,爱车评价,[最满意],最满意当然是空间了，超大的后排空间，比奥迪a6还大，视野也不错，乘坐起来还算可以，同级应该没有比这个更大的了，其次就是经济性，油耗表现很突出，动力也很强劲，平时开车很随性，油耗并没有太高,[不满意],整体表现都非常不错，要说不满意可能就是我个人觉得他的胎噪声音过大了一点。,[外观],[内饰],车子的外观给人的感觉就是特别的耐看，特别大气，要不然这辆车子也不可能卖的这么好，整个车子给人的感觉就是蛮英俊的。辨识度也很高。,车子内饰的整体设计还是非常的精致，非常合理的，虽然说不上特别豪华吧，也没什么太大的亮点，但是用起来其实还可以。,[空间],车子的空间真的非常不错，坐在哪个位置上都非常的舒服，我1米78的身高调整好座椅之后坐在车子里真的是很宽松，一点也不会受到影响。,[舒适],车子座椅的舒适性真的不错，坐在上面感觉支撑性包裹性都很好，不管是高矮胖瘦坐到车上都是比较享受的，然后车子隔音做的有待加强。,[油耗],车子有和7.8个左右，总体来说还不错，也不算是太高的油耗，油耗方面控制的的确是挺优秀的。,[动力],[操控],车子操控起来手感舒服，转向变道很灵活，作为新手来讲也是可以随心所欲的驾驶的，感觉事业上比较好，车子底盘也很扎实，开起来不会太发飘。,[性价比],买车之前看了好多款，最后选择他就是觉得他能给我安全感，而且车子的销量也足以证明这辆车子的质量保值率也是非常的不错。,展开全部
"
    发表于  2021-03    

      
        
    
    
",我觉得这个马力还是十分充足的，起步的时候平稳线性动力输出的连贯性很棒，这一点确实比汽油强,https://image1.xcarimg.com/attachments/my/1/88/86/760_120.jpg,xuser1898676,三星会员,4.5,外观,4,内饰,5,空间,4,舒适,5,油耗,4,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点,长春市成捷汽车销售服务有限公司 [吉林省],裸车价格,27.28万  (厂商指导价 29.98万),当前油耗,6.3L/100km,购入用途,上班,接送小孩,爱车简评,车子让我满意的地方还是很多的，首先从它的外观来说就非常的时尚大气，然后内饰的设计是非常的整洁沉稳，车子的空间也是非常大的。,爱车评价,[最满意],满意的地方，我还是车子油耗是特别的不错的，这个油耗的数值相当的省油，我觉得车子百公里下来五个点，还是算比较不错的了,[不满意],觉得这个车子的，倒车影像不是特别好，在晚上的时候像素挺渣的，中控屏看着大，又像是头脑发达，四肢简单的那一种，反应极慢，能够操作的地方也比较小,[外观],[内饰],我觉得车子是属于那种非常时髦大气的类型，尾灯的设计越看越喜欢，挺有档次的，感觉像一骑绝尘，留下一个唯美的背影一样,车里面的装饰我觉得还算是挺可以的了，不好也不差，说不上特别大的亮点，但是也说不出特别大的缺点，整体塑料感强了一些，而且车其反应也比较慢,[空间],车子内部我觉得还是十分宽敞的，我坐在前排，我觉得也挺宽松的，后排也还可以放倒，能够装比较大件的东西，很是不错,[舒适],在车里面，我觉得还是挺惬意的，车子对于外面噪音的隔绝还是做的比较到位的，几乎是可以忽略掉那些烦人的噪音,[油耗],这是让我最省心的一个点了，混动的油耗果然是不是盖的真的是省,[动力],[操控],我觉得这个车子开起来的感受是比较轻松的，ACC挺不错的，还有车道保持功能，城市开着的感觉就是好线性的油门和刹车，还有离合踏板的脚感都不会模糊,[性价比],虽然之前开的也是日系的车子，这一次看车子的话，也想换一种口味的，但是去去看了德系的车子，底盘调校的比较好，但是这个车子的外观又比较的中庸，看上去没有什么亮点，跟朋友一起去看的车子，朋友也给我很多参考的建议，最后我觉得还是选择日系车子，一个是开来也习惯，还有一个是日系的车子，比较节省油，在这方面我觉得能够节省开支还是非常不错的，心里能够有比较大的，放心，而且自己车子开下来的话也比较的敢踩油门,展开全部
"
    发表于  2021-03    

      
        
    
    
",动力还行、毕竟是个四驱、高速超车无压力、总而言之、舍得加油、五菱动力都不会弱、看你怎么开,https://image1.xcarimg.com/attachments/my/1/88/86/699_120.jpg,xuser1898669,三星会员,4.25,外观,4,内饰,4,空间,4,舒适,5,油耗,4,动力,4,操控,5,性价比,4,购入信息,爱车车型,购入时间,2021/2/1,购车地点,东风本田汽车尊跃特约销售服务店 [黑龙江省],裸车价格,27.27万  (厂商指导价 29.98万),当前油耗,6.3L/100km,购入用途,上班,自驾游,爱车简评,抬头显示方便是方便，就是到晚上有点模糊，还有语音能控制的功能太少,爱车评价,[最满意],从悦翔到CRV，空间有了质的飞跃，加上现在年龄到了，褪去了小年轻人那种青涩，这种沉稳大气，稍微带点商务的车才比较适合我，造型和线条都非常的流畅，现在可以省心很多了，之前的车隔段时间就出现点小毛病，保养和不断的修车费用，真是费了很大的心，现在这些问题彻底解决了，这两个月基本没毛病，口碑好，我看开到小朋友上大学不成问题,[不满意],抬头显示到晚上会有点看不太清，数据有点模糊，其他没问题,[外观],[内饰],前天看上去比较复杂一些，不过组合在一起非常的流畅，19寸的轮毂可不是每辆车都有，霸气大脚,我个人觉得这台车子的内部设计有些过于简单了，虽然说车子买回来是要作为家用的，但是我个人来说是比较喜欢那种看上去精致一些的内部设计的，这样简单的内部设计总是给我带来一种莫名的廉价感。不过车子内部的中控屏幕还是挺讨人喜欢的，主要是中控屏幕的反应比较迅速，整体给我带来的使用体验感是挺优秀的。,[空间],总比我之前的悦翔好太多吧，跟邻居的皓影比起来也差不多，头顶空间大了很多，像原来坐在后排的话挤一挤是需要低头,[舒适],在他车子给人带来的舒适性还是比较高的，首先车子的减震设计的比较优秀，我平时开着这台车子，不管是走什么样的道路，坐在车子里面都没有多大的颠簸感。这一点对于车子上经常坐老人和小孩儿的家庭来说还是比较友好的。其次就是这台车子的隔音设计的比较完美，我平时坐在车子前排开车的时候，不管车子本身的速度如何，我坐在车子前排，几乎就没有听到过有什么来自车外的噪音存在。坐在车子里面相对来说是比较安静的，而且前后排之间可以无障碍的去进行交流。再加上这台车子的多媒体音效设计的是比较优秀的，平时一个人开车无聊的时候可以放上几首比较流行的歌曲来听听，这也是一件挺享受的事情。,[油耗],目前这台车子的平均油耗已经稳定在9.1升每百公里了，我个人对于车子现在这个油耗量还是挺满意的。我当时买车的时候，本来以为这么大的一台车子平均油耗量怎么也要10个以上呢，没想到这台车子的平均油耗才9个左右，车子的这一点确实是挺让人惊喜的。而且要知道车子买回来之后，我一直都是在市区里面来回的开开很少出远门，大多都知道失去里面开车有好两要稍微的高上那么一些，所以我认为这台车子能够把油耗量稳定在9个左右已经是挺不容易的了。,[动力],[操控],方向盘操控性准确、指哪打哪、就是个人觉得方向盘有点大、360度摄像头很不错,[性价比],见证了隔壁邻居三个月内领到驾照，并且立即购买了一辆本田皓影，看着我的小悦翔，越发不得劲，心里一直在盘算着换车，家里成员多，能省则省，但是我这里说的省，是后期保养，还有油耗这方面，不能为了一开始购车的费用而放弃后期长线保养费用，不贪多，只求好，家用车嘛，舒服就好，而且最好保值率要高，CRV是家用车榜首，看邻居的皓影开的也不错，本田还是靠得住，CRV提回来全家都满意,展开全部
"
    发表于  2021-03    

      
        
    
    
",1.5的动力一般，家用够用，但倒车无力，稍有点坡得深踩油门！,https://image1.xcarimg.com/attachments/my/1/88/86/661_120.jpg,xuser1898666,三星会员,4.38,外观,4,内饰,4,空间,4,舒适,5,油耗,4,动力,4,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点,哈尔滨博实汽车科技有限公司 [黑龙江省],裸车价格,27.26万  (厂商指导价 29.98万),当前油耗,6.3L/100km,购入用途,上班,购物,爱车简评,车子的外观设计还是比较时尚的，我个人来说比较喜欢这台车子的外观设计，尤其是车子前脸的进气格栅设计，感觉看上去特别的霸气，而且车身流畅的线条设计，也是要给这台车子整体也是要加分不少的,爱车评价,[最满意],外观设计风格年轻时尚、加上19寸大轮毂整体给人感觉非常大气,[不满意],1、做工太粗糙，缝隙太大！尤其后备箱！仔细看左右两侧缝隙大小还不一样！2、新车味道大，现在是冬天，味道散不出去，熏的脑袋疼！绝对是甲醒！3、噪音太大了，我的天，对于20万这个价格区间来说发动机的噪音本田敢说第二，别人绝对不敢称第一，这车无论冷车还是热车发动机的哒哒声都很大！,[外观],[内饰],外观仁者见仁智者见智，我感觉挺好看的，比较耐看，有时间加个行李架，会更好一些！,日系车内饰都不怎么太好看，新车味道大，档杆位置不怎么好看！,[空间],空间没得说，绝对够用，本田的长处，空间魔术师不是吹的！,[舒适],电动座椅挺好用，后排也够大，还是挺好的！,[油耗],目前9.6，700公里，对于这么大的车，也还可以吧，等这次再加油时我算一下就知道真实的油耗了！,[动力],[操控],方向盘指向精准，手感略重，悬架不太懂，感觉还可以，走坑坑洼洼的路反馈比较清晰！,[性价比],我当时选择这台车子是因为看中了车子的外观设计，我认为这台车子的外观设计的比较优秀，而且非常符合我的审美标准。另外再加上这台车子的价位设计的是比较合理的，刚好在我的预算之内，所以我当时就选择了这台车子。,展开全部
"
    发表于  2021-03    

      
        
    
    
",我买的是四驱动力十足开着也舒服在下雨下雪几 乎影响不到车的动力,https://image1.xcarimg.com/attachments/my/1/88/86/649_120.jpg,xuser1898664,三星会员,4.38,外观,5,内饰,4,空间,5,舒适,4,油耗,4,动力,4,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点,洛阳新键通汽车销售服务有限公司 [河南省],裸车价格,27.25万  (厂商指导价 29.98万),当前油耗,6.3L/100km,购入用途,上班,接送小孩,爱车简评,最满意当然是空间，够大，一家人出行也够用，后备箱还能装，其次视野好，LED大灯及自适应灯光挺好，很方便，cvt变速箱几乎无顿挫感够舒适，油耗可以接受，不挑食，92的粗粮就能养活！,爱车评价,[最满意],空间大油耗低而且价位合适很适合年轻家里人多 的购买车子外边也美观大气,[不满意],噪音大内饰简单没有美系那么好再开高速隔音效 果不是特别好都能听到打地盘的声音,[外观],[内饰],外观大气霸气十足看着特别舒服我买的是四驱黑 爵士更适合年轻男孩的选择,内饰实用简单大气而是设计特别合理真皮座椅而 且安全系数也特别高全车7个安全气囊,[空间],空间利用率特别好相比其他SUV空间特别大而且 这款日系车是其他车所没有的布局,[舒适],舒适型是最可以提的后排放下就是一张大床特别 适合短期郊区旅游空间利用率也特别大,[油耗],日系车本来就省油所以本田CRV在油耗方面也没 得说对有车一族来说特别合适就是油箱稍微小点 要不加一次油会用更久,[动力],[操控],操控简单易上手而且也特别方便和其他车一样中 规中矩不用胆心上手难,[性价比],买车前横向对比了一下，目标是20万左右的合资suv，考虑过奇骏、rav4、欧蓝德、探岳，奇骏技术老，内饰丑，并且马上要换代了，重要的是换代后外观奇葩，分体式大灯！杀马特有木有，rav4大彩电，设计师你长心了吗？还有那两个大旋钮！跟俩大萝卜似的？我多大的手啊？欧蓝德费油，技术更老！探岳不错，优惠也大，但感觉外观有点太稳重了！不太适合像我们这种上班族！感觉它更适合创业者！所以横向一对比，唑子里面拔大个！就crv突出一点，11月份定的车， 12月12日提的车。等了快一个月我的天！,展开全部
"
    发表于  2021-03    

      
        
    
    
",动力跑起来倒是挺不错的，嗷嗷叫，也不会特别的肉,https://image1.xcarimg.com/attachments/my/1/88/86/639_120.jpg,xuser1898663,三星会员,4.5,外观,4,内饰,4,空间,5,舒适,5,油耗,5,动力,4,操控,5,性价比,4,购入信息,爱车车型,购入时间,2021/2/1,购车地点,河南鑫港源汽车销售服务有限公司 [河南省],裸车价格,27.24万  (厂商指导价 29.98万),当前油耗,6.2L/100km,购入用途,上班,自驾游,爱车简评,当时选车的时候，我个人也比较纠结，当时第一一下看中的是马自达的阿特兹，但是我觉得那个车子的后排空间还是稍微小了一点，后面就放弃了，也没下文了，后来就看了，比较新一点,爱车评价,[最满意],要说最满意的地方的话，我这个人是比较注重实用的，我觉得这个车子的空间还是十分的，阔气的用起来也是非常的舒心，坐在车里面的好感还是特别棒的，而且它的后备箱大大的开口也是一点都不小，放得下好多东西,[不满意],不满意的地方就是这个车子n档换d有抖动，还有发动机的噪声比较大一些,[外观],[内饰],外表是那种十分的大气的类型，我觉得它的尾灯设计还是十分漂亮的，夜间照明也很亮,表面用料的话还是可以的，偏年轻化一些的设计，我很喜欢,[空间],内部还是十分阔气的，我觉得车子容量还是非常不错的，尤其是它的储物空间,[舒适],这个车子抖动挺烦的，然后就是车子那个隔音也挺差的,[油耗],然后还是相对来说比较经济一些的，我的要求就是低于十个就还可以,[动力],[操控],这辆车子我差不多是两天三天就这样，我还觉得慢慢上手了，无钥匙进入我觉得特别实用,[性价比],当时选车的时候，我个人也比较纠结，当时第一一下看中的是马自达的阿特兹，但是我觉得那个车子的后排空间还是稍微小了一点，后面就放弃了，也没下文了，后来就看了，比较新一点，上市的本田crv，我觉得这个车子的空间还是挺不错的，因为suv，然后他相对来说消耗的话也比较低一些，这两点我觉得还是十分实用的，最后还是买下了它,展开全部
"
    发表于  2021-03    

      
        
    
    
",起步会肉一些，中段加速挺快的，超车没压力，加速也很线性，很匹配家用定位错,https://image1.xcarimg.com/attachments/my/1/88/86/628_120.jpg,xuser1898662,三星会员,4.63,外观,4,内饰,4,空间,5,舒适,4,油耗,5,动力,5,操控,5,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点,东风本田汽车荣川特约销售服务店 [河北省],裸车价格,27.23万  (厂商指导价 29.98万),当前油耗,6.2L/100km,购入用途,上班,接送小孩,爱车简评,要说最满意的地方的话，我这个人是比较注重实用的，我觉得这个车子的空间还是十分的，阔气的用起来也是非常的舒心，坐在车里面的好感还是特别棒的，而且它的后备箱大大的开口也是一点都不小，放得下好多东西,爱车评价,[最满意],最满意的还是车身外观，黑爵士全黑造型内饰， 19寸大轮毅，空间和舒适性，车载音响比想象中好很多,[不满意],车漆太薄了，随便磕磕，分分钟掉漆，车机不是很好，自改carplay后体验满分，发动机噪音确实会大一些，整体能接受，打开音乐能盖过去，别的都挺好的，没有想象中的省油，能接吧,[外观],[内饰],燃油版黑爵士，很好看，如果原厂大灯重黑等那就更完美了哈，不过现在也很好看,整体做工可以，该软的都是软的，也很耐看，就是车机不是很满意,[空间],储物空间够用，后备箱很大，乘坐空间让人满意，我一米八九的个头，毫无压力，媳妇165可以轻松跷二郎腿，腿部，头部空间非常充足，而且车内横向也很宽敞，舒适度很好的,[舒适],乘客会很舒适，后排有独立出风口，横向空间，腿部空间和座椅支撑及柔软度都挺好的,[油耗],说实话没想象中省油，目前差不多4000km，综合8.7左右,[动力],[操控],整体来说很不错，方向盘握感，指向和刹车都挺得心应手，让人开着比较有信心,[性价比],当初选车首要考虑装载空间和后排乘坐空间和舒适性，期间主要体验了CRV和皓影，综合试驾体验，最终选择crv，目前开了3个多月，日常通勤，家庭出行很舒服，没有选错！,展开全部
"
    发表于  2021-03    

      
        
    
    
",目前跑的还少，平时超车挺轻松的，新车还没使劲踩，应该还不错的,https://image1.xcarimg.com/attachments/my/1/88/86/623_120.jpg,xuser1898662,三星会员,4.38,外观,4,内饰,4,空间,4,舒适,4,油耗,5,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点,东风本田汽车中升盛通特约销售服务店 [河北省],裸车价格,27.22万  (厂商指导价 29.98万),当前油耗,6.2L/100km,购入用途,上班,接送小孩,爱车简评,车子里面的装修，我个人是觉得整体上还可以，比较耐看，中控做的也还行，能挑出毛病的，我觉得就是车机比较不好弱爆了,爱车评价,[最满意],就和我买车子的初心一样，我希望是买一个大一点的车子，我觉得这个车子的大空间十分的不错，让我们全家人坐在车里，还是宽宽松松轻轻松松十分充足,[不满意],说到最不满意和失望的地方，就是这个车子的隔音效果是稍微的不太好了，隔音真的是差很多，尤其开起来的胎噪声很大,[外观],[内饰],当时对比了很多的车，对比最后还是喜欢这个外观，黑尾灯，还有一些重黑套件，大轮毂，感觉偏年轻一点，就定了这款,内饰选的是黑色，最初害怕看起来压抑，不过上车没感觉压抑，挺喜欢黑色的，干净利落，不喜欢内饰太多颜色，这个就挺好，符合我的审美,[空间],车里面大大的感觉，让我觉着活动起来也比较灵活，头部空间一点都不会紧张,[舒适],舒适性一般吧，减震偏硬一点，前排感受还行，后排没试过，suv过弯后排甩的厉害一点,[油耗],目前没跑长途，都是短途上下班，将近10个油，也算正常，跑跑高速油耗就拉下来了，等有时间上高速练练,[动力],[操控],操控很顺手，转向都挺精准的，提车当天开着就很顺手，是我喜欢的类型,[性价比],那时预算也是被了25万左右，也想尽量在20万的水平能够落地一个让自己满意的车子，当看了现代的索纳塔，我觉得那个车子造型蛮酷的，但就是后排座椅的头顶空间稍微有一些压抑了，我一米七七的个子，坐在车里面都觉得头部空间还是挺紧张的，后来就转头去看了其他品牌的，一开始我看的是标致508的顶配，但是，车子的油耗有一些让我担心排量1.8t的，还是挺担心油耗这个问题，后来为了解决车子消耗上了疑问，就直接去看了日系车，日系车的话，21款的c位，我觉得还是挺不错的，suv，空间上会比较的大气一些，而且消耗的话，我也比较放心，因为日系车都比较省油一些，最后还是定下来了,展开全部
"
    发表于  2021-03    

      
        
    
    
",这款车子动力方面也很充沛。行驶在各种路况都比较轻松，加速时车身反应提速效果也特别好，起步方面也不肉，动力方面也很够用。,https://image1.xcarimg.com/attachments/my/1/88/86/618_120.jpg,xuser1898661,三星会员,4.38,外观,4,内饰,4,空间,4,舒适,5,油耗,4,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/2/1,购车地点,深圳市鹏峰贸易有限公司 [广东省],裸车价格,27.21万  (厂商指导价 29.98万),当前油耗,6.2L/100km,购入用途,购物,跑长途,爱车简评,空间够用，扶手箱超大空间，很适合我这种喜欢把什么都放在车上的人，后备箱也是超大空间，自驾游很不错,爱车评价,[最满意],一个月才跑了1000公里，整体驾驶感受还挺好的，跑高速噪音什么的也能接受，因为上一辆车隔音还没有这个好,[不满意],这台车子跳不出来什么最不满意的地方。唯一的小缺点就是车内刚开始有些异味。后来通通风放些除味剂就好了。,[外观],,这台车子的外观颜值也是我特别满意的。车子的整体设计风格比较时尚，车漆钣金方面也很厚重。大灯和尾灯的设计也很新颖，够时尚。,,[空间],这台车子的空间也是我选择它的一个主要原因，车内空间比较大。储物的小空间也很多，后备箱的装载能力也很强。日常出行比较方便，空间很大。,[舒适],这台车子的整体舒适性我也特别喜欢，空间大乘坐会比较舒服，车内的座椅柔软度很好，支撑性也很做的不错。整体舒适性我也特别满意。,[油耗],车子的油耗量表现，我也能够接受，市区拥堵路段，开着也感觉不到费油。特别是在高速上行驶，油耗量会更低一些，油耗量方面我也非常喜欢。,[动力],[操控],车子的操控性也是我非常喜欢的。功能很实用。车身也比较灵活，掉头转弯的时候都很轻松。转向也比较精准。我感觉这款车子还是比较好开的。,[性价比],喜欢这款车的外形，19寸的大轮毂，内饰中控都是喜欢的深色系，不太喜欢浅色，然后品牌上也相信本田，买了黑色也比较耐脏，很满意,展开全部
"
    发表于  2021-03    

      
        
    
    
",动力平顺够用，运动模式还是会有一点小激情。,https://image1.xcarimg.com/attachments/my/1/88/86/610_120.jpg,xuser1898661,三星会员,4.25,外观,4,内饰,4,空间,4,舒适,5,油耗,4,动力,5,操控,4,性价比,4,购入信息,爱车车型,购入时间,2021/1/1,购车地点,广东广物东本汽车贸易有限公司 [广东省],裸车价格,27.2万  (厂商指导价 29.98万),当前油耗,6.2L/100km,购入用途,上班,自驾游,爱车简评,这台车子让我最满意的首先是他的外观很豪华大气，很有吸引力。买车的时候就想买一款能拿得出手的车子，而且这款车子的品质车型都很好。,爱车评价,[最满意],空间：2.66m轴距，4.5m车长，同级空间表现优秀（薄皮大馅）动力：运动模式表现优秀油耗： 夏季4.8L，冬季5.8L操控：偏软韧外观：总体中庸内饰：实用主义,[不满意],胎曝很大，很挑路面。需要开音响。油箱一半的时候，怠速刹车油箱会有异响，60码速度油门踩下去加速有时候会有迟滞踩不动的感觉。感觉变速箱在犹豫不知道是不是该直连还是混动。,[外观],[内饰],屁股尾灯难看，其他都很满意。就是混动蓝标没有丰田那么标志性,内饰感觉就是合资这个价位的，谈不上好坏。,[空间],空间没话说，绝对够用。储物能力也是可以。后排中间没有突起这点非常好,[舒适],噪音大，胎噪大。换米胖子的会好很多。静驰是普利司通胎噪很大。但是开了音响好很多，不知道是不是主动降噪功能。过弯侧倾。发动机启动充电预热的声音很难听，很难听。,[油耗],冬天开空调费油，夏天油耗很低。现在已经升到 5.2了。经常短途的话油耗也低。但总体比燃油会低很多。,[动力],[操控],中规中矩，家用车，家用车，家用车。刹车油门很线性。但是后座多了个电池原因刚上手刹车会点头。,[性价比],非常愉快的选择试驾了9.5代雅阁混动的IMMD系统后亦然确定选择等到CRV混动上市果断确定,展开全部
"
    发表于  2021-03    

      
        
    
    
",这台1.5T的发动机动力要比想象中的更强劲一些。起步的时候不会有拖泥带水的感觉，后期的爆发力也很充足。,https://image1.xcarimg.com/attachments/my/1/88/86/598_120.jpg,xuser1898659,三星会员,4.5,外观,5,内饰,4,空间,4,舒适,5,油耗,4,动力,5,操控,4,性价比,5,购入信息,爱车车型,购入时间,2021/1/1,购车地点,厦门汇京东本汽车销售服务有限公司 [福建省],裸车价格,27.19万  (厂商指导价 29.98万),当前油耗,6.2L/100km,购入用途,上班,购物,爱车简评,在rav4混动和crv混动纠结，最后还是选了crv。 优惠多，配置高。内饰比rav4看上去好，空间大一点点。,爱车评价,[最满意],动力平顺，没有丝毫顿挫。就是奔着家用设计的车。好开。女孩子更适合开。静谧谈不上，油门稍微踩下去发动机声音就起来了，晚上安静的时候特别明显。白天感觉是安静。全速巡航的确好用。动力绝对够用，但你别指望crv会给你带来运动。我前面就说了这是台为家用而打造的车。运动模式加速还是可以的。省油保养也便宜省去了添加剂嘛。,[不满意],不太满意的就是车辆的隔音效果不是太好。尤其是在高速行驶的时候，风噪比较的明显。,[外观],[内饰],外观的造型大气时尚。前脸饱满的设计和犀利的大灯很有视觉冲击力，车身的线条流畅，处处体现出了与众不同的运动气息。,内饰的造型简约，没有太多的复杂按键看起来很清爽。用料上采用了很多的软质材料，出色的做工也体现了不错的高级感。,[空间],本田的魔术空间理念一直有所耳闻，实际拥有之后才发现确实非常的不错。坐进去之后身体不会有任何压抑的感觉，而且后排放倒后也可以当一张移动的床。,[舒适],座椅的材料软硬合适，合理的角度设计保证了长度坐车也不会太疲惫。车辆的密封性不是太好，速度快了之后会产生明显的噪音。,[油耗],作为一辆四驱SUV，目前的油耗能保持在8.4升，我还是觉得非常满意了。,[动力],[操控],方向盘的力度合适，精准的指向让我驾驶起来也很轻松。四驱系统的功能出色，在湿滑路面行驶的时候感觉很平稳。,[性价比],选择这辆车的理由也比较简单，主要是因为我对CR-V这个车型一直都比较的喜欢。加上改款之后的性能和空间都更加的出色，于是就入手了它。,展开全部
